"run","Assets","Defaulted Assets","tick"
5,3201564.3993223975,558741.8225954927,134.0
5,3175886.470813937,558741.8225954927,135.0
5,3179364.014555676,558741.8225954927,136.0
5,3182614.5591468313,558741.8225954927,137.0
5,3185494.8386389464,558741.8225954927,138.0
5,3188375.118131061,558741.8225954927,139.0
5,3191255.397623176,558741.8225954927,140.0
5,3194135.6771152914,558741.8225954927,141.0
5,3197015.956607406,558741.8225954927,142.0
5,3199896.236099521,558741.8225954927,143.0
5,3202776.5155916363,558741.8225954927,144.0
5,3205656.795083751,558741.8225954927,145.0
5,3208537.074575866,558741.8225954927,146.0
5,3211417.354067981,558741.8225954927,147.0
5,3214297.633560096,558741.8225954927,148.0
5,3217177.913052211,558741.8225954927,149.0
5,3219442.4025331363,558741.8225954927,150.0
5,3222940.5246698116,558741.8225954927,151.0
5,3225820.8041619267,558741.8225954927,152.0
5,3093593.3216720456,558741.8225954927,153.0
5,3097075.5666227704,558741.8225954927,154.0
5,3100557.8115734947,558741.8225954927,155.0
5,3104040.056524219,558741.8225954927,156.0
5,3107522.3014749438,558741.8225954927,157.0
5,3111004.546425668,558741.8225954927,158.0
5,3114486.7913763924,558741.8225954927,159.0
5,3117969.0363271167,558741.8225954927,160.0
5,3121451.281277841,584840.9461452706,161.0
5,3124725.9741937206,590984.0078832073,162.0
5,3127555.7933244435,590984.0078832073,163.0
5,3130385.6124551664,590984.0078832073,164.0
5,3133215.4315858893,590984.0078832073,165.0
5,3136045.250716612,590984.0078832073,166.0
5,3138875.0698473346,590984.0078832073,167.0
5,3141704.888978058,590984.0078832073,168.0
5,3144534.7081087804,590984.0078832073,169.0
5,3147364.5272395033,590984.0078832073,170.0
5,3150194.3463702262,590984.0078832073,171.0
5,3153024.165500949,590984.0078832073,172.0
5,3155853.984631672,590984.0078832073,173.0
5,3158683.8037623954,590984.0078832073,174.0
5,3161513.622893118,590984.0078832073,175.0
5,3164343.4420238407,590984.0078832073,176.0
5,3167173.261154563,590984.0078832073,177.0
5,3170003.0802852865,590984.0078832073,178.0
5,3172832.8994160094,590984.0078832073,179.0
5,3175662.718546732,590984.0078832073,180.0
5,3178492.5376774548,590984.0078832073,181.0
5,3181322.356808178,590984.0078832073,182.0
5,3017682.3475171276,590984.0078832073,183.0
5,3021412.0759924618,590984.0078832073,184.0
5,3025117.5066605774,590984.0078832073,185.0
5,3028201.2393297064,651961.5707448568,186.0
5,3030832.9762261305,651961.5707448568,187.0
5,3033464.7131225546,651961.5707448568,188.0
5,3036096.4500189787,651961.5707448568,189.0
5,3038728.186915403,651961.5707448568,190.0
5,3041359.9238118273,651961.5707448568,191.0
5,3043991.6607082514,651961.5707448568,192.0
5,3046623.3976046755,651961.5707448568,193.0
5,3049255.1345010996,651961.5707448568,194.0
5,3051886.8713975237,651961.5707448568,195.0
5,3054518.608293948,651961.5707448568,196.0
5,3057150.3451903723,651961.5707448568,197.0
5,3059782.0820867964,651961.5707448568,198.0
5,3062413.8189832205,651961.5707448568,199.0
5,2959769.562891435,651961.5707448568,200.0
5,2963301.20913247,651961.5707448568,201.0
5,2966832.855373506,651961.5707448568,202.0
5,2970364.5016145413,651961.5707448568,203.0
5,2973896.147855576,651961.5707448568,204.0
5,2977427.794096612,651961.5707448568,205.0
5,2980959.440337647,651961.5707448568,206.0
5,2984491.0865786825,651961.5707448568,207.0
5,2988022.7328197183,651961.5707448568,208.0
5,2991554.379060753,651961.5707448568,209.0
5,2995086.025301789,651961.5707448568,210.0
5,2998617.6715428242,651961.5707448568,211.0
5,3002149.3177838596,651961.5707448568,212.0
5,3005680.964024895,651961.5707448568,213.0
5,3009212.6102659306,651961.5707448568,214.0
5,3012744.2565069655,651961.5707448568,215.0
5,3016275.9027480013,651961.5707448568,216.0
5,3019807.5489890366,651961.5707448568,217.0
5,3023339.195230072,651961.5707448568,218.0
5,3026870.841471107,651961.5707448568,219.0
5,3030402.4877121425,651961.5707448568,220.0
5,3033934.133953178,651961.5707448568,221.0
5,3037465.7801942136,651961.5707448568,222.0
5,3040997.426435249,651961.5707448568,223.0
5,3044529.0726762842,651961.5707448568,224.0
5,3048060.718917319,651961.5707448568,225.0
5,3051592.365158355,651961.5707448568,226.0
5,3055124.01139939,651961.5707448568,227.0
5,3058655.657640426,651961.5707448568,228.0
5,3062187.3038814613,651961.5707448568,229.0
5,3065718.9501224966,651961.5707448568,230.0
5,3069250.5963635314,651961.5707448568,231.0
5,3072782.242604567,651961.5707448568,232.0
5,3076313.8888456025,651961.5707448568,233.0
5,3079845.5350866383,799286.4738899602,234.0
5,3082477.2719830624,799286.4738899602,235.0
5,3085109.008879486,799286.4738899602,236.0
5,3087740.74577591,799286.4738899602,237.0
5,3090372.4826723346,799286.4738899602,238.0
5,3093004.2195687587,799286.4738899602,239.0
5,3095635.9564651833,799286.4738899602,240.0
7,3895131.0497182007,0.0,0.0
7,3860601.755889411,0.0,1.0
7,3834656.568138578,0.0,2.0
7,3817117.11780166,0.0,3.0
7,3822626.8824120746,0.0,4.0
7,3768815.4434440373,0.0,5.0
7,3715027.622999196,0.0,6.0
7,3709038.41695548,0.0,7.0
7,3611968.682388963,0.0,8.0
7,3459616.385101351,0.0,9.0
7,3438440.970600407,0.0,10.0
7,3372303.9077595593,0.0,11.0
7,3270224.826271386,14654.177046316025,12.0
7,3166274.519358159,14654.177046316025,13.0
7,3146037.1611196557,14654.177046316025,14.0
7,3157709.16218182,14654.177046316025,15.0
7,3140387.587624445,14654.177046316025,16.0
7,3074716.085676164,14654.177046316025,17.0
7,3014583.5304933297,14654.177046316025,18.0
7,2985891.8470941167,42698.20052643672,19.0
7,2792354.8416186897,42698.20052643672,20.0
7,2734801.9320316096,42698.20052643672,21.0
7,2748229.023864333,42698.20052643672,22.0
7,2631387.270399694,61748.537816524055,23.0
7,2549552.5834728745,61748.537816524055,24.0
7,2563172.0935717006,254334.83440563703,25.0
7,2575517.0914395167,254334.83440563703,26.0
7,2587759.914739949,258730.80138492308,27.0
7,2351871.0217624814,258730.80138492308,28.0
7,2364081.4816252342,258730.80138492308,29.0
7,2376291.941487986,258730.80138492308,30.0
7,2298946.8058570195,258730.80138492308,31.0
7,2221145.428733459,258730.80138492308,32.0
7,2234346.3932852354,258730.80138492308,33.0
7,2247547.3578370106,258730.80138492308,34.0
7,2223198.433921445,258730.80138492308,35.0
7,2237078.7746442226,258730.80138492308,36.0
7,2250959.115367001,258730.80138492308,37.0
7,2085241.5045245588,258730.80138492308,38.0
7,2099246.2100732806,306183.19801550714,39.0
7,2112792.198249598,311519.4709089979,40.0
7,2125995.876816339,314120.5712810443,41.0
7,2139023.5606000614,314120.5712810443,42.0
7,2152051.2443837845,314120.5712810443,43.0
7,2151986.5818562424,314120.5712810443,44.0
7,1794507.0516880166,314120.5712810443,45.0
7,1743688.6370357831,314120.5712810443,46.0
7,1759262.2557226983,314120.5712810443,47.0
7,1707299.1968568866,314120.5712810443,48.0
7,1661038.3322943756,364399.1144300575,49.0
7,1677198.7909914148,364399.1144300575,50.0
7,1667825.6788411103,364399.1144300575,51.0
7,1685502.5851263346,364399.1144300575,52.0
7,1703179.4914115584,364399.1144300575,53.0
7,1720856.3976967826,364399.1144300575,54.0
7,1738533.3039820069,415756.26246950607,55.0
7,1755788.8195041593,415756.26246950607,56.0
7,1771913.111972077,415756.26246950607,57.0
7,1670302.1397781908,415756.26246950607,58.0
7,1576336.5486785595,415756.26246950607,59.0
7,1593635.3182926406,415756.26246950607,60.0
7,1610620.2723622434,415756.26246950607,61.0
7,1512540.206725505,415756.26246950607,62.0
7,1529535.7480777595,415756.26246950607,63.0
7,1546321.4173917538,415756.26246950607,64.0
7,1562168.3947844987,415756.26246950607,65.0
7,1577118.3670067238,417328.5581266506,66.0
7,1591403.88984091,417328.5581266506,67.0
7,1605593.527271894,417328.5581266506,68.0
7,1619296.0891690548,417328.5581266506,69.0
7,1594776.187055257,417328.5581266506,70.0
7,1608811.8650153924,417328.5581266506,71.0
7,1622533.9028169657,417328.5581266506,72.0
7,1635831.6293066856,417328.5581266506,73.0
7,1649129.3557964056,417328.5581266506,74.0
7,1662427.0822861262,500545.9316411047,75.0
7,1675264.2990826115,500545.9316411047,76.0
7,1688101.5158790972,500545.9316411047,77.0
7,1700938.7326755829,500545.9316411047,78.0
7,1713775.9494720686,500545.9316411047,79.0
7,1726613.166268554,500545.9316411047,80.0
7,1739450.3830650398,500545.9316411047,81.0
7,1752287.599861525,500545.9316411047,82.0
7,1765124.8166580112,500545.9316411047,83.0
7,1777962.0334544962,500545.9316411047,84.0
7,1790799.2502509826,500545.9316411047,85.0
7,1803636.467047468,500545.9316411047,86.0
7,1816473.6838439538,500545.9316411047,87.0
7,1829310.9006404388,500545.9316411047,88.0
7,1748218.7256983458,500545.9316411047,89.0
7,1703476.404964668,534521.3140789494,90.0
7,1717572.1071113208,534521.3140789494,91.0
7,1731667.8092579723,554856.8163599207,92.0
7,1724223.5350612686,554856.8163599207,93.0
7,1738629.8009843435,554856.8163599207,94.0
7,1710370.8768018645,554856.8163599207,95.0
7,1726172.6007679114,554856.8163599207,96.0
7,1741293.8326012476,554856.8163599207,97.0
7,1756005.734276297,554856.8163599207,98.0
7,1753507.537511527,554856.8163599207,99.0
7,1769119.348531188,554856.8163599207,100.0
7,1784731.1595508496,554856.8163599207,101.0
7,1800342.9705705107,554856.8163599207,102.0
7,1815954.7815901716,643598.7971490265,103.0
7,1830890.92663238,643598.7971490265,104.0
7,1845827.0716745888,643598.7971490265,105.0
7,1860763.2167167973,643598.7971490265,106.0
7,1860014.6157977579,643598.7971490265,107.0
7,1875908.3458537501,643598.7971490265,108.0
7,1881176.7129184853,643598.7971490265,109.0
7,1897187.4667000917,656432.2998658915,110.0
7,1912198.6846000291,656432.2998658915,111.0
7,1927209.9024999666,848086.4526677041,112.0
7,1941397.685356821,848086.4526677041,113.0
7,1955585.468213675,923224.9354978718,114.0
7,1969509.3590514981,923224.9354978718,115.0
7,1983433.2498893205,938676.0003970703,116.0
7,1995961.6826841715,938676.0003970703,117.0
7,2008490.1154790223,938676.0003970703,118.0
7,2020315.798878165,938676.0003970703,119.0
7,2031081.1967436546,1073160.9647777348,120.0
7,2041060.926219922,1073160.9647777348,121.0
7,2051040.6556961895,1140517.1011213465,122.0
7,2054238.4186767254,1140517.1011213465,123.0
7,2065024.9176038455,1248191.774432199,124.0
7,2075391.5639196516,1279588.0672246916,125.0
7,2085194.5508819637,1279588.0672246916,126.0
7,2094997.5378442751,1279588.0672246916,127.0
7,2104638.2671411084,1279588.0672246916,128.0
7,2081491.6327954654,1296800.6207803753,129.0
7,2090968.117901865,1296800.6207803753,130.0
7,2099939.246767194,1296800.6207803753,131.0
7,1884481.685947475,1296800.6207803753,132.0
7,1894333.615917337,1296800.6207803753,133.0
7,1904185.5458871995,1296800.6207803753,134.0
7,1914037.4758570618,1296800.6207803753,135.0
7,1923889.405826924,1296800.6207803753,136.0
7,1933250.4137006947,1296800.6207803753,137.0
7,1863879.9707701681,1296800.6207803753,138.0
7,1873668.5810339786,1296800.6207803753,139.0
7,1883457.191297789,1296800.6207803753,140.0
7,1893245.801561599,1420749.8299352326,141.0
7,1682593.1396617894,1420749.8299352326,142.0
7,1693933.417278894,1420749.8299352326,143.0
7,1705273.6948959993,1420749.8299352326,144.0
7,1716613.972513104,1420749.8299352326,145.0
7,1727954.2501302091,1420749.8299352326,146.0
7,1739294.5277473142,1420749.8299352326,147.0
7,1750634.805364419,1420749.8299352326,148.0
7,1761975.082981524,1420749.8299352326,149.0
7,1769960.9396980496,1420749.8299352326,150.0
7,1782057.3984946138,1420749.8299352326,151.0
7,1793487.503053923,1420749.8299352326,152.0
7,1804917.6076132325,1420749.8299352326,153.0
7,1816129.4072159163,1420749.8299352326,154.0
7,1826659.6024306142,1420749.8299352326,155.0
7,1837189.797645312,1420749.8299352326,156.0
7,1847444.555097683,1420749.8299352326,157.0
7,1857188.747967483,1420749.8299352326,158.0
7,1866932.940837282,1420749.8299352326,159.0
7,1876677.1337070812,1420749.8299352326,160.0
7,1886421.3265768804,1420749.8299352326,161.0
7,1895798.2219260375,1420749.8299352326,162.0
7,1862794.1693680424,1420749.8299352326,163.0
7,1872019.3934184085,1420749.8299352326,164.0
7,1881244.6174687746,1420749.8299352326,165.0
7,1865406.7890160612,1420749.8299352326,166.0
7,1876027.4711093989,1420749.8299352326,167.0
7,1885880.5973635216,1420749.8299352326,168.0
7,1895215.9681727712,1420749.8299352326,169.0
7,1904551.3389820207,1420749.8299352326,170.0
7,1913886.7097912703,1456652.6320557827,171.0
7,1922761.5709072857,1456652.6320557827,172.0
7,1931636.432023301,1456652.6320557827,173.0
7,1940511.2931393164,1456652.6320557827,174.0
7,1949386.1542553317,1456652.6320557827,175.0
7,1958261.0153713466,1456652.6320557827,176.0
7,1967135.876487362,1456652.6320557827,177.0
7,1951835.7032910867,1456652.6320557827,178.0
7,1961058.0699266188,1456652.6320557827,179.0
7,1970280.436562151,1456652.6320557827,180.0
7,1979502.803197683,1456652.6320557827,181.0
7,1988725.1698332152,1456652.6320557827,182.0
7,1997947.5364687473,1559919.028971333,183.0
7,2006841.667096583,1559919.028971333,184.0
7,2015110.3676076469,1559919.028971333,185.0
7,2022609.0401925107,1582634.634042636,186.0
7,2029641.3454688692,1582634.634042636,187.0
7,2036673.6507452275,1582634.634042636,188.0
7,2043705.9560215855,1582634.634042636,189.0
7,2050738.2612979442,1582634.634042636,190.0
7,2057770.5665743027,1582634.634042636,191.0
7,2064802.8718506608,1582634.634042636,192.0
7,2071835.1771270195,1582634.634042636,193.0
7,2078867.4824033775,1582634.634042636,194.0
7,2085365.5826522917,1582634.634042636,195.0
7,2091002.4298856782,1582634.634042636,196.0
7,2096639.277119065,1582634.634042636,197.0
7,2101938.109663099,1582634.634042636,198.0
7,2106400.803065744,1582634.634042636,199.0
7,2110863.4964683894,1582634.634042636,200.0
7,2115326.189871034,1582634.634042636,201.0
7,2119788.883273679,1582634.634042636,202.0
7,2124251.576676324,1582634.634042636,203.0
7,2128714.270078969,1582634.634042636,204.0
7,2133176.963481614,1582634.634042636,205.0
7,2137639.6568842586,1582634.634042636,206.0
7,2142102.350286904,1582634.634042636,207.0
7,2146565.043689549,1582634.634042636,208.0
7,2151027.737092194,1582634.634042636,209.0
7,2155490.430494839,1582634.634042636,210.0
7,2159953.123897484,1597514.8632501964,211.0
7,2164068.3117806115,1597514.8632501964,212.0
7,2168183.4996637395,1747873.9696003473,213.0
7,2171636.1104319,1747873.9696003473,214.0
7,2175088.72120006,1747873.9696003473,215.0
7,2178541.33196822,1747873.9696003473,216.0
7,2181993.94273638,1747873.9696003473,217.0
7,2185446.55350454,1747873.9696003473,218.0
7,2188899.1642727,1747873.9696003473,219.0
7,2192351.7750408608,1747873.9696003473,220.0
7,2195804.3858090206,1747873.9696003473,221.0
7,2199256.9965771805,1747873.9696003473,222.0
7,2202709.6073453403,1747873.9696003473,223.0
7,2206162.2181135006,1747873.9696003473,224.0
7,2209614.8288816605,1747873.9696003473,225.0
7,2213067.4396498203,1747873.9696003473,226.0
7,2216520.050417981,1747873.9696003473,227.0
7,2219972.661186141,1747873.9696003473,228.0
7,2223425.271954301,1747873.9696003473,229.0
7,2226877.882722461,1747873.9696003473,230.0
7,2230330.493490621,1747873.9696003473,231.0
7,2233783.1042587813,1747873.9696003473,232.0
7,2090099.9164846845,1747873.9696003473,233.0
7,2094551.0186795609,1747873.9696003473,234.0
7,2099002.120874437,1747873.9696003473,235.0
7,2103453.2230693144,1747873.9696003473,236.0
7,2107904.325264191,1747873.9696003473,237.0
7,2112355.4274590677,1747873.9696003473,238.0
7,2116806.529653944,1747873.9696003473,239.0
7,2067264.806436885,1747873.9696003473,240.0
2,3832069.859577255,0.0,0.0
2,3809805.9222418317,0.0,1.0
2,3768661.0354400207,0.0,2.0
2,3730784.0140246768,0.0,3.0
2,3734467.630335589,0.0,4.0
2,3738151.246646501,0.0,5.0
2,3713994.66158966,0.0,6.0
2,3713785.777454175,0.0,7.0
2,3612805.4995668866,0.0,8.0
2,3599039.14464291,0.0,9.0
2,3547951.909262577,0.0,10.0
2,3551969.5803777887,0.0,11.0
2,3488424.3231265335,0.0,12.0
2,3496609.344025986,0.0,13.0
2,3504415.002016664,26973.314809726853,14.0
2,3422904.4688970353,26973.314809726853,15.0
2,3429895.622563676,26973.314809726853,16.0
2,3425986.4239168577,34641.67666755039,17.0
2,3308072.5764155756,94250.15145869566,18.0
2,3241806.9939686824,94250.15145869566,19.0
2,3138804.0080308467,94250.15145869566,20.0
2,3146531.844231396,94250.15145869566,21.0
2,3111439.403006405,99444.62566524273,22.0
2,3119333.021149212,99444.62566524273,23.0
2,3127226.6392920185,99444.62566524273,24.0
2,3135120.257434826,99444.62566524273,25.0
2,3143013.875577633,99444.62566524273,26.0
2,3150907.4937204397,99444.62566524273,27.0
2,3158801.111863247,269654.4479783464,28.0
2,3165311.424575044,269654.4479783464,29.0
2,3085408.314408976,269654.4479783464,30.0
2,3092485.37374733,269654.4479783464,31.0
2,3099562.4330856833,269654.4479783464,32.0
2,3055441.021445227,269654.4479783464,33.0
2,3062799.659296525,269654.4479783464,34.0
2,3006872.8565877764,301084.1224530816,35.0
2,2966902.1752280025,301084.1224530816,36.0
2,2974426.041016221,301084.1224530816,37.0
2,2981949.9068044405,301084.1224530816,38.0
2,2820859.1506346604,301084.1224530816,39.0
2,2759154.5487535377,301084.1224530816,40.0
2,2767187.307030771,356549.64656894916,41.0
2,2604169.9598925933,356549.64656894916,42.0
2,2446924.207464045,356549.64656894916,43.0
2,2455002.3936453485,356549.64656894916,44.0
2,2461894.7958510807,356549.64656894916,45.0
2,2468256.145255473,356549.64656894916,46.0
2,2306064.6915967013,437267.5880648935,47.0
2,2112218.41790843,605891.8728497638,48.0
2,2118550.006747226,605891.8728497638,49.0
2,2124881.595586022,605891.8728497638,50.0
2,2131213.184424818,605891.8728497638,51.0
2,2137544.7732636137,605891.8728497638,52.0
2,2143876.3621024094,774016.3502747957,53.0
2,2149937.3763381913,774016.3502747957,54.0
2,2046500.0459099058,774016.3502747957,55.0
2,2053120.1765610562,774016.3502747957,56.0
2,2059740.307212206,774016.3502747957,57.0
2,2066360.4378633564,774016.3502747957,58.0
2,2072980.5685145063,774016.3502747957,59.0
2,2079600.6991656567,774016.3502747957,60.0
2,2086220.8298168061,781106.885890181,61.0
2,2054086.5782743106,781106.885890181,62.0
2,2061235.4892532914,781106.885890181,63.0
2,2036501.0986705646,781106.885890181,64.0
2,2044472.216422853,781106.885890181,65.0
2,1977927.368654522,781106.885890181,66.0
2,1986395.5517228534,781106.885890181,67.0
2,1994500.3345363988,847230.5671325836,68.0
2,2002218.549357568,847230.5671325836,69.0
2,1933985.4044367746,847230.5671325836,70.0
2,1942262.735673312,847230.5671325836,71.0
2,1950540.06690985,847230.5671325836,72.0
2,1958817.3981463881,872583.9237365418,73.0
2,1966272.5226096185,872583.9237365418,74.0
2,1973727.6470728484,872583.9237365418,75.0
2,1980921.4001126261,872583.9237365418,76.0
2,1988047.3589338278,872583.9237365418,77.0
2,1952736.123032859,872583.9237365418,78.0
2,1961312.0091783842,872583.9237365418,79.0
2,1969887.895323909,872583.9237365418,80.0
2,1978463.781469433,872583.9237365418,81.0
2,1987039.6676149582,872583.9237365418,82.0
2,1995615.5537604839,872583.9237365418,83.0
2,2004191.4399060085,872583.9237365418,84.0
2,2012767.3260515332,872583.9237365418,85.0
2,2021343.212197058,872583.9237365418,86.0
2,2029919.0983425826,872583.9237365418,87.0
2,2038494.9844881077,890894.4614286306,88.0
2,2019399.4657438477,890894.4614286306,89.0
2,2028055.5054756985,890894.4614286306,90.0
2,2036711.5452075494,890894.4614286306,91.0
2,2045367.5849394002,890894.4614286306,92.0
2,2054023.624671251,953283.2710250972,93.0
2,2062458.1010248372,953283.2710250972,94.0
2,2070892.5773784234,953283.2710250972,95.0
2,2079327.0537320096,953283.2710250972,96.0
2,2047152.527078406,953283.2710250972,97.0
2,2055963.7300061802,953283.2710250972,98.0
2,2064774.9329339545,961141.7268751471,99.0
2,2073256.9702197001,961141.7268751471,100.0
2,2081739.0075054457,961141.7268751471,101.0
2,2090221.0447911914,961141.7268751471,102.0
2,2098703.082076937,961141.7268751471,103.0
2,2107185.1193626826,961141.7268751471,104.0
2,2115667.1566484286,961141.7268751471,105.0
2,2124149.1939341743,961141.7268751471,106.0
2,2132631.23121992,984506.176375248,107.0
2,2112595.1345353653,984506.176375248,108.0
2,2120892.382918396,984506.176375248,109.0
2,2127960.1115426924,984506.176375248,110.0
2,2135027.840166989,984506.176375248,111.0
2,2142095.5687912847,984506.176375248,112.0
2,2149113.340325781,984506.176375248,113.0
2,2155358.86217677,984506.176375248,114.0
2,2161604.3840277586,984506.176375248,115.0
2,2167849.905878747,984506.176375248,116.0
2,2174095.4277297356,984506.176375248,117.0
2,2180340.9495807244,984506.176375248,118.0
2,2186586.4714317126,984506.176375248,119.0
2,2192831.993282701,984506.176375248,120.0
2,2168863.3466831883,1008932.3263925496,121.0
2,2175313.8964140224,1008932.3263925496,122.0
2,1841429.7524678991,1008932.3263925496,123.0
2,1848935.9339323365,1008932.3263925496,124.0
2,1856442.1153967734,1036539.0219514265,125.0
2,1842136.99158868,1036539.0219514265,126.0
2,1849901.4738746225,1036539.0219514265,127.0
2,1857665.9561605644,1036539.0219514265,128.0
2,1790682.1433686446,1036539.0219514265,129.0
2,1798529.2685515755,1036539.0219514265,130.0
2,1806376.3937345063,1036539.0219514265,131.0
2,1814223.5189174372,1036539.0219514265,132.0
2,1734541.9604833582,1036539.0219514265,133.0
2,1743185.993993007,1036539.0219514265,134.0
2,1751830.0275026555,1036539.0219514265,135.0
2,1760474.061012304,1036539.0219514265,136.0
2,1769118.0945219523,1036539.0219514265,137.0
2,1777762.1280316007,1036539.0219514265,138.0
2,1786406.1615412491,1036539.0219514265,139.0
2,1757210.276911884,1036539.0219514265,140.0
2,1766676.5171948401,1036539.0219514265,141.0
2,1776142.7574777966,1036539.0219514265,142.0
2,1785608.9977607527,1036539.0219514265,143.0
2,1795075.2380437087,1036539.0219514265,144.0
2,1804541.4783266648,1036539.0219514265,145.0
2,1814007.7186096208,1036539.0219514265,146.0
2,1823473.9588925773,1036539.0219514265,147.0
2,1832940.1991755334,1036539.0219514265,148.0
2,1842406.4394584894,1036539.0219514265,149.0
2,1851872.6797414455,1036539.0219514265,150.0
2,1861338.9200244015,1036539.0219514265,151.0
2,1870805.1603073576,1036539.0219514265,152.0
2,1880271.4005903136,1036539.0219514265,153.0
2,1889737.64087327,1036539.0219514265,154.0
2,1898363.2678160602,1036539.0219514265,155.0
2,1908651.7148723244,1036539.0219514265,156.0
2,1918139.2344619767,1036539.0219514265,157.0
2,1927605.4747449327,1036539.0219514265,158.0
2,1936701.0509757283,1036539.0219514265,159.0
2,1945666.6287773834,1036539.0219514265,160.0
2,1954632.2065790389,1036539.0219514265,161.0
2,1963597.7843806944,1036539.0219514265,162.0
2,1972563.3621823494,1285350.0989430717,163.0
2,1980942.7353624348,1285350.0989430717,164.0
2,1989322.1085425192,1285350.0989430717,165.0
2,1997400.0988551658,1285350.0989430717,166.0
2,2005197.7175812176,1285350.0989430717,167.0
2,2012995.336307269,1285350.0989430717,168.0
2,2020792.9550333205,1285350.0989430717,169.0
2,2028590.5737593723,1285350.0989430717,170.0
2,2036388.1924854238,1285350.0989430717,171.0
2,2044185.8112114756,1285350.0989430717,172.0
2,1929505.187412376,1285350.0989430717,173.0
2,1937889.0107599986,1285350.0989430717,174.0
2,1946272.8341076206,1285350.0989430717,175.0
2,1954656.6574552427,1285350.0989430717,176.0
2,1963040.4808028652,1285350.0989430717,177.0
2,1971424.3041504873,1285350.0989430717,178.0
2,1979298.6486852393,1285350.0989430717,179.0
2,1987100.7175788288,1285350.0989430717,180.0
2,1994902.786472417,1285350.0989430717,181.0
2,2002704.855366006,1285350.0989430717,182.0
2,2010506.924259595,1285350.0989430717,183.0
2,2018266.2055499912,1285350.0989430717,184.0
2,2025462.7734127012,1285350.0989430717,185.0
2,2032659.3412754112,1285350.0989430717,186.0
2,2039855.9091381216,1285350.0989430717,187.0
2,2047052.4770008316,1285350.0989430717,188.0
2,2054249.0448635411,1285350.0989430717,189.0
2,2061445.6127262516,1285350.0989430717,190.0
2,2067856.312683456,1285350.0989430717,191.0
2,2074230.6737728585,1285350.0989430717,192.0
2,2080605.0348622608,1285350.0989430717,193.0
2,2086979.3959516631,1285350.0989430717,194.0
2,2093353.757041065,1285350.0989430717,195.0
2,2099728.1181304683,1285350.0989430717,196.0
2,2106102.4792198706,1285350.0989430717,197.0
2,2112476.8403092725,1285350.0989430717,198.0
2,2118851.2013986753,1285350.0989430717,199.0
2,2125225.5624880777,1285350.0989430717,200.0
2,2058362.8692642627,1285350.0989430717,201.0
2,2065323.4349752357,1285350.0989430717,202.0
2,2072284.0006862087,1285350.0989430717,203.0
2,2079244.5663971817,1285350.0989430717,204.0
2,2086205.1321081547,1285350.0989430717,205.0
2,2093165.6978191282,1285350.0989430717,206.0
2,2100126.263530101,1285350.0989430717,207.0
2,2107086.8292410737,1285350.0989430717,208.0
2,2114047.394952047,1285350.0989430717,209.0
2,2121007.96066302,1285350.0989430717,210.0
2,2127968.5263739927,1285350.0989430717,211.0
2,2134929.092084966,1354887.9196344453,212.0
2,2141330.5413805707,1354887.9196344453,213.0
2,2147731.9906761753,1354887.9196344453,214.0
2,2154133.4399717804,1354887.9196344453,215.0
2,2160534.889267385,1354887.9196344453,216.0
2,2166936.338562989,1354887.9196344453,217.0
2,2157450.610413829,1354887.9196344453,218.0
2,2164457.560740312,1354887.9196344453,219.0
2,2171464.5110667963,1354887.9196344453,220.0
2,2178471.461393279,1354887.9196344453,221.0
2,2185478.4117197623,1354887.9196344453,222.0
2,2192250.3521843855,1354887.9196344453,223.0
2,2198645.787491239,1354887.9196344453,224.0
2,2205041.222798093,1354887.9196344453,225.0
2,2211436.658104947,1354887.9196344453,226.0
2,2217832.0934118005,1354887.9196344453,227.0
2,2224227.528718654,1354887.9196344453,228.0
2,2230622.9640255086,1354887.9196344453,229.0
2,2237018.399332362,1354887.9196344453,230.0
2,2243333.880489047,1354887.9196344453,231.0
2,2249352.589221713,1354887.9196344453,232.0
2,2255371.2979543796,1382581.192403946,233.0
2,2260593.098360327,1382581.192403946,234.0
2,2265814.8987662755,1382581.192403946,235.0
2,2271036.699172224,1382581.192403946,236.0
2,2202533.870819409,1382581.192403946,237.0
2,2208042.8644188833,1382581.192403946,238.0
2,2184863.8621035786,1382581.192403946,239.0
2,2191035.4130180296,1382581.192403946,240.0
4,3832069.8595772544,0.0,0.0
4,3760355.120603903,0.0,1.0
4,3716494.4187113424,0.0,2.0
4,3629288.4227315094,0.0,3.0
4,3493020.872212668,0.0,4.0
4,3412208.1102388627,0.0,5.0
4,3272596.689547844,0.0,6.0
4,3266065.6024646875,0.0,7.0
4,3092996.4745602896,0.0,8.0
4,2775571.330499576,0.0,9.0
4,2699470.1797871822,7362.594088720379,10.0
4,2621718.342536437,43207.05100185014,11.0
4,2285254.534250744,90135.03693445759,12.0
4,2312631.3943484607,95510.02302737735,13.0
4,2083202.2532954612,197238.4876327365,14.0
4,1901701.090589856,197238.4876327365,15.0
4,1823317.3693919692,197238.4876327365,16.0
4,1639592.8221443975,219610.24551695626,17.0
4,1588724.1397821675,219610.24551695626,18.0
4,1489615.7176749194,257481.53795831572,19.0
4,1516756.791550788,257481.53795831572,20.0
4,1543526.613842123,257481.53795831572,21.0
4,1561479.4060382077,263629.40893590567,22.0
4,1562400.5878963585,263629.40893590567,23.0
4,1563349.7774982285,304077.26933792775,24.0
4,1277579.8498987365,304077.26933792775,25.0
