"run","TotalPercentChange"
1,-5.8233622702071175
1,0.14600480797495008
1,0.14559910918151925
1,0.1451942293473925
1,0.14479016136180567
1,0.1443868981504211
1,7.262234025081709
1,-6.501643073795424
1,3.6824299113882653
1,-3.2754853403875286
1,5.223303158806401
1,-2.0817795098395404
1,-2.5292732185648172
1,0.14126553100440212
1,4.735494455507705
1,0.3286567257793069
1,0.8959667220200973
1,-3.1647894694155334
1,1.7726893260906404
1,-3.4856706231448853
1,0.13892114820519028
1,0.13858889195839064
1,4.134368323774689
1,-3.7046318281111246
1,0.13762473556616628
1,-6.16996687719493
1,0.12387201065347823
1,0.12357394943119517
1,0.12327632100871164
1,0.1229791214828704
1,0.12268234696433454
1,0.12238599357742705
1,0.12209005746000537
1,0.1217945347633367
1,7.601327847298543
1,-6.824663400879697
1,6.872620942060241
1,-6.179041390610659
1,0.13356894800650496
1,0.13321899596682427
1,0.13286963238642768
1,7.685246249545025
1,-6.881519312329227
1,0.1404025393850861
1,0.13997832115348532
1,-1.006195051795833
1,0.13688444476599215
1,0.13647992521003302
1,0.13607608182309686
1,0.13567290778885066
1,0.13527039632057883
1,0.13486854066034432
1,0.1344673340788465
1,0.13406676987516866
1,0.13366684137611753
1,0.1332675419362216
1,5.337283129786543
1,-4.814483467301862
1,0.13207335192207986
1,5.757465792910111
1,-5.194870993940606
1,0.1308845867736446
1,0.1304895069149869
1,0.13009500390195777
1,0.12970107132169317
1,0.12930770278545942
1,0.1289148919284453
1,-1.6443582992623262
1,0.1244321016232821
1,0.1240558602072206
1,-6.299828050571006
1,0.10890651436773534
1,5.860044917765853
1,-2.406491710004641
1,-2.891708810109749
3,0.0
3,0.148701874782333
3,0.5082625856899552
3,0.30476812143850146
3,-0.7317430371225875
3,0.9508624960277514
3,-1.0820716250156457
3,0.45272835930242583
3,1.4839884245955937
3,-0.5620305959972784
3,0.24536773488304792
3,-1.0859504144452483
3,-1.1210104939063434
3,-0.5296279752595333
3,1.3592020160873146
3,-1.063763728946715
3,3.716249629129958
3,-5.077045497232865
3,0.5243611434986669
3,2.3125912334436163
3,-2.523572961099857
3,0.8630967909127442
3,0.31884546108465356
3,-1.026939152268232
3,-0.037604377658109756
3,-0.8112805743955435
3,0.536342125649462
3,1.6425507416853473
3,-2.6568378607609193
3,0.8397634715148197
3,-0.4968231021890692
3,0.12437392961787828
3,-0.6121758397150472
3,-1.1628234919891587
3,-0.7796764232220507
3,0.7406330344415615
3,-0.5170432699937146
3,2.3460719078363166
3,-2.3201773847720917
3,2.2849975840598993
3,-2.254334744463077
3,-0.48546685568698655
3,0.11878667444214228
3,2.244054028454067
3,0.5817895047295008
3,-2.2147356806432774
3,1.9662508020846898
3,1.2740921324545824
3,-2.6122717170228347
3,0.18910486761688355
3,-0.6078326890241712
3,0.04665628049624376
3,-1.2186850290878042
3,3.45348471392952
3,-3.6974248106218828
3,-2.2906229912809146
3,-4.837576800151141
3,-2.2921223403578295
3,0.7120884426606078
3,-1.0563559702585497
3,4.037149469685255
3,-3.9197432410120956
3,-1.3019118732973487
3,0.1805234448890869
3,0.1792899690776904
3,0.17805952304836906
3,0.17683205243782119
3,2.299374613687124
3,-1.8953527780559987
3,2.051685743338164
3,-4.215234720043299
3,-1.227027437805053
3,0.18592116825227176
3,0.18467157896820302
3,4.245792577768919
3,-2.6460849975959
3,-0.9188337358424183
3,1.9632146249693074
3,-3.8704500733111997
3,0.03154668194495884
3,0.1780314265312708
3,0.17681881516742237
3,0.17562543745120232
3,0.17443837773559012
3,0.17330620852549994
3,0.17219740595692204
3,4.4919212350772755
3,-3.9602333621268646
3,0.18048311305070697
3,-0.8825572278789436
3,0.17663123958644747
3,3.5173184987322985
3,0.9432000670834004
3,-3.7841179995354786
3,2.470672576300566
3,-2.061113547062246
3,0.17756713641464114
3,3.8087714024619412
3,-3.3255742035034133
3,0.17828998145941008
3,-4.063221545082864
3,2.7551573130422926
3,-2.3489398093408607
3,1.960060544053406
3,-5.301940053252931
3,0.1625892732310522
3,5.009296400083663
3,0.930243852565172
3,-5.171809914604735
3,0.17061290455720582
3,3.4973394004426894
3,-3.052428824699641
3,0.167150599832607
3,3.114066830022548
3,-2.69871750204665
3,2.884299486752326
3,-2.4857776852525637
3,2.3103407410585595
3,-2.1113220287882326
3,5.126084407090259
3,-2.200156088607518
3,-2.2448276169428736
3,0.17048446629761935
3,0.16944846836568342
3,0.16841632987363062
3,0.1674513082442393
3,0.1664920398904404
3,-0.10839639567333598
3,0.16420661155329355
3,0.1634965406931759
3,0.1627880435057233
3,0.16208110044853558
3,0.16137569209754804
3,0.1606717991452373
3,5.523774277712225
3,-0.8756753534147694
3,-1.3252520656017834
3,0.3798839351297048
3,0.13359234900476896
3,-4.6064341313160675
3,-2.1169186554929458
3,0.15381936298799184
3,3.105952205788974
3,-2.7113993318345972
3,0.1559772066780632
3,0.1551262654027089
3,0.15434514445875194
3,11.48174430747823
3,-10.017339655257675
3,0.1572688771779785
3,0.15639702562280158
3,0.30395106674864053
3,3.8991763154074586
3,-0.429532657403331
3,-4.891120343114362
3,0.14916130090446184
3,0.14822414063145214
3,0.14733797249024896
3,0.14645317935905505
3,0.1455697333696994
3,0.14472789136801634
3,0.14400455629047332
3,0.14332093861876638
3,0.1426446285014928
3,0.14196935102209507
3,5.305335560214166
3,0.7353590196578252
3,-9.36317756673716
3,0.13114027714653637
3,0.1305061246381867
3,-1.1444959171685642
3,0.1267042273049305
3,0.12620264918692362
3,0.12570163126706133
3,0.12520116395212527
3,2.8508199732389867
3,0.6154297423580251
3,-7.046119356073086
3,0.1304395332581917
3,0.1297830472804856
3,0.12912727718269493
3,0.12847220732332904
3,2.8483260021711283
3,-2.5065843340710083
3,0.14128652616200657
3,5.083687280476777
3,-4.570045406043555
3,3.092482862938472
3,-2.7292982318489756
3,3.211288097725758
3,-2.840139765845542
3,0.14053578754009222
3,-4.372573451140344
3,0.13012423132954223
3,0.12949528395825377
3,0.12886703015788048
3,0.12823945546056792
3,3.2005298118349725
3,8.369817621497209
3,-4.793799559064702
3,-5.60047308353014
3,4.307482569621722
3,-3.886857713995405
3,0.12541570660701906
3,6.388601949853092
3,-6.182145705136115
3,0.12248136384663026
3,0.12187208590047553
3,0.12126332365730355
3,-3.6033714042813707
3,0.11198575460950105
3,0.11149319484187502
3,0.11100092010586152
3,0.11050892131599327
3,0.11001718940010183
3,0.10952571529882393
3,3.7885945387172058
3,3.809798034796849
3,-6.883403625073337
3,0.1075622162717782
3,0.10707189576550573
3,0.10658177895806784
3,0.10609185686575541
3,0.10560212051349442
3,2.50291263201559
3,-2.2370287700480604
3,0.10413393626831935
3,-2.2795753129823826
3,4.322169275282632
3,-3.940019257846502
3,0.11287873684769596
3,6.148186851134244
3,-5.58032255945183
3,5.313788132204718
3,-4.823197556217674
3,2.5191896935932805
3,-2.2207616710354112
3,5.484196249531295
3,-4.970854201240024
3,0.11939492971130485
5,0.0
5,-0.21947690394676136
5,0.14984836946250443
5,0.17407716091881748
5,0.04105716247076494
5,-0.10940176115452971
5,0.1712903595409474
5,0.3807390779973218
5,-0.6142254115314127
5,0.36273010852005927
5,-0.29678481740803536
5,1.1751403446544897
5,-0.959051684486642
5,0.8796044239599463
5,0.48536183766554764
5,-0.895492928411039
5,0.7353320171060997
5,-0.39931343435898464
5,-1.0801925917342696
5,1.032105669380302
5,-0.6348048626590312
5,0.6027767623309155
5,2.011712124926369
5,-2.304388936356311
5,0.7924923640684524
5,-1.9528201300032255
5,-0.7245157718600054
5,-0.603075158385057
5,1.1658856060466782
5,-1.9140185606993958
5,0.8666573518283375
5,-0.2763488853373817
5,0.8313410329302631
5,1.0347769297310634
5,-2.230970315599922
5,0.04557264763159937
5,0.7209413492798901
5,-0.6594909965945036
5,0.8560618035971277
5,-0.38850878715313114
5,1.431101908467701
5,0.8692672317709735
5,-3.2301068248744356
5,0.05317958028183276
5,0.05276060910690236
5,1.1352881352124022
5,-0.24798968141743769
5,-0.7222554841986984
5,0.663722636497784
5,1.7541471598284124
5,-1.2266331053604502
5,0.013833041466026558
5,-0.07441764123110756
5,-0.785767864647011
5,0.05198166145653218
5,2.14032666712414
5,-1.9947438338003591
5,1.718943477793065
5,-0.027591919819960474
5,-1.513420541280752
5,1.2985906949454644
5,0.2280694292268538
5,-1.946741068769284
5,5.538692317857354
5,-2.4853393704666606
5,-0.8290767083236567
5,-1.8311682763917838
5,1.8580281202948623
5,-1.722860114150045
5,0.9974691166426997
5,2.3664293104187757
5,1.3040245618412771
5,-4.327875010009461
5,0.04992247523638075
5,0.04962330054147798
5,2.755072676310034
5,-3.1818018534599366
5,2.274780176258429
5,-0.25106492574225336
5,-1.8320312669685626
5,3.2361361350033038
5,-1.7253906163695625
5,-1.2552067723431668
5,0.06446325051878128
5,0.0640872951783451
5,0.06374729820184824
5,5.418245561363158
5,-1.7309423215125015
5,-3.2663925807223104
5,2.8529639524790538
5,-2.63357985389305
5,2.516164682384001
5,0.7093557416213848
5,-2.9344150581878483
5,0.07049287139527499
5,3.147098770883113
5,-2.9153207871563946
5,0.06949250156791706
5,0.06921181487342877
5,0.06895532478610782
5,0.06870215952826068
5,0.06844879857239036
5,2.314651044451563
5,-6.444281503285046
5,2.815738602171687
5,-2.630416055448882
5,0.055234017414959105
5,0.054992491353854776
5,0.05475064422498676
5,3.1894072234848747
5,-2.9853440779371474
5,0.05402314678093855
5,0.05377998567497685
5,0.05353648859266671
5,0.05329265251853438
5,0.05304847442565852
5,0.052803951275586805
5,-0.17186541423529442
5,0.051682095272676074
5,0.05147816562545012
5,2.6339733344230054
5,-3.4480286889000316
5,-0.09374762681526316
5,0.13663755829036345
5,-3.8705493640910875
5,0.036515014743106956
5,1.0951040641602288
5,-1.0118442472998799
5,0.035648855523981324
5,0.035358910632361254
5,0.03506834569919818
5,0.034777156209652375
5,0.03448533762489459
5,0.034192885381830976
5,3.2192451518292713
5,0.890097492399959
5,-3.8711668148886416
5,0.03598886675435153
5,0.03582683798419569
5,0.03566448214538296
5,4.163746253538493
5,-3.929238243072987
5,3.970231150858133
5,-0.908035723361833
5,-2.8352427970570266
5,0.034683374289616764
5,0.03451867659958808
5,0.03435363677430554
5,0.034188252890984094
5,7.68335343596061
5,-1.3119311336877242
5,-5.8048283912946745
5,7.246702532622344
5,-6.6819760206948295
5,0.04571739782107701
5,0.04552559059365094
5,0.045333466571527564
5,0.0451410235625206
5,0.04494825936504304
5,0.04475517176847143
5,5.248727649059773
5,-0.5237307394884589
5,-5.182307272459376
5,0.04143188537121875
5,2.805568215482968
5,2.2860663640345087
5,-4.785490688247383
5,0.040857929314321265
5,0.04071380953104007
5,0.040569434495162295
5,0.04042480272341227
5,4.855631323463516
5,-4.553993240118351
5,0.039989352068926835
5,0.03984367839845122
5,0.03969774048307389
5,9.989285268745132
5,-9.0099426626531
5,3.224603682964674
5,1.8327401339351643
5,-4.755679988811677
5,0.03881647823656792
5,11.958865316513524
5,-10.596688053589814
5,0.053739039967698035
5,-1.6383599104196649
5,0.04859627717275831
5,0.04848724363787683
5,0.04837807265621577
5,0.04826876333707902
5,0.04815931478678541
5,0.04804972610866074
5,0.04793999640310821
5,0.047830124767547534
5,0.0477201102963542
5,0.047609952080890305
5,0.04749964920952207
5,0.047389200767454245
5,0.04727860583685226
5,7.186639501705971
5,-6.606827634218215
5,0.056717297787355285
5,0.0565446153842084
5,0.05637173964124222
5,0.05619866886124489
5,0.056025401341670056
5,5.534978701077671
5,-5.138834554009582
5,0.05550440123865462
5,0.05533032962625596
5,0.05515605267938851
5,0.05498156866214871
5,0.05480687583311927
5,0.05463197244500144
5,0.054456856744740365
5,6.094779696783896
5,-5.642300838730876
5,0.05393021815297608
5,4.119988193112872
5,-3.853773856442771
5,0.05340160507543531
5,3.870387715545693
5,-3.623764756111609
5,0.052870969210942614
5,0.05269363266082526
5,5.862147094244259
5,-5.438306562883518
5,0.05216022374245796
5,0.05198194823697405
5,0.05180343339387439
5,0.05162467736047888
5,0.05144567827747171
5,0.05126643427875052
5,11.024814066979367
5,-13.026248049205355
5,0.038840288678897356
5,0.03870329352843855
5,0.038566045486916854
5,0.03842854314873714
5,0.0382907851021537
7,0.0
7,-0.04224372607277122
7,0.1978957889133683
7,-0.24834208287761594
7,0.7662924699158138
7,0.19849019278672464
7,-0.9947472117607276
7,1.5437356207913393
7,0.12569405112679732
7,-1.0531388640114663
7,0.8177721343619764
7,-0.24683416488005908
7,-0.3694218724675613
7,0.21944099444535398
7,-0.8480173771746244
7,0.39102801478861576
7,1.2246042089209848
7,0.46581926136745083
7,-2.0017275814575934
7,2.4536736865973565
7,-1.335535502005804
7,-1.6890256814569005
7,1.8839729132523144
7,-1.2862736953949738
7,-4.706269822805035
7,-0.5621809127479686
7,0.12288730941488418
7,4.285464427298583
7,-4.344927865343914
7,0.12039408270067087
7,1.3899140108410166
7,0.9674508634182064
7,-1.9436532836530365
7,1.4951211717050963
7,-0.0696882313177494
7,-0.9364378565132829
7,0.05970834681088094
7,2.7597504954434697
7,-2.2190311851981903
7,-1.4765469946601502
7,0.07284690856592677
7,1.1936418976751546
7,-0.8994865934604653
7,1.2976890957660714
7,3.996148456643553
7,-1.8723904709710137
7,-2.2972054958590222
7,4.973468061837546
7,-4.67406694747847
7,-1.2762546075002874
7,3.0279045621434597
7,-2.582882967208781
7,0.18240097983060352
7,0.1810957419081152
7,-1.194874363261009
7,1.9722107765433312
7,-1.5891259472065138
7,5.056063964061482
7,-2.8132891117764203
7,-1.517571662827922
7,0.1907142750669325
7,3.68823202470316
7,-3.1820032597182446
7,0.6334772510907595
7,-0.23832561984664094
7,0.15307633448104427
7,0.19376988298685807
7,0.19277807237529984
7,2.2915739718233636
7,-0.7970023344266225
7,0.5983290852751957
7,-1.2861155005734017
7,0.19139795095417503
7,0.1905080623103652
7,-1.9859595774724343
7,5.176980472114712
7,-2.3289846097954063
7,-2.1144794311008175
7,2.3459116724937035
7,-1.9351014745063253
7,0.1812228584482168
7,0.1803691365564367
7,1.6002066707825835
7,0.5416175222296166
7,-1.5795373401348665
7,0.17697672295309616
7,3.7778105811482923
7,-3.301171836452016
7,2.841137034229185
7,0.04646127141205618
7,-3.13636441444426
7,-0.3480411282851758
7,4.581693268157832
7,-3.613715573107734
7,2.904166647425741
7,-0.9318674002309969
7,-1.7952108296945162
7,0.18243106855379737
7,3.6044733919394454
7,-3.1278221742049803
7,0.18085341410818728
7,0.17978553276909456
7,-2.10762098551625
7,0.17402193727494591
7,2.325324237378371
7,-1.9350225224258468
7,3.7930984919415276
7,-3.324271235093295
7,3.256189360483726
7,0.30985753775097363
7,-3.2830999212617513
7,-4.824869591591973
7,0.15751839210213697
7,-1.8966767103961861
7,0.15176659677723844
7,-0.2789640999664091
7,0.14894574668187965
7,0.14805701655650963
7,0.14716968575840694
7,-3.5877129171445774
7,3.3088052555933243
7,-4.87244977517063
7,4.322500773803897
7,-7.037047593454437
7,-0.8210557834170407
7,0.12298314484351631
7,0.12224916635341944
7,2.5996835503696016
7,2.0619283069165615
7,-4.64122787022564
7,0.12158928054985602
7,5.99257756691234
7,-1.9817580593710822
7,-3.353309524445219
7,0.14151827541859818
7,0.14079832936970071
7,0.1400794118649484
7,11.05800012309696
7,-9.697157204766818
7,0.14592379709978706
7,-3.568684577551764
7,11.379004686378108
7,-9.94640151019343
7,0.15840628710820207
7,6.571142941439416
7,-5.870452133209131
7,0.15573362264853732
7,0.1548460298991303
7,0.15396003717632717
7,5.039604674526145
7,-4.506336542089005
7,0.15157699959104856
7,0.15068806386833847
7,0.14980060622518362
7,0.14893676354874025
7,0.14814341998483926
7,5.953882877330894
7,-5.341287809005184
7,6.7193411942683845
7,-6.022841810313253
7,0.14446130139834232
7,0.14375449703214602
7,3.3135336731743728
7,-2.9263547753289307
7,0.1460150494887158
7,3.315814445901053
7,-2.9258001271025194
7,0.14643492969194483
7,0.14572803604993914
7,2.7297245231504332
7,1.7101447401400516
7,-4.879625382285797
7,0.14110803870276686
7,6.802524310135204
7,-2.886235176951894
7,-3.1810222946871676
7,0.13865299130430786
7,6.9417674035473125
7,-6.2304801009309925
7,0.13918471738479146
7,0.138542803550541
7,0.13790179643364656
7,-2.9170989830162783
7,0.1304336479511523
7,0.12979589417636872
7,-0.5610389530225145
7,6.023828980116792
7,-5.441339204611979
7,0.12640039240041134
7,0.1259480222136429
7,0.12549618495593537
7,0.12504487263189465
7,3.6692067397678203
7,-3.299127175423968
7,0.12369400568005257
7,4.663285235999335
7,-4.219832991596737
7,0.12268217809588877
7,6.473496733469735
7,-3.5872449641839323
7,1.0762169290268746
7,-3.1506227478216733
7,0.12165323368068669
7,0.12146533763425608
7,4.789575816522252
7,-4.338997156236931
7,0.12090386905448686
7,0.12071744655064535
7,2.684912227053316
7,-2.3799188435048237
7,-0.321325639920938
7,0.11903039417412867
7,-4.3512320828411095
7,0.10869502431294753
7,8.024794343776264
7,-7.2270491218239234
7,0.10835553374910228
7,0.10824288085580233
7,0.10813048197983285
7,0.10801833634830245
7,0.10790644319185738
7,0.10779480174460518
7,0.10768341124398123
7,0.10757227093088867
7,0.10746138004960816
7,3.2777987700146247
7,-2.965779200914494
7,0.10713019648910346
7,0.10702029584441583
7,0.1069106409027808
7,0.1068012309284551
7,0.10669206518880672
7,9.550455073707173
7,-8.50756941244776
7,8.158208932778086
7,-7.3181184304670355
7,0.12081385878444156
7,0.12062113367360001
7,0.12042877329772031
7,2.704887588057499
2,0.0
2,0.26213882040499437
2,-0.004667438607271097
2,0.37934163031923274
2,-0.7557186965599711
2,0.7643943921179431
2,-0.22422170279822348
2,0.7911814887241443
2,0.32630346235824226
2,0.23261432801536816
2,-1.051033990165131
2,0.9448682683918668
2,-1.5663690775159957
2,-0.40522607031193236
2,1.54169311156992
2,-0.8838290688171183
2,-0.2742328542647021
2,-0.4047999874325494
2,0.18978494595870254
2,0.4285729286373831
2,-1.1947910010491076
2,-0.7401965307523561
2,-0.20013466201764807
2,0.2818963300400136
2,0.2811572043264967
2,-0.09680919388969823
2,-0.08629776824178882
2,-4.95962759031232
2,1.4485126888468507
2,0.8790654388058823
2,-1.1898467279880611
2,-0.9370054348032965
2,2.0587225820465855
2,-0.5145028387840836
2,-1.4944268703034689
2,1.8621315749970113
2,-2.4547190092128557
2,0.05630660415891314
2,1.92895259768288
2,-0.386769224302839
2,-1.771756060208148
2,0.5601375691755232
2,0.1452119062862513
2,-1.5229420508260567
2,0.9895883422362164
2,0.3272013953563778
2,0.5211093762275031
2,-6.021274816789695
2,-2.33041655162012
2,1.408289789531713
2,-1.152124541458332
2,0.11931994874698473
2,-4.939869858895855
2,1.742834622786843
2,0.35936507297944126
2,-0.6455610017825582
2,-0.9848826073873804
2,1.4799992982554782
2,-1.2281497773742946
2,0.11609831132693281
2,-0.10699696918699897
2,3.820873773178393
2,-3.4553527389725094
2,3.394009055312771
2,-3.0515433433412444
2,2.000909851478392
2,-1.7187765777891624
2,-1.9370501089813172
2,0.121739030805479
2,2.013645644269422
2,0.2691327542549952
2,-1.8669471926104817
2,0.8352992638650756
2,-1.3631220106058082
2,0.124622327911351
2,4.670618428986926
2,-4.225217595149249
2,4.104433410375343
2,-3.7018144989933335
2,0.12643994684184026
2,0.1257977082339309
2,0.12515608628799932
2,4.931266952046618
2,-4.462425199622927
2,0.12323477124478936
2,0.12259546696451952
2,0.12195670504631113
2,-0.4524146601919575
2,2.7532814938954133
2,-2.4445247093388045
2,0.12106268719826074
2,0.12041445012398354
2,-1.834527610646043
2,0.11485484149067779
2,0.11420937357270228
2,0.11356425729250935
2,1.439452116279702
2,1.4519630290554288
2,-2.743141547283048
2,6.736984720887749
2,-6.096976163243139
2,2.0161060055465536
2,-1.7544673677229288
2,0.11208663812192383
2,2.3787435824719245
2,-2.1062395304415276
2,-0.6263128161978677
2,1.4343802684187061
2,-1.1989594149673755
2,0.10957696906698018
2,0.10907704954495635
2,0.10857737012688937
2,0.1080779214982831
2,3.0377192686758194
2,-2.739551297357513
2,0.1067586867981544
2,0.10634637314757127
2,0.10593426000793489
2,0.10552234079718881
2,0.10511060894053857
2,1.8531219870147602
2,-2.3451816595992687
2,9.905577380785397
2,-8.785110367654637
2,3.9171152270811582
2,-1.8985995003716363
2,-2.311354262304413
2,0.13897893068023132
2,4.0454120608044475
2,-3.6143513416498316
2,0.1451734910688492
2,4.59127650410831
2,-0.03942927203739682
2,-3.9286680478519345
2,0.15202918390925807
2,3.4414567605189794
2,-3.0344681667500875
2,0.1501653035461758
2,11.831722083441134
2,1.7842634173253686
2,-11.748700336550593
2,0.15151303056619359
2,0.1508153360524063
2,0.1501188923214664
2,0.14942368110927945
2,0.14872968424288616
2,0.14803688363925294
2,0.14734526130340359
2,0.1466547993270958
2,3.263552925794962
2,-2.8780551288729836
2,0.1445901977408978
2,0.14390419980067304
2,0.14321927392618464
2,4.04951341614316
2,-3.618135475264979
2,0.1411727706621668
2,0.14048982210485564
2,0.13980999753124135
2,0.13916830274876554
2,0.1385405436273661
2,0.13791367931208515
2,-3.2403762239767473
2,-3.7943442381775565
2,0.12020407369902623
2,4.37453978325061
2,-0.2148514216213094
2,-3.6417062786225673
2,0.11778571146701719
2,0.11720532554526572
2,0.11662534731170804
2,0.1160457644742176
2,4.4026196903338946
2,-3.9829857731118974
2,0.12729732608289973
2,0.12666903763141163
2,0.12604137902441045
2,0.12541433588882045
2,3.213676661715481
2,-2.872119436846508
2,0.12365201724175243
2,5.99266204307707
2,-5.421629171117069
2,0.12196364434038225
2,0.12140636528435808
2,0.12090859066766033
2,0.12041127627146675
2,3.7073488814487687
2,-3.343776640137631
2,0.11892200081424614
2,0.11842643382169368
2,0.11801311069781993
2,0.11760395486049992
2,0.11719517947241392
2,0.1167867779458331
2,0.1163787437087165
2,0.11597107020454153
2,0.11556375089188933
2,0.1151567792440758
2,0.1147501487489576
2,10.618149271713701
2,-9.383903086294497
2,0.12101732181273764
2,0.12055926656528827
2,0.12010165328152035
2,0.11964447388138708
2,0.11918772030529326
2,0.11873138451391538
2,4.358927494599383
2,-3.950316587640037
2,0.11736480374652591
2,-2.0047758565803706
2,5.484835633395841
2,0.6522024517907288
2,-5.498687920751368
2,0.11051209650949637
2,0.11009664105596786
2,4.463921652805116
2,-4.061652607964365
2,0.11042924971391428
2,0.10995432304617729
2,0.10947965339294818
2,0.10900523225621524
2,0.10855514743486809
2,0.1081438585063006
2,0.107732799005546
2,0.10732196237049983
2,0.1069113420477854
2,0.10650093149243804
2,0.10609072416778954
2,0.10568071354492566
2,0.10527902113416428
2,-0.7387824050911558
2,0.10259176310230908
2,0.10229456011189575
2,0.10199752183532114
2,19.173500569891907
2,-15.908142788971766
2,6.1765527692670785
2,-5.609617402278936
4,0.0
4,-0.060022823042039125
4,0.7905828695399341
4,0.2649254387862239
4,-0.783756507501992
4,1.4064362624510494
4,-1.4939549358591608
4,2.2948708096638804
4,1.737040226304431
4,-2.48508094231776
4,-1.9662906975098002
4,2.1676873857206314
4,-4.105826995065166
4,1.250820782502287
4,-1.1839807268880558
4,-1.3496072601148328
4,1.035705051030004
4,-1.3728266564612839
4,-0.01611497499835607
4,-1.0463645666016963
4,0.3206775068935518
4,0.09168178767511653
4,0.02169651749512676
4,-0.24824325714762896
4,1.8977586305381704
4,-1.9054822333607297
4,1.7122927476818883
4,-1.2859645431885367
4,-0.3397126061748193
4,-4.847450388614189
4,0.9025051912278765
4,0.5296768029440735
4,-0.43889975869408004
4,1.4854893640709144
4,-0.625100945005552
4,-5.319954928701883
4,-0.25228416569349815
4,0.21370843121869232
4,2.2844662068836943
4,-3.3119060171104087
4,-1.928843847655915
4,5.505819069219981
4,-0.653209055372491
4,-2.429935176541508
4,-1.3685862805353646
4,0.19193383089139762
4,0.228550527024538
4,0.17486572138414544
4,0.22452456792463926
4,0.22257413044548938
4,-2.4067156786533253
4,0.21582483028006755
4,0.2141068251153943
4,0.21255744105428434
4,0.21105567184481078
4,1.4514414173714063
4,1.106410483193643
4,-1.873896758602846
4,0.22184770454178865
4,1.7760913463724979
4,-1.3130383033572157
4,-4.539388177416968
4,-0.38555258779247115
