run,TotalPercentChange,,,
2,-1.32,,,
2,-0.22,,,
2,2.45,,,
2,-1.95,,,
2,0.23,,,
2,3.46,,,
2,-1.19,,,
2,-2.03,,,
2,0.23,,,
2,3.93,,,
2,-1.92,,,
2,-1.22,,,
2,1.63,,,
2,-1.15,,,
2,0.23,,,
2,0.22,,,
2,0.22,,,
2,3.74,,,
2,-3.18,,,
2,1.90,,,
2,-1.44,,,
2,3.05,,,
2,-2.54,,,
2,0.21,,,
2,0.21,,,
2,0.21,,,
2,2.87,,,
2,-1.64,,,
2,0.85,,,
2,2.06,,,
2,-2.99,,,
2,0.21,,,
2,5.81,,,
2,-2.58,,,
2,-3.60,,,
2,1.51,,,
2,-1.09,,,
2,0.20,,,
2,0.20,,,
2,3.35,,,
2,-1.05,,,
2,-1.63,,,
2,4.14,,,
2,-3.60,,,
2,0.20,,,
2,0.20,,,
2,0.20,,,
2,0.20,,,
2,0.20,,,
2,0.19,,,
2,2.41,,,
2,-1.98,,,
2,0.19,,,
2,3.92,,,
2,-1.09,,,
2,-2.16,,,
2,0.19,,,
2,0.19,,,
2,0.19,,,
2,0.19,,,
2,0.18,,,
2,0.18,,,
2,2.95,,,
2,-2.51,,,
2,1.88,,,
2,3.82,,,
2,9.03,,,
2,-12.62,,,
2,0.20,,,
2,2.03,,,
2,0.93,,,
2,-2.32,,,
2,2.92,,,
2,-2.45,,,
2,0.20,,,
2,0.20,,,
2,-0.82,,,
2,5.58,,,
2,-1.22,,,
2,-3.56,,,
2,0.19,,,
2,0.19,,,
2,4.02,,,
2,-3.51,,,
2,10.75,,,
2,-9.36,,,
2,0.19,,,
2,0.19,,,
2,0.19,,,
2,0.18,,,
2,3.70,,,
2,-3.22,,,
2,0.18,,,
2,2.60,,,
2,-2.19,,,
2,0.18,,,
2,0.18,,,
2,0.18,,,
2,0.17,,,
2,0.17,,,
2,6.24,,,
2,-6.78,,,
2,2.00,,,
2,2.30,,,
2,-3.68,,,
2,0.16,,,
2,0.16,,,
2,0.16,,,
2,3.84,,,
2,-3.38,,,
2,6.54,,,
2,-5.82,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,6.99,,,
2,-3.24,,,
2,-2.91,,,
2,0.17,,,
2,0.17,,,
2,6.48,,,
2,-5.77,,,
2,0.17,,,
2,0.17,,,
2,-2.74,,,
2,0.16,,,
2,0.16,,,
2,7.12,,,
2,-6.35,,,
2,0.16,,,
2,0.16,,,
2,0.15,,,
2,5.58,,,
2,0.36,,,
2,-5.17,,,
2,5.99,,,
2,-5.33,,,
2,0.17,,,
2,-2.31,,,
2,5.80,,,
2,-5.16,,,
2,0.17,,,
2,0.17,,,
2,6.11,,,
2,-6.04,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,-1.40,,,
2,0.17,,,
2,0.17,,,
2,10.71,,,
2,-9.37,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,0.17,,,
2,-1.14,,,
2,0.16,,,
2,0.16,,,
2,3.84,,,
2,-3.39,,,
2,3.08,,,
2,-2.68,,,
2,0.16,,,
2,0.16,,,
2,0.16,,,
2,0.16,,,
2,0.16,,,
2,10.06,,,
2,-3.76,,,
2,-5.16,,,
2,12.43,,,
2,-10.78,,,
2,0.15,,,
2,0.15,,,
2,0.15,,,
4,0.00,,,
4,-0.14,,,
4,-0.00,,,
4,0.12,,,
4,0.15,,,
4,-0.55,,,
4,0.35,,,
4,0.92,,,
4,-0.32,,,
4,-0.04,,,
4,1.38,,,
4,-0.01,,,
4,-1.58,,,
4,1.89,,,
4,0.26,,,
4,-2.52,,,
4,0.95,,,
4,0.76,,,
4,1.18,,,
4,-0.35,,,
4,-2.10,,,
4,3.22,,,
4,-1.23,,,
4,-0.12,,,
4,-0.33,,,
4,-1.05,,,
4,0.13,,,
4,0.13,,,
4,0.13,,,
4,0.13,,,
4,2.00,,,
4,-0.00,,,
4,-1.06,,,
4,-0.35,,,
4,2.48,,,
4,-2.33,,,
4,0.67,,,
4,1.44,,,
4,0.89,,,
4,-1.01,,,
4,-1.21,,,
4,1.91,,,
4,3.48,,,
4,-3.28,,,
4,3.51,,,
4,-4.48,,,
4,1.51,,,
4,-1.12,,,
4,0.19,,,
4,2.60,,,
4,-0.24,,,
4,0.71,,,
4,-2.23,,,
4,0.20,,,
4,1.18,,,
4,-0.77,,,
4,2.20,,,
4,-0.42,,,
4,1.05,,,
4,-1.94,,,
4,0.21,,,
4,0.21,,,
4,-1.44,,,
4,0.20,,,
4,1.67,,,
4,-1.24,,,
4,0.20,,,
4,3.65,,,
4,-0.23,,,
4,-3.99,,,
4,0.22,,,
4,0.22,,,
4,5.37,,,
4,-4.68,,,
4,2.01,,,
4,2.74,,,
4,-3.95,,,
4,0.22,,,
4,0.22,,,
4,0.22,,,
4,1.68,,,
4,3.31,,,
4,-4.19,,,
4,1.78,,,
4,1.39,,,
4,-0.43,,,
4,0.67,,,
4,-2.31,,,
4,0.21,,,
4,0.21,,,
4,0.21,,,
4,2.70,,,
4,-2.23,,,
4,0.20,,,
4,3.49,,,
4,-2.98,,,
4,0.20,,,
4,0.20,,,
4,0.20,,,
4,0.20,,,
4,0.20,,,
4,5.18,,,
4,-1.70,,,
4,-2.70,,,
4,0.20,,,
4,4.43,,,
4,-3.86,,,
4,0.20,,,
4,2.70,,,
4,-2.24,,,
4,0.20,,,
4,0.20,,,
4,0.20,,,
4,0.20,,,
4,2.99,,,
4,-2.52,,,
4,7.79,,,
4,-6.86,,,
4,3.12,,,
4,0.69,,,
4,0.30,,,
4,-3.22,,,
4,0.20,,,
4,-0.22,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,2.95,,,
4,-2.50,,,
4,0.19,,,
4,4.38,,,
4,-3.83,,,
4,6.10,,,
4,-1.06,,,
4,-4.17,,,
4,0.20,,,
4,0.20,,,
4,5.25,,,
4,-4.61,,,
4,0.20,,,
4,0.20,,,
4,-1.41,,,
4,1.80,,,
4,-1.39,,,
4,2.76,,,
4,-2.32,,,
4,0.19,,,
4,0.19,,,
4,2.68,,,
4,-2.24,,,
4,5.20,,,
4,-5.54,,,
4,0.20,,,
4,0.20,,,
4,5.66,,,
4,-4.98,,,
4,0.20,,,
4,0.20,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,6.15,,,
4,-5.44,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.19,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,10.31,,,
4,-9.01,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,4.82,,,
4,1.38,,,
4,-5.40,,,
4,0.17,,,
4,4.16,,,
4,-3.66,,,
4,0.17,,,
4,0.17,,,
4,0.17,,,
4,0.17,,,
4,0.17,,,
4,9.67,,,
4,-8.50,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,8.18,,,
4,-7.23,,,
4,0.17,,,
4,-2.01,,,
4,0.17,,,
4,0.17,,,
4,3.70,,,
4,-3.80,,,
4,0.17,,,
4,0.17,,,
4,0.17,,,
4,0.16,,,
4,2.66,,,
4,-2.27,,,
4,0.16,,,
4,0.16,,,
4,8.09,,,
4,-7.17,,,
4,0.17,,,
4,0.17,,,
4,0.17,,,
4,8.10,,,
4,-7.16,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,5.69,,,
4,-5.04,,,
4,6.64,,,
4,-5.88,,,
4,0.19,,,
4,0.19,,,
4,0.18,,,
4,5.56,,,
4,-4.92,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,0.18,,,
4,7.09,,,
4,1.30,,,
4,-7.64,,,
6,0.00,,,
6,0.22,,,
6,0.10,,,
6,-0.09,,,
6,-0.23,,,
6,0.76,,,
6,-0.47,,,
6,0.66,,,
6,1.21,,,
6,-0.95,,,
6,-0.21,,,
6,-0.43,,,
6,2.31,,,
6,-0.92,,,
6,-1.12,,,
6,0.40,,,
6,4.22,,,
6,-3.90,,,
6,-0.12,,,
6,1.66,,,
6,-1.19,,,
6,-2.00,,,
6,-0.47,,,
6,-0.89,,,
6,1.74,,,
6,-0.73,,,
6,2.56,,,
6,-1.24,,,
6,-5.40,,,
6,0.62,,,
6,-0.30,,,
6,0.16,,,
6,0.16,,,
6,1.23,,,
6,0.43,,,
6,-1.79,,,
6,4.70,,,
6,-4.12,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,3.82,,,
6,0.78,,,
6,-3.82,,,
6,0.22,,,
6,0.22,,,
6,1.56,,,
6,-1.11,,,
6,0.22,,,
6,0.22,,,
6,1.20,,,
6,1.24,,,
6,-1.76,,,
6,0.21,,,
6,1.34,,,
6,-0.90,,,
6,0.84,,,
6,1.70,,,
6,1.49,,,
6,-1.22,,,
6,-1.95,,,
6,0.81,,,
6,-1.24,,,
6,0.80,,,
6,1.45,,,
6,-1.59,,,
6,0.21,,,
6,1.28,,,
6,-4.26,,,
6,2.09,,,
6,0.63,,,
6,-2.06,,,
6,0.20,,,
6,6.20,,,
6,-1.78,,,
6,-3.56,,,
6,1.86,,,
6,-1.43,,,
6,-0.02,,,
6,3.50,,,
6,-0.50,,,
6,1.37,,,
6,-3.44,,,
6,0.20,,,
6,3.81,,,
6,-3.27,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,-0.85,,,
6,7.84,,,
6,-5.10,,,
6,-1.69,,,
6,0.21,,,
6,1.64,,,
6,-1.21,,,
6,3.33,,,
6,-2.83,,,
6,0.21,,,
6,0.21,,,
6,0.20,,,
6,2.09,,,
6,-2.31,,,
6,0.20,,,
6,3.04,,,
6,-2.56,,,
6,1.61,,,
6,0.32,,,
6,-2.06,,,
6,0.20,,,
6,4.89,,,
6,-0.37,,,
6,-3.70,,,
6,0.21,,,
6,0.21,,,
6,0.21,,,
6,4.34,,,
6,-0.78,,,
6,-2.78,,,
6,0.22,,,
6,0.22,,,
6,0.21,,,
6,-1.59,,,
6,0.21,,,
6,0.21,,,
6,-0.77,,,
6,3.05,,,
6,-2.56,,,
6,6.30,,,
6,-5.53,,,
6,0.20,,,
6,10.09,,,
6,-5.48,,,
6,-3.28,,,
6,0.22,,,
6,0.22,,,
6,0.22,,,
6,0.22,,,
6,0.22,,,
6,5.91,,,
6,-5.17,,,
6,0.22,,,
6,0.22,,,
6,-3.01,,,
6,0.21,,,
6,3.52,,,
6,-2.99,,,
6,2.09,,,
6,-1.64,,,
6,0.21,,,
6,0.21,,,
6,4.59,,,
6,-0.72,,,
6,-3.11,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,5.31,,,
6,-3.31,,,
6,-1.22,,,
6,0.19,,,
6,6.09,,,
6,-5.37,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,0.20,,,
6,5.82,,,
6,-5.13,,,
6,0.20,,,
6,5.42,,,
6,-4.76,,,
6,-1.48,,,
6,0.19,,,
6,5.93,,,
6,-5.23,,,
6,0.19,,,
6,3.10,,,
6,-2.64,,,
6,0.19,,,
6,0.19,,,
6,0.19,,,
6,0.19,,,
6,8.18,,,
6,-7.21,,,
6,0.20,,,
6,0.20,,,
6,0.19,,,
6,1.36,,,
6,-0.96,,,
6,0.19,,,
6,0.19,,,
6,0.19,,,
6,5.41,,,
6,-4.77,,,
6,5.81,,,
6,-2.12,,,
6,9.46,,,
6,-6.01,,,
6,-5.25,,,
6,0.20,,,
6,-3.41,,,
6,0.19,,,
6,6.80,,,
6,-6.01,,,
6,-0.87,,,
6,11.75,,,
6,-10.30,,,
6,-1.70,,,
6,8.04,,,
6,-7.11,,,
6,0.18,,,
6,-4.42,,,
6,0.17,,,
6,2.61,,,
6,-5.20,,,
6,-0.48,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.16,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
6,1.53,,,
6,-1.21,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
6,0.15,,,
8,0.00,,,
8,-0.04,,,
8,0.12,,,
8,-0.25,,,
8,-0.02,,,
8,0.72,,,
8,-0.65,,,
8,0.05,,,
8,-0.05,,,
8,0.98,,,
8,-1.09,,,
8,0.55,,,
8,-0.03,,,
8,0.96,,,
8,-1.17,,,
8,0.46,,,
8,0.79,,,
8,-0.11,,,
8,0.11,,,
8,-0.67,,,
8,0.20,,,
8,1.27,,,
8,0.48,,,
8,-2.40,,,
8,-0.19,,,
8,0.99,,,
8,0.31,,,
8,1.56,,,
8,0.26,,,
8,-3.08,,,
8,1.27,,,
8,-1.10,,,
8,1.89,,,
8,-0.46,,,
8,1.16,,,
8,0.51,,,
8,-2.54,,,
8,1.30,,,
8,0.75,,,
8,-0.19,,,
8,-1.37,,,
8,1.63,,,
8,-1.36,,,
8,1.00,,,
8,-0.18,,,
8,3.01,,,
8,-3.19,,,
8,1.23,,,
8,-0.36,,,
8,0.09,,,
8,1.02,,,
8,2.49,,,
8,-5.71,,,
8,1.30,,,
8,-1.00,,,
8,2.63,,,
8,-2.27,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,1.05,,,
8,0.34,,,
8,0.58,,,
8,-1.30,,,
8,3.05,,,
8,-2.18,,,
8,1.15,,,
8,-1.71,,,
8,-0.68,,,
8,1.13,,,
8,-1.15,,,
8,-1.87,,,
8,0.17,,,
8,2.18,,,
8,-1.80,,,
8,0.17,,,
8,3.45,,,
8,-2.08,,,
8,0.69,,,
8,0.22,,,
8,-1.29,,,
8,0.18,,,
8,0.18,,,
8,0.18,,,
8,1.66,,,
8,1.75,,,
8,2.12,,,
8,-4.66,,,
8,8.41,,,
8,-7.43,,,
8,2.04,,,
8,-1.65,,,
8,-0.97,,,
8,3.25,,,
8,-2.80,,,
8,-1.27,,,
8,0.19,,,
8,0.18,,,
8,0.18,,,
8,-2.60,,,
8,3.68,,,
8,-3.20,,,
8,0.19,,,
8,0.18,,,
8,0.18,,,
8,0.18,,,
8,-2.68,,,
8,0.18,,,
8,2.85,,,
8,-2.43,,,
8,0.83,,,
8,-0.47,,,
8,0.17,,,
8,0.17,,,
8,1.54,,,
8,-1.18,,,
8,2.15,,,
8,-1.77,,,
8,0.17,,,
8,0.17,,,
8,7.46,,,
8,-3.60,,,
8,-0.19,,,
8,-5.12,,,
8,3.95,,,
8,-3.48,,,
8,4.66,,,
8,-4.13,,,
8,3.77,,,
8,-3.31,,,
8,0.31,,,
8,-1.20,,,
8,4.04,,,
8,-3.56,,,
8,3.23,,,
8,-2.81,,,
8,0.17,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,7.90,,,
8,-7.02,,,
8,0.17,,,
8,3.86,,,
8,-3.40,,,
8,0.16,,,
8,0.16,,,
8,-0.31,,,
8,5.53,,,
8,-4.93,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.16,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,5.42,,,
8,-4.85,,,
8,5.31,,,
8,-4.75,,,
8,7.81,,,
8,-6.96,,,
8,0.15,,,
8,3.91,,,
8,-3.47,,,
8,6.59,,,
8,-5.89,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,4.10,,,
8,-3.49,,,
8,-1.64,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,6.08,,,
8,-5.46,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,14.09,,,
8,-12.09,,,
8,4.65,,,
8,-4.16,,,
8,4.20,,,
8,-3.76,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,3.64,,,
8,0.39,,,
8,-3.48,,,
8,3.33,,,
8,-2.95,,,
8,8.82,,,
8,-3.54,,,
8,-4.31,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,1.44,,,
8,-1.13,,,
8,0.15,,,
8,0.15,,,
8,0.15,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,-0.25,,,
8,0.14,,,
8,0.14,,,
8,3.92,,,
8,-3.50,,,
8,0.14,,,
8,3.33,,,
8,-2.95,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,0.14,,,
8,9.60,,,
8,-8.49,,,
8,0.16,,,
10,0.00,,,
10,0.07,,,
10,0.04,,,
10,0.49,,,
10,-0.52,,,
10,-0.11,,,
10,0.07,,,
10,0.10,,,
10,-0.21,,,
10,0.12,,,
10,-0.22,,,
10,1.17,,,
10,-0.23,,,
10,0.15,,,
10,-0.30,,,
10,0.69,,,
10,-0.48,,,
10,-0.71,,,
10,0.58,,,
10,-1.06,,,
10,0.29,,,
10,1.58,,,
10,0.18,,,
10,-0.74,,,
10,2.56,,,
10,-2.99,,,
10,2.45,,,
10,-2.52,,,
10,1.22,,,
10,-0.91,,,
10,0.01,,,
10,0.48,,,
10,2.16,,,
10,-3.04,,,
10,0.07,,,
10,0.07,,,
10,0.83,,,
10,1.75,,,
10,-1.47,,,
10,-0.78,,,
10,2.54,,,
10,-0.57,,,
10,1.83,,,
10,-1.02,,,
10,0.12,,,
10,-2.29,,,
10,0.09,,,
10,5.55,,,
10,-2.63,,,
10,-1.64,,,
10,-0.64,,,
10,1.06,,,
10,1.02,,,
10,-1.69,,,
10,0.13,,,
10,-0.21,,,
10,2.16,,,
10,-1.86,,,
10,2.69,,,
10,-1.64,,,
10,1.14,,,
10,0.55,,,
10,1.38,,,
10,-4.54,,,
10,-1.67,,,
10,-0.17,,,
10,2.82,,,
10,-1.52,,,
10,0.33,,,
10,0.77,,,
10,-1.65,,,
10,0.15,,,
10,1.98,,,
10,-1.65,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,1.97,,,
10,0.85,,,
10,-2.33,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,3.94,,,
10,-3.50,,,
10,2.72,,,
10,-2.36,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,0.15,,,
10,0.70,,,
10,-3.28,,,
10,0.14,,,
10,0.14,,,
10,0.14,,,
10,0.14,,,
10,1.86,,,
10,0.35,,,
10,1.08,,,
10,-2.68,,,
10,3.85,,,
10,1.65,,,
10,-0.15,,,
10,-4.60,,,
10,-2.48,,,
10,0.14,,,
10,0.14,,,
10,-1.95,,,
10,2.74,,,
10,-2.41,,,
10,0.13,,,
10,5.22,,,
10,-4.71,,,
10,4.55,,,
10,-1.33,,,
10,-2.68,,,
10,0.13,,,
10,0.13,,,
10,0.13,,,
10,3.37,,,
10,-3.01,,,
10,0.13,,,
10,4.13,,,
10,-3.73,,,
10,0.13,,,
10,0.13,,,
10,1.83,,,
10,0.04,,,
10,-1.67,,,
10,3.76,,,
10,-3.38,,,
10,0.13,,,
10,0.13,,,
10,0.13,,,
10,4.52,,,
10,-2.19,,,
10,0.81,,,
10,-2.70,,,
10,0.13,,,
10,0.13,,,
10,-0.53,,,
10,0.12,,,
10,-1.62,,,
10,0.12,,,
10,0.12,,,
10,3.64,,,
10,-3.28,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,4.17,,,
10,-3.78,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,6.06,,,
10,-5.49,,,
10,0.12,,,
10,0.12,,,
10,3.32,,,
10,-2.97,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,8.37,,,
10,-7.50,,,
10,0.12,,,
10,4.79,,,
10,-0.13,,,
10,-4.10,,,
10,0.12,,,
10,0.12,,,
10,5.55,,,
10,-5.03,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,2.81,,,
10,-2.51,,,
10,0.12,,,
10,2.04,,,
10,-1.77,,,
10,3.43,,,
10,-3.09,,,
10,0.12,,,
10,5.42,,,
10,-4.91,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,1.34,,,
10,-1.10,,,
10,-1.25,,,
10,7.46,,,
10,-1.65,,,
10,-5.05,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,-1.77,,,
10,5.37,,,
10,-4.88,,,
10,0.12,,,
10,4.57,,,
10,-4.15,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,0.12,,,
10,4.75,,,
10,-4.32,,,
10,0.11,,,
10,0.11,,,
10,0.11,,,
10,6.43,,,
10,-5.83,,,
10,0.11,,,
10,6.07,,,
10,-5.51,,,
10,0.11,,,
10,0.11,,,
10,0.11,,,
10,0.11,,,
10,16.48,,,
12,0.00,,,
12,-0.12,,,
12,0.05,,,
12,0.00,,,
12,0.53,,,
12,-0.29,,,
12,0.41,,,
12,0.07,,,
12,0.11,,,
12,-0.50,,,
12,-0.19,,,
12,0.29,,,
12,0.48,,,
12,-0.12,,,
12,0.37,,,
12,-0.24,,,
12,0.93,,,
12,-0.68,,,
12,0.92,,,
12,-0.64,,,
12,-1.09,,,
12,-0.35,,,
12,1.57,,,
12,-0.93,,,
12,-0.73,,,
12,1.97,,,
12,-1.91,,,
12,1.17,,,
12,-0.74,,,
12,0.84,,,
12,-1.11,,,
12,0.38,,,
12,0.73,,,
12,-1.00,,,
12,0.77,,,
12,4.34,,,
12,-4.78,,,
12,1.13,,,
12,0.71,,,
12,2.29,,,
12,-3.81,,,
12,4.24,,,
12,-3.72,,,
12,3.73,,,
12,-3.69,,,
12,2.64,,,
12,-1.98,,,
12,-0.51,,,
12,0.47,,,
12,-1.55,,,
12,2.10,,,
12,-0.69,,,
12,0.84,,,
12,-0.59,,,
12,0.81,,,
12,-0.36,,,
12,-0.86,,,
12,1.64,,,
12,-0.68,,,
12,-1.50,,,
12,0.06,,,
12,4.89,,,
12,-4.53,,,
12,1.48,,,
12,-1.31,,,
12,0.07,,,
12,5.96,,,
12,-3.56,,,
12,-0.52,,,
12,-1.32,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,2.90,,,
12,-2.66,,,
12,0.09,,,
12,1.16,,,
12,-0.98,,,
12,3.32,,,
12,-3.03,,,
12,0.11,,,
12,0.10,,,
12,0.10,,,
12,0.10,,,
12,0.10,,,
12,0.10,,,
12,0.10,,,
12,2.32,,,
12,-2.07,,,
12,-2.14,,,
12,2.95,,,
12,-2.68,,,
12,1.47,,,
12,-1.27,,,
12,4.61,,,
12,-2.22,,,
12,-1.96,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,0.09,,,
12,8.49,,,
12,-7.64,,,
12,0.11,,,
12,0.11,,,
12,5.14,,,
12,-1.90,,,
12,-2.74,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,4.30,,,
12,-3.91,,,
12,3.78,,,
12,0.34,,,
12,-1.69,,,
12,-1.88,,,
12,0.11,,,
12,0.11,,,
12,2.37,,,
12,-2.09,,,
12,1.49,,,
12,-1.25,,,
12,0.11,,,
12,5.30,,,
12,-4.83,,,
12,2.33,,,
12,-2.07,,,
12,7.26,,,
12,-1.14,,,
12,-5.38,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,0.11,,,
12,5.75,,,
12,-5.23,,,
12,0.11,,,
12,3.38,,,
12,-3.06,,,
12,3.32,,,
12,3.56,,,
12,-6.23,,,
12,0.11,,,
12,-3.25,,,
12,0.10,,,
12,0.10,,,
12,1.20,,,
12,-0.99,,,
12,0.10,,,
12,0.10,,,
12,0.10,,,
12,5.55,,,
12,-5.07,,,
12,2.17,,,
12,1.42,,,
12,-3.20,,,
12,4.89,,,
12,-5.30,,,
12,0.10,,,
12,0.10,,,
12,0.09,,,
12,0.09,,,
12,-7.04,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.07,,,
12,0.07,,,
12,0.07,,,
12,0.07,,,
12,0.07,,,
12,6.75,,,
12,-7.34,,,
12,0.09,,,
12,7.52,,,
12,-6.83,,,
12,0.09,,,
12,0.09,,,
12,2.91,,,
12,-2.66,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,8.62,,,
12,-7.78,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,4.01,,,
12,-3.69,,,
12,2.91,,,
12,-5.92,,,
12,0.07,,,
12,0.07,,,
12,0.07,,,
12,0.07,,,
12,4.91,,,
12,-0.12,,,
12,-4.35,,,
12,6.75,,,
12,-6.17,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.96,,,
12,-0.79,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,0.08,,,
12,3.50,,,
12,-3.22,,,
12,0.08,,,
12,0.08,,,
12,1.72,,,
12,-1.53,,,
12,0.08,,,
12,9.72,,,
12,-0.30,,,
12,-8.35,,,
12,4.53,,,
12,-4.16,,,
12,3.50,,,
12,-3.20,,,
12,0.09,,,
12,3.57,,,
12,-3.28,,,
