"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1278135.187474231,1232528.9152753672,0.0
0.0,1278287.2083815604,1189947.3759543544,0.0
0.0,1278581.6744896513,1187785.0622421163,0.0
0.0,1278884.3298638097,1175097.5724979495,0.0
0.0,1279230.285721696,1141293.4004993883,0.0
0.0,1279690.0753391036,1056943.291897378,0.0
0.0,1280432.564617243,999478.3713929954,0.0
0.0,1281369.078594657,961067.2952194334,0.0
29464.55984209409,1252972.1913638136,939301.2493909476,0.0
29464.55984209409,1254017.76117039,948567.7652898147,0.0
29464.55984209409,1255035.9278233254,881500.9496395367,0.0
51793.44129717358,1233952.162962192,793714.6192644702,0.0
51793.44129717358,1235419.6214411843,763911.6060150043,0.0
51793.44129717358,1236991.3148259385,738801.5358074489,0.0
51793.44129717358,1238651.9474226667,748945.2038423377,0.0
51793.44129717358,1240284.3032346012,695087.3469343381,0.0
51793.44129717358,1242101.6264222688,685662.5579515304,0.0
51793.44129717358,1243956.4233171714,654662.4042592818,0.0
51793.44129717358,1245920.736714031,645027.0894465486,0.0
51793.44129717358,1247923.715538256,529421.3678327508,0.0
51793.44129717358,1250318.723363941,435792.18886364,0.0
57634.25596913822,1247192.9971403112,399368.57068646624,0.0
57634.25596913822,1250019.0785618238,412008.68382371485,0.0
57634.25596913822,1252812.4465442842,393841.4152384807,0.0
57634.25596913822,1255675.6833153036,332244.8976456539,0.0
57634.25596913822,1258753.7859342024,321990.41250689334,0.0
57634.25596913822,1261876.3305122936,335402.56318189617,0.0
57634.25596913822,1264964.576403395,148064.68781952432,0.0
57634.25596913822,1268687.576032008,162215.7676307636,0.0
126866.717142034,1203143.35422045,176114.4344299308,0.0
126866.717142034,1206566.783953085,189087.67549596485,0.0
126866.717142034,1209958.3809812756,190856.32407709793,0.0
126866.717142034,1213355.387837623,203855.91211635145,0.0
126866.717142034,1216720.3860900272,181849.65112072998,0.0
128665.91675564878,1218370.755592977,194918.40708483968,0.0
128665.91675564878,1221782.2634213374,202663.4672530683,0.0
128665.91675564878,1225179.3260752317,214788.61740311276,0.0
128665.91675564878,1228547.295104139,198834.84938962758,0.0
128665.91675564878,1231979.6699231875,210278.81190205802,0.0
128665.91675564878,1235385.3394499246,221718.2778426431,0.0
128665.91675564878,1238764.229655282,233157.7437832282,0.0
128665.91675564878,1242116.2512748558,244325.9333486668,0.0
128665.91675564878,1245442.2190012767,254970.96778286385,0.0
128665.91675564878,1248743.7898386712,264936.84546855977,0.0
128665.91675564878,1252023.1463199053,274802.34289870824,0.0
128665.91675564878,1255280.548997976,242650.193386139,0.0
128665.91675564878,1258655.9835166822,252685.1973917507,0.0
128665.91675564878,1262009.219470432,262275.0458236345,0.0
128665.91675564878,1265341.6667159214,223676.04764494614,0.0
128665.91675564878,1268813.885446158,234100.72894471983,0.0
128665.91675564878,1272262.929301163,244525.4102444935,0.0
128665.91675564878,1275688.721031352,254792.5080423538,0.0
128665.91675564878,1279091.708407982,264548.5086861571,0.0
128665.91675564878,1282473.5190737217,274304.50932996033,0.0
128665.91675564878,1285834.0824395341,284060.50997376366,0.0
128665.91675564878,1289173.327681087,258554.83994866305,0.0
128665.91675564878,1292608.722640195,267654.20597686147,0.0
130524.42701579315,1294166.7274355954,276753.57200505986,0.0
130524.42701579315,1297558.1046203638,285754.9400078217,0.0
130524.42701579315,1300930.7818357388,294756.3080105836,0.0
130524.42701579315,1304284.6967484895,303757.6760133455,0.0
130524.42701579315,1307619.7868176068,237486.40157624276,0.0
130524.42701579315,1311186.8981017445,246976.05396730715,0.0
130524.42701579315,1314734.267582193,256465.70635837154,0.0
130524.42701579315,1318261.8294529393,265955.3587494359,0.0
130524.42701579315,1321769.5176886178,275445.0111405003,0.0
130524.42701579315,1325257.266043778,284934.6635315647,0.0
158518.48633357824,1300730.9487343673,294424.3159226291,0.0
158518.48633357824,1304085.304177073,303286.9371119103,0.0
158518.48633357824,1307421.298733957,312149.5583011914,0.0
158518.48633357824,1310738.8712020663,321012.17949047266,0.0
171252.5342638918,1301303.9122441248,223657.87570974056,0.0
178483.90587199293,1297664.6940911384,232779.61151054816,0.0
209551.37162963726,1270146.8452754295,241274.92635916377,0.0
209551.37162963726,1273576.418338484,249256.4199716772,0.0
209551.37162963726,1276990.81833304,257237.91358419065,0.0
209551.37162963726,1280389.9946822028,265219.4071967041,0.0
209551.37162963726,1283773.8966404877,273200.9008092176,0.0
233215.50237710983,1263478.3425457862,281182.394421731,0.0
233215.50237710983,1266752.6623728666,288803.7917123135,0.0
233215.50237710983,1270012.491941735,296425.1890028959,0.0
233215.50237710983,1273257.7829515312,303738.18921248976,0.0
233215.50237710983,1276489.5149306613,310818.48973885074,0.0
233215.50237710983,1279708.4183479676,317898.79026521166,0.0
233215.50237710983,1282914.4504415768,296958.0460883096,0.0
233215.50237710983,1286200.971789421,304537.2720282597,0.0
302310.2006784165,1220378.4858206518,249614.10639623116,0.0
302310.2006784165,1223614.3670853998,256341.35434402537,0.0
302310.2006784165,1226838.6104612043,243030.36420598283,0.0
302310.2006784165,1230117.9712820554,250256.53756736615,0.0
302310.2006784165,1233384.1760611043,257482.71092874947,0.0
302310.2006784165,1236637.1809448786,264708.8842901328,0.0
302310.2006784165,1239876.941933728,271935.0576515161,0.0
302310.2006784165,1243103.4148813356,279161.2310128994,0.0
363015.27857810305,1185611.477594544,286387.4043742827,0.0
363015.27857810305,1188608.8911719448,293252.05702993344,0.0
363015.27857810305,1191593.4139524181,292052.6815258868,0.0
363015.27857810305,1194591.8830605065,262380.512641057,0.0
363015.27857810305,1197699.2542952383,270461.6003250668,0.0
363015.27857810305,1200790.046475139,278542.68800907664,0.0
363015.27857810305,1203864.2043366926,286623.77569308644,0.0
363015.27857810305,1206921.6724321712,294704.8633770963,0.0
