"Assets","Defaulted Assets","tick"
1259202.9471286482,0.0,0.0
1250991.2739052342,0.0,1.0
1230531.5269111765,0.0,2.0
1210264.821874789,0.0,3.0
1201168.8420226625,0.0,4.0
1204096.936342637,0.0,5.0
1168150.5491335231,0.0,6.0
1147961.583618207,0.0,7.0
1152376.1165339649,0.0,8.0
1150739.957970219,0.0,9.0
1142248.2603413507,0.0,10.0
1094738.5320501863,0.0,11.0
1024491.7138557062,6788.863936790437,12.0
923250.3027692487,6788.863936790437,13.0
930008.7455638754,6788.863936790437,14.0
938264.769927319,6788.863936790437,15.0
946086.3683637923,6788.863936790437,16.0
925585.0324842966,6788.863936790437,17.0
884713.3326835193,6788.863936790437,18.0
840166.1435136906,6788.863936790437,19.0
850979.2403460107,6788.863936790437,20.0
813670.0100726676,52980.964556687206,21.0
823763.8650757029,53466.94380044843,22.0
833325.8219904454,53466.94380044843,23.0
713898.5566828075,53466.94380044843,24.0
723754.560835605,53466.94380044843,25.0
605962.9370472099,55644.16434912473,26.0
615451.8354885658,55644.16434912473,27.0
598515.5067508959,57033.96268614619,28.0
606952.7377597294,57033.96268614619,29.0
614823.8287742945,98745.33441742868,30.0
621948.0711368758,98745.33441742868,31.0
563675.6421152396,98745.33441742868,32.0
543673.702368554,98745.33441742868,33.0
541458.4050721492,98745.33441742868,34.0
440447.71095997654,98745.33441742868,35.0
449376.898461892,98745.33441742868,36.0
458306.08596380736,98745.33441742868,37.0
467089.28615583456,98745.33441742868,38.0
475218.4155901973,98745.33441742868,39.0
483911.88853689475,98745.33441742868,40.0
492323.6266723979,98745.33441742868,41.0
500664.25463145657,98745.33441742868,42.0
505276.0433937266,102333.58333381682,43.0
436378.9686314518,102333.58333381682,44.0
445308.98113913595,102333.58333381682,45.0
453800.6231886893,102333.58333381682,46.0
462246.53576547,102333.58333381682,47.0
382537.03362241364,102333.58333381682,48.0
392018.18256956886,168709.9272618125,49.0
336265.0767153283,168709.9272618125,50.0
345279.10553549614,168709.9272618125,51.0
214224.76103549305,168709.9272618125,52.0
223680.9768037564,168709.9272618125,53.0
232796.76933949554,168709.9272618125,54.0
226635.9101731624,168709.9272618125,55.0
235627.32540690905,168709.9272618125,56.0
207740.78636211157,168709.9272618125,57.0
216938.8933175422,168709.9272618125,58.0
226137.00027297286,168709.9272618125,59.0
235335.1072284035,168709.9272618125,60.0
213219.73492072197,168709.9272618125,61.0
186689.58810143988,168709.9272618125,62.0
197190.02627228474,168709.9272618125,63.0
207539.70221803547,168709.9272618125,64.0
217889.37816378608,169606.52894596983,65.0
227928.63898081158,169606.52894596983,66.0
237949.2469613421,274123.994259869,67.0
208060.7326764501,274123.994259869,68.0
218223.79334408534,274123.994259869,69.0
180765.70301787398,274123.994259869,70.0
191522.8676174666,274123.994259869,71.0
202280.03221705923,274123.994259869,72.0
213037.1968166519,274123.994259869,73.0
223032.8425782558,287317.3059211225,74.0
231988.24057877623,305375.34814162063,75.0
240399.26579593995,305375.34814162063,76.0
248810.29101310368,305375.34814162063,77.0
257221.31623026746,305375.34814162063,78.0
265632.3414474312,305375.34814162063,79.0
274043.3666645949,305375.34814162063,80.0
282454.39188175864,320435.2725069403,81.0
290110.90047771536,320435.2725069403,82.0
297767.40907367197,320435.2725069403,83.0
305423.9176696287,320435.2725069403,84.0
313080.42626558535,320435.2725069403,85.0
320736.934861542,320435.2725069403,86.0
236948.67275727144,320435.2725069403,87.0
244934.22528711028,320435.2725069403,88.0
252203.91346218082,320435.2725069403,89.0
259277.51590273666,320435.2725069403,90.0
266351.1183432925,320435.2725069403,91.0
273424.7207838483,320435.2725069403,92.0
280498.3232244041,320435.2725069403,93.0
287571.92566496,322616.2280341176,94.0
294292.68311787705,322616.2280341176,95.0
300897.2713311531,322616.2280341176,96.0
307400.48559539707,322616.2280341176,97.0
313903.6998596411,322616.2280341176,98.0
320406.91412388516,322616.2280341176,99.0
326910.1283881292,441272.24903640803,100.0
333171.3378263433,441272.24903640803,101.0
339432.5472645575,441272.24903640803,102.0
298904.00354854175,455517.8663934269,103.0
305401.1892410745,455517.8663934269,104.0
311898.3749336073,455517.8663934269,105.0
318395.56062614,455517.8663934269,106.0
324892.7463186728,455517.8663934269,107.0
331389.9320112056,455517.8663934269,108.0
337887.1177037383,525828.9261395116,109.0
332148.848757777,525828.9261395116,110.0
314831.4078234236,584183.0645704443,111.0
246455.3853169898,584183.0645704443,112.0
255440.87711015012,584183.0645704443,113.0
227018.34779129815,584183.0645704443,114.0
236678.0402650264,584183.0645704443,115.0
246337.73273875468,584183.0645704443,116.0
255997.42521248295,584183.0645704443,117.0
263925.3865420189,584183.0645704443,118.0
274871.2372524783,584183.0645704443,119.0
284983.77955529705,584183.0645704443,120.0
294643.4720290253,584183.0645704443,121.0
304303.1645027536,584183.0645704443,122.0
313962.85697648185,584183.0645704443,123.0
323622.54945021006,584183.0645704443,124.0
333282.24192393833,615444.7484585703,125.0
342267.73371709866,622454.3637471233,126.0
351001.3046945899,622454.3637471233,127.0
359734.8756720811,622454.3637471233,128.0
264509.0854730732,622454.3637471233,129.0
274500.9879610526,622454.3637471233,130.0
284492.890449032,622454.3637471233,131.0
294484.7929370114,622454.3637471233,132.0
304476.6954249908,622454.3637471233,133.0
314468.5979129702,622454.3637471233,134.0
324460.50040094956,622454.3637471233,135.0
334452.4028889289,622454.3637471233,136.0
292897.39709909516,651422.4108455037,137.0
302343.75072580046,684814.1315395547,138.0
310516.3780495589,684814.1315395547,139.0
318012.3458610023,684814.1315395547,140.0
325508.3136724457,684814.1315395547,141.0
333004.2814838891,684814.1315395547,142.0
340500.24929533247,684814.1315395547,143.0
347893.9473410256,684814.1315395547,144.0
354924.4630398054,684814.1315395547,145.0
361954.97873858525,684814.1315395547,146.0
368715.58118334936,708925.5801858566,147.0
374863.4401624832,708925.5801858566,148.0
381011.29914161714,708925.5801858566,149.0
387159.158120751,708925.5801858566,150.0
392760.0101741859,708925.5801858566,151.0
398153.3525321127,708925.5801858566,152.0
403546.6948900395,708925.5801858566,153.0
408940.0372479663,757077.6851347297,154.0
414103.99637500336,757077.6851347297,155.0
419267.9555020404,757077.6851347297,156.0
423914.7756727632,757077.6851347297,157.0
428506.4932088795,757077.6851347297,158.0
433098.21074499574,757077.6851347297,159.0
437689.928281112,757077.6851347297,160.0
442281.64581722824,757442.26053166,161.0
446511.5908055996,757442.26053166,162.0
371342.7033812553,757442.26053166,163.0
375690.7817185704,757442.26053166,164.0
379792.07488764793,757442.26053166,165.0
368472.13857226237,757442.26053166,166.0
373167.5356732973,757442.26053166,167.0
377862.93277433224,757442.26053166,168.0
382558.32987536717,757442.26053166,169.0
387253.7269764021,757442.26053166,170.0
391949.1240774371,757442.26053166,171.0
396644.5211784721,757442.26053166,172.0
401339.918279507,757442.26053166,173.0
406035.31538054196,757442.26053166,174.0
410730.71248157695,757442.26053166,175.0
415426.10958261194,757442.26053166,176.0
420121.5066836469,757442.26053166,177.0
424816.9037846818,757442.26053166,178.0
429512.3008857168,757442.26053166,179.0
434207.6979867518,757442.26053166,180.0
