"Assets","Defaulted Assets","tick"
1203401.2998551659,0.0,0.0
1197265.019735816,0.0,1.0
1163543.1751204745,0.0,2.0
1148225.7351325452,4877.986512671297,3.0
1142769.3711220825,4877.986512671297,4.0
1116358.333135192,4877.986512671297,5.0
1037094.9777498309,4877.986512671297,6.0
1045766.6807564055,4877.986512671297,7.0
1035177.9577939822,4877.986512671297,8.0
959686.1138436996,4877.986512671297,9.0
963276.6393938327,4877.986512671297,10.0
971089.4898255096,4877.986512671297,11.0
980596.7860002825,4877.986512671297,12.0
878361.1187234707,4877.986512671297,13.0
845599.1799355203,4877.986512671297,14.0
855516.9167788291,4877.986512671297,15.0
857829.7759937868,4877.986512671297,16.0
868148.0371698202,10872.192453853326,17.0
706452.0017626975,17725.4700184754,18.0
661770.4990089148,17725.4700184754,19.0
525037.7537781164,17725.4700184754,20.0
504926.0158813191,17725.4700184754,21.0
466144.92731144954,17725.4700184754,22.0
384140.9699622909,17725.4700184754,23.0
371795.01029328397,57553.81838715712,24.0
382052.07477880054,57553.81838715712,25.0
328120.04978418164,57553.81838715712,26.0
295858.5477651048,57553.81838715712,27.0
307513.2273474384,57553.81838715712,28.0
319167.906929772,57553.81838715712,29.0
316090.47581324703,57553.81838715712,30.0
327953.2974982736,57553.81838715712,31.0
326582.9720986838,57553.81838715712,32.0
326250.4532767347,57553.81838715712,33.0
281496.55286500277,57553.81838715712,34.0
234053.41597884425,57553.81838715712,35.0
177694.52918361186,83394.89442456015,36.0
190733.08682319833,83394.89442456015,37.0
203476.61398746746,109628.87278954207,38.0
215309.8210605217,109628.87278954207,39.0
227143.028133576,109628.87278954207,40.0
213916.6993537862,109628.87278954207,41.0
219762.35945697463,189951.59834461394,42.0
231879.05489128514,189951.59834461394,43.0
222109.23898318544,189951.59834461394,44.0
234701.33386880695,189951.59834461394,45.0
247293.4287544285,231495.2287260041,46.0
259474.39049765945,231495.2287260041,47.0
262328.5981359448,231495.2287260041,48.0
274576.78734779416,286414.76192784496,49.0
247127.12939977815,286414.76192784496,50.0
258530.04200205958,286414.76192784496,51.0
269932.954604341,286414.76192784496,52.0
280962.1542723431,317683.6160272235,53.0
291296.8052691489,317683.6160272235,54.0
301258.05085165263,317683.6160272235,55.0
310839.62476269493,334430.84274785995,56.0
319708.87333240215,334430.84274785995,57.0
268252.4101310555,334430.84274785995,58.0
277894.40267689276,334430.84274785995,59.0
238828.2405485029,334430.84274785995,60.0
217585.64511663234,393035.85677377356,61.0
227007.69935424763,393035.85677377356,62.0
224044.56302996216,393035.85677377356,63.0
232243.1494412826,393035.85677377356,64.0
195224.52670856952,393035.85677377356,65.0
203489.29416662717,393035.85677377356,66.0
211754.06162468478,393035.85677377356,67.0
220018.8290827424,393035.85677377356,68.0
228283.59654080003,393035.85677377356,69.0
236548.36399885765,393035.85677377356,70.0
244813.1314569153,393035.85677377356,71.0
253077.8989149729,393035.85677377356,72.0
222657.38443702203,393035.85677377356,73.0
231629.39039111423,393035.85677377356,74.0
232770.52761000485,402983.9108491586,75.0
242094.34665632207,402983.9108491586,76.0
201906.96432398903,402983.9108491586,77.0
211123.2747295491,402983.9108491586,78.0
181965.5628275305,402983.9108491586,79.0
192078.85929725875,402983.9108491586,80.0
165629.5693603004,402983.9108491586,81.0
176382.41639464258,402983.9108491586,82.0
187135.26342898473,402983.9108491586,83.0
197601.6015255549,402983.9108491586,84.0
207778.9384443325,517123.6020739168,85.0
216673.69150527287,517123.6020739168,86.0
225568.44456621326,517123.6020739168,87.0
234463.19762715363,517123.6020739168,88.0
243357.950688094,517123.6020739168,89.0
252252.70374903438,517123.6020739168,90.0
261147.4568099747,545099.4720478682,91.0
269085.6139142491,545099.4720478682,92.0
276784.26649361325,545099.4720478682,93.0
282609.1520403528,545099.4720478682,94.0
290411.98267542076,545099.4720478682,95.0
298184.9221347145,580901.0956334772,96.0
305560.7785290004,580901.0956334772,97.0
312625.7472095254,580901.0956334772,98.0
319451.9172725707,580901.0956334772,99.0
326278.08733561623,585554.075224966,100.0
332707.17433365394,585554.075224966,101.0
339136.26133169164,585554.075224966,102.0
345565.3483297294,585554.075224966,103.0
351994.43532776716,585554.075224966,104.0
358423.52232580486,585554.075224966,105.0
364852.6093238426,585554.075224966,106.0
371281.6963218804,585554.075224966,107.0
277352.25666161004,620452.9060659606,108.0
283407.77125146455,620452.9060659606,109.0
196472.84189250978,620452.9060659606,110.0
203399.4519901721,620452.9060659606,111.0
210326.0620878344,620452.9060659606,112.0
217252.67218549678,620452.9060659606,113.0
224179.28228315906,620452.9060659606,114.0
231105.8923808214,620452.9060659606,115.0
238032.50247848377,620452.9060659606,116.0
244959.1125761461,620452.9060659606,117.0
251885.72267380843,620452.9060659606,118.0
258812.33277147074,620452.9060659606,119.0
265738.9428691331,620452.9060659606,120.0
179431.08387054023,620452.9060659606,121.0
187721.20540625264,620452.9060659606,122.0
196011.3269419651,620452.9060659606,123.0
176248.60355047372,681777.3624530772,124.0
185161.82633003293,681777.3624530772,125.0
192995.32564219314,765561.7880886444,126.0
199564.9567342118,794939.9006859944,127.0
205522.24795190606,794939.9006859944,128.0
211479.53916960032,794939.9006859944,129.0
217436.8303872946,794939.9006859944,130.0
223394.1216049889,794939.9006859944,131.0
229041.9696266738,794939.9006859944,132.0
234525.53615816022,794939.9006859944,133.0
240009.10268964668,794939.9006859944,134.0
245492.66922113314,794939.9006859944,135.0
250976.23575261957,794939.9006859944,136.0
256459.802284106,794939.9006859944,137.0
261943.3688155925,794939.9006859944,138.0
267426.93534707895,794939.9006859944,139.0
272910.5018785654,794939.9006859944,140.0
278394.0684100518,794939.9006859944,141.0
283877.6349415383,794939.9006859944,142.0
289361.20147302473,794939.9006859944,143.0
294844.7680045112,794939.9006859944,144.0
300328.3345359976,794939.9006859944,145.0
257891.14272416136,794939.9006859944,146.0
264383.37246935937,794939.9006859944,147.0
270875.60221455735,794939.9006859944,148.0
277367.8319597554,847052.4127328694,149.0
283716.4139764192,847052.4127328694,150.0
290064.99599308294,847052.4127328694,151.0
296413.57800974674,847052.4127328694,152.0
301884.91278950375,847052.4127328694,153.0
307150.6968038387,847052.4127328694,154.0
312265.08594142686,847052.4127328694,155.0
317379.4750790151,847052.4127328694,156.0
322493.86421660316,847052.4127328694,157.0
327608.25335419143,847052.4127328694,158.0
332722.6424917795,847052.4127328694,159.0
337837.0316293678,847052.4127328694,160.0
257605.32674725246,847052.4127328694,161.0
263728.37909855216,847052.4127328694,162.0
269571.6965824667,847052.4127328694,163.0
274919.75275666034,847052.4127328694,164.0
271266.8865766063,847052.4127328694,165.0
277195.41543955187,847052.4127328694,166.0
283123.94430249743,847052.4127328694,167.0
289052.473165443,847052.4127328694,168.0
294981.0020283886,847052.4127328694,169.0
300909.5308913342,847052.4127328694,170.0
306838.0597542798,847052.4127328694,171.0
312766.58861722535,847052.4127328694,172.0
318695.1174801709,847052.4127328694,173.0
324623.6463431165,847052.4127328694,174.0
330552.17520606203,847052.4127328694,175.0
336480.70406900765,847052.4127328694,176.0
342409.2329319532,847052.4127328694,177.0
348337.7617948988,847052.4127328694,178.0
354266.2906578444,847052.4127328694,179.0
360194.81952078996,847052.4127328694,180.0
345711.3489915685,847052.4127328694,181.0
351936.37418880453,847052.4127328694,182.0
358161.39938604063,847052.4127328694,183.0
364386.4245832767,847052.4127328694,184.0
370611.4497805128,847052.4127328694,185.0
376802.17892284296,847052.4127328694,186.0
382720.9794465319,847052.4127328694,187.0
388639.77997022093,847052.4127328694,188.0
394558.58049390983,847052.4127328694,189.0
400477.3810175988,847052.4127328694,190.0
406396.1815412877,847052.4127328694,191.0
412314.9820649767,847052.4127328694,192.0
418233.78258866566,857545.8331785924,193.0
423275.61408931215,857545.8331785924,194.0
428317.4455899587,857545.8331785924,195.0
433359.2770906053,857545.8331785924,196.0
438401.1085912518,857545.8331785924,197.0
443249.96664962877,870293.7050315791,198.0
446531.9633728381,945824.6000751453,199.0
449813.9600960473,945824.6000751453,200.0
453095.95681925665,945824.6000751453,201.0
456377.95354246587,945824.6000751453,202.0
459659.9502656752,945824.6000751453,203.0
462941.9469888845,945824.6000751453,204.0
466223.94371209375,945824.6000751453,205.0
469505.940435303,945824.6000751453,206.0
472787.9371585123,945824.6000751453,207.0
476069.9338817216,945824.6000751453,208.0
479351.9306049309,945824.6000751453,209.0
482633.9273281401,945824.6000751453,210.0
485915.9240513494,945824.6000751453,211.0
489197.9207745586,945824.6000751453,212.0
492479.91749776795,945824.6000751453,213.0
495761.9142209772,945824.6000751453,214.0
499043.91094418644,945824.6000751453,215.0
502325.9076673958,955101.8591111316,216.0
505252.4181214805,955101.8591111316,217.0
508178.9285755651,955101.8591111316,218.0
511105.43902964983,955101.8591111316,219.0
514031.94948373444,955101.8591111316,220.0
516958.45993781916,955101.8591111316,221.0
519884.9703919039,955101.8591111316,222.0
522811.4808459885,955101.8591111316,223.0
525737.9913000732,955101.8591111316,224.0
528664.501754158,955101.8591111316,225.0
531591.0122082426,955101.8591111316,226.0
534517.5226623273,955101.8591111316,227.0
537444.0331164119,955101.8591111316,228.0
540370.5435704966,955101.8591111316,229.0
543297.0540245813,955101.8591111316,230.0
546223.5644786659,955101.8591111316,231.0
549150.0749327507,955101.8591111316,232.0
552076.5853868354,955101.8591111316,233.0
555003.09584092,955101.8591111316,234.0
557929.6062950047,955101.8591111316,235.0
560856.1167490893,955101.8591111316,236.0
563782.627203174,955101.8591111316,237.0
566709.1376572588,955101.8591111316,238.0
395014.83466879965,955101.8591111316,239.0
398584.37841610773,955101.8591111316,240.0
