"Assets","Defaulted Assets","tick"
1274817.6500915317,0.0,0.0
1245610.4773171565,0.0,1.0
1226733.2732326905,0.0,2.0
1226874.2047546532,0.0,3.0
1225343.7350310711,0.0,4.0
1220622.0377918622,0.0,5.0
1226492.1231799892,0.0,6.0
1226437.175824852,0.0,7.0
1219087.5308673184,0.0,8.0
1219673.6995248087,0.0,9.0
1206181.9128395882,1846.1021637187996,10.0
1191062.1643233134,1846.1021637187996,11.0
1157644.9939828175,1846.1021637187996,12.0
1164551.6760820923,1846.1021637187996,13.0
1165972.1478045862,10721.18773536434,14.0
1107231.4882258533,10721.18773536434,15.0
1059867.22033616,10721.18773536434,16.0
1044909.2805514904,10721.18773536434,17.0
1051992.471748265,10721.18773536434,18.0
1019033.8928999933,10721.18773536434,19.0
1025892.6468314615,50123.44739521877,20.0
1031870.4072674038,50123.44739521877,21.0
1037617.4486178576,50123.44739521877,22.0
1019502.3570160225,50123.44739521877,23.0
973310.8289165506,50123.44739521877,24.0
978847.1048278033,50123.44739521877,25.0
929752.8021824497,50123.44739521877,26.0
871874.7862786732,50123.44739521877,27.0
733191.3576011148,50123.44739521877,28.0
664919.3103770184,50123.44739521877,29.0
649486.2430326818,50123.44739521877,30.0
614970.4720682751,50123.44739521877,31.0
621048.088299375,50123.44739521877,32.0
627125.704530475,65699.6263697221,33.0
632811.0193500463,65699.6263697221,34.0
638496.3341696176,65699.6263697221,35.0
644181.648989189,65699.6263697221,36.0
649866.9638087603,65699.6263697221,37.0
655552.2786283316,65699.6263697221,38.0
661237.593447903,65699.6263697221,39.0
607468.013125988,65699.6263697221,40.0
554116.945414952,65699.6263697221,41.0
559680.1222596044,87962.26631654707,42.0
564914.3665004147,87962.26631654707,43.0
570148.6107412248,87962.26631654707,44.0
575382.8549820351,87962.26631654707,45.0
580617.0992228454,87962.26631654707,46.0
585851.3434636556,87962.26631654707,47.0
591085.587704466,87962.26631654707,48.0
596319.8319452761,87962.26631654707,49.0
601134.1612848776,87962.26631654707,50.0
597069.4015807793,87962.26631654707,51.0
602361.1013518935,87962.26631654707,52.0
607652.8011230074,87962.26631654707,53.0
612944.5008941216,87962.26631654707,54.0
618236.2006652358,87962.26631654707,55.0
564293.9658753029,87962.26631654707,56.0
570004.1277492887,87962.26631654707,57.0
575714.2896232744,87962.26631654707,58.0
581424.45149726,87962.26631654707,59.0
587134.6133712457,87962.26631654707,60.0
592844.7752452313,87962.26631654707,61.0
598554.9371192171,87962.26631654707,62.0
604265.0989932027,87962.26631654707,63.0
609975.2608671885,87962.26631654707,64.0
615613.9382145079,87962.26631654707,65.0
620448.6783544219,87962.26631654707,66.0
625283.4184943358,123378.03065609063,67.0
629808.9929662994,123378.03065609063,68.0
634334.5674382629,173249.77462117578,69.0
638649.7620920447,173249.77462117578,70.0
642964.9567458264,173249.77462117578,71.0
647280.1513996082,173249.77462117578,72.0
525378.9840565333,173249.77462117578,73.0
447547.2552581326,173249.77462117578,74.0
452506.00811970374,173249.77462117578,75.0
457464.7609812748,173249.77462117578,76.0
462423.5138428459,173249.77462117578,77.0
467382.26670441695,173249.77462117578,78.0
472341.0195659881,173249.77462117578,79.0
477299.77242755913,177736.1099364107,80.0
481923.67210471054,177736.1099364107,81.0
486547.57178186195,177736.1099364107,82.0
491171.4714590133,177736.1099364107,83.0
495795.37113616476,243544.56685008426,84.0
499914.0811299024,243544.56685008426,85.0
504032.79112364,243544.56685008426,86.0
508151.50111737766,243544.56685008426,87.0
512270.2111111154,258976.75735595063,88.0
516106.68721109425,258976.75735595063,89.0
475155.8885543915,258976.75735595063,90.0
450752.7886902647,258976.75735595063,91.0
455667.4583772346,258976.75735595063,92.0
460582.1280642045,340712.28030937933,93.0
465183.9714250484,367747.247013954,94.0
469076.33717215614,367747.247013954,95.0
472662.9828904304,367747.247013954,96.0
476249.6286087046,367747.247013954,97.0
479836.27432697883,367747.247013954,98.0
483422.92004525306,367747.247013954,99.0
487009.5657635273,367747.247013954,100.0
490596.2114818015,367747.247013954,101.0
494182.85720007576,367747.247013954,102.0
497769.50291835004,367747.247013954,103.0
501356.1486366243,367747.247013954,104.0
504942.7943548985,408114.1671877318,105.0
508092.2739421545,408114.1671877318,106.0
511241.75352941046,408114.1671877318,107.0
514391.2331166665,408114.1671877318,108.0
517540.7127039225,408114.1671877318,109.0
520690.19229117845,408114.1671877318,110.0
523839.6718784344,408114.1671877318,111.0
526989.1514656905,408114.1671877318,112.0
530138.6310529464,408114.1671877318,113.0
533288.1106402024,408114.1671877318,114.0
536437.5902274584,408114.1671877318,115.0
539587.0698147144,408114.1671877318,116.0
542736.5494019703,408114.1671877318,117.0
545886.0289892263,408114.1671877318,118.0
549035.5085764823,408114.1671877318,119.0
552184.9881637383,456194.9280836342,120.0
484076.88443324884,456194.9280836342,121.0
487758.76038747013,456194.9280836342,122.0
491440.63634169137,524170.2451753646,123.0
495013.60818449536,524170.2451753646,124.0
498586.58002729935,524170.2451753646,125.0
502159.5518701033,524170.2451753646,126.0
505732.5237129073,524170.2451753646,127.0
509305.4955557113,524170.2451753646,128.0
512878.46739851526,524170.2451753646,129.0
516451.43924131925,524170.2451753646,130.0
520024.41108412325,524170.2451753646,131.0
523597.38292692724,524170.2451753646,132.0
527170.3547697312,524170.2451753646,133.0
530743.3266125352,524170.2451753646,134.0
534316.2984553392,524170.2451753646,135.0
537889.2702981432,555115.9519338021,136.0
540879.1550662292,555115.9519338021,137.0
543869.0398343152,555115.9519338021,138.0
546858.9246024012,555115.9519338021,139.0
549848.8093704872,555115.9519338021,140.0
552712.256399408,555115.9519338021,141.0
555467.7468893952,555115.9519338021,142.0
558223.2373793821,555115.9519338021,143.0
560978.7278693693,555115.9519338021,144.0
563734.2183593565,555115.9519338021,145.0
566489.7088493435,555115.9519338021,146.0
474662.44827751775,555115.9519338021,147.0
477961.1377806144,555115.9519338021,148.0
391022.6683267746,555115.9519338021,149.0
394864.5568429808,555115.9519338021,150.0
398706.44535918697,555115.9519338021,151.0
402548.33387539315,555115.9519338021,152.0
406390.2223915993,555115.9519338021,153.0
410232.1109078055,555115.9519338021,154.0
414073.9994240117,555115.9519338021,155.0
417915.8879402179,555115.9519338021,156.0
421757.7764564241,555115.9519338021,157.0
425599.6649726303,589577.4868890352,158.0
429218.05168246536,589577.4868890352,159.0
432836.4383923005,589577.4868890352,160.0
436454.82510213554,589577.4868890352,161.0
440073.2118119707,589577.4868890352,162.0
