"Assets","Defaulted Assets","tick"
440409.30068162223,312205.9854214213,153.0
447590.43053461506,312205.9854214213,154.0
454771.5603876078,312205.9854214213,155.0
461952.6902406006,312205.9854214213,156.0
469133.82009359356,312205.9854214213,157.0
400208.4762341706,312205.9854214213,158.0
408657.9288994842,312205.9854214213,159.0
417107.38156479795,312205.9854214213,160.0
425556.8342301117,312205.9854214213,161.0
434006.2868954253,312205.9854214213,162.0
442455.739560739,312205.9854214213,163.0
432870.85502503684,312205.9854214213,164.0
441811.324528076,312205.9854214213,165.0
450167.6495961222,312205.9854214213,166.0
458516.4371369493,333063.0789710671,167.0
466493.95232034684,333063.0789710671,168.0
474471.4675037444,333063.0789710671,169.0
482448.98268714204,333063.0789710671,170.0
490110.74720320455,333063.0789710671,171.0
497695.7947433022,333063.0789710671,172.0
505280.8422834,333063.0789710671,173.0
377933.53672655305,333063.0789710671,174.0
385947.1432705991,333063.0789710671,175.0
393960.74981464515,333063.0789710671,176.0
401763.8093089013,333063.0789710671,177.0
409287.39180064475,333063.0789710671,178.0
416810.9742923882,333063.0789710671,179.0
424334.5567841317,333063.0789710671,180.0
431858.1392758751,333063.0789710671,181.0
439381.72176761855,333063.0789710671,182.0
446905.304259362,333063.0789710671,183.0
454428.8867511055,333063.0789710671,184.0
461952.4692428489,333063.0789710671,185.0
469476.05173459236,333063.0789710671,186.0
476999.63422633574,333063.0789710671,187.0
484488.7161200984,333063.0789710671,188.0
491619.830968542,333063.0789710671,189.0
498750.94581698556,333063.0789710671,190.0
505882.0606654292,333063.0789710671,191.0
513013.17551387276,333063.0789710671,192.0
520144.2903623163,333063.0789710671,193.0
527275.40521076,333063.0789710671,194.0
534058.1899248156,333063.0789710671,195.0
540796.8371299594,333063.0789710671,196.0
547535.484335103,333063.0789710671,197.0
554274.1315402468,333063.0789710671,198.0
561012.7787453905,333063.0789710671,199.0
567751.4259505342,333063.0789710671,200.0
574490.0731556779,333063.0789710671,201.0
581228.7203608216,333063.0789710671,202.0
587967.3675659653,333063.0789710671,203.0
594335.1128406306,333063.0789710671,204.0
600479.4178510869,333063.0789710671,205.0
605877.7208675004,333063.0789710671,206.0
611276.023883914,489062.73838224367,207.0
508855.30848693044,489062.73838224367,208.0
514394.88751133136,489062.73838224367,209.0
519934.46653573215,489062.73838224367,210.0
524890.1887928034,489062.73838224367,211.0
529640.7148011829,489062.73838224367,212.0
534391.2408095624,489062.73838224367,213.0
408649.8307669335,489062.73838224367,214.0
414052.4498987085,489062.73838224367,215.0
419455.0690304835,489062.73838224367,216.0
424857.6881622585,504504.30479435326,217.0
429781.0374977342,504504.30479435326,218.0
434704.3868332098,504504.30479435326,219.0
439627.73616868537,504504.30479435326,220.0
444551.08550416096,504504.30479435326,221.0
449474.43483963667,504504.30479435326,222.0
454397.78417511215,504504.30479435326,223.0
459321.13351058774,504504.30479435326,224.0
464244.48284606345,504504.30479435326,225.0
469167.83218153904,504504.30479435326,226.0
474091.18151701463,504504.30479435326,227.0
479014.5308524902,504504.30479435326,228.0
483937.8801879658,504504.30479435326,229.0
488861.2295234415,504504.30479435326,230.0
493784.5788589171,504504.30479435326,231.0
498482.25482288556,504504.30479435326,232.0
289721.23591429397,504504.30479435326,233.0
294747.2990896597,504504.30479435326,234.0
299773.36226502544,504504.30479435326,235.0
304799.4254403912,504504.30479435326,236.0
309825.4886157569,504504.30479435326,237.0
314851.55179112265,504504.30479435326,238.0
319877.61496648844,504504.30479435326,239.0
324903.6781418541,504504.30479435326,240.0
