"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,3860374.3125094976,3814040.097109203,0.0
0.0,3860528.7598941657,3801930.0287265596,0.0
0.0,3860724.0889980583,3770468.0985413613,0.0
0.0,3861024.9422995807,3727134.1148296096,0.0
0.0,3861471.2450578134,3692146.5533551215,0.0
0.0,3862035.660696822,3553536.6880664597,0.0
0.0,3863063.99060559,3500787.4405613854,0.0
0.0,3864271.5791057376,3403494.252928801,0.0
0.0,3865807.503526327,3259682.8971952796,0.0
0.0,3867827.9188807653,3090962.634253059,0.0
0.0,3870417.4698295244,2978549.974273314,0.0
0.0,3873390.361481379,2869315.7957226564,0.0
0.0,3876737.2767005735,2802702.9725681217,0.0
0.0,3880317.391047682,2542982.0357885,0.0
0.0,3884775.175565213,2506192.2703501037,0.0
0.0,3889370.45191593,2527498.464844417,0.0
0.0,3893910.0252061686,2361560.4977607266,0.0
1498.008052527042,3897519.8489117934,2258111.8499759003,0.0
7881.775632273518,3896600.7746618334,2129002.986670692,0.0
7881.775632273518,3902492.7672884706,2084174.1804721048,0.0
7881.775632273518,3908553.8292445247,2107139.823535627,0.0
7881.775632273518,3914558.5425968883,1888137.4252483635,0.0
7881.775632273518,3921313.2796547157,1839693.0989078993,0.0
7881.775632273518,3928252.013590539,1733082.6069044387,0.0
7881.775632273518,3935569.2449461604,1680961.2496578067,0.0
7881.775632273518,3943084.6049304535,1602044.7119225739,0.0
14535.989494760552,3944233.8573779934,1625358.7952546647,0.0
48219.96056276402,3918279.4698504014,1647913.6696232723,0.0
48219.96056276402,3925847.355851159,1545211.9535268317,0.0
48219.96056276402,3933782.8071922404,1566867.3942739815,0.0
48219.96056276402,3941672.525235301,1587674.2840861683,0.0
64466.72272047272,3933272.4238814237,1470138.7191939217,0.0
64466.72272047272,3941482.8695637146,1490027.0865596281,0.0
64466.72272047272,3949654.388840396,1509746.2016928773,0.0
64466.72272047272,3957787.416130887,1435227.3297948816,0.0
64466.72272047272,3966195.9497520076,1455596.2022715511,0.0
64466.72272047272,3974564.615576943,1475965.0747482206,0.0
64466.72272047272,3982893.2807130385,1410843.329045787,0.0
64466.72272047272,3991466.7805519295,1409906.7053455363,0.0
93385.56419698495,3971153.1393261054,1431683.8088808202,0.0
93385.56419698495,3979618.0370942564,1308324.8716104242,0.0
93385.56419698495,3988522.3476458695,1330320.3807420414,0.0
93385.56419698495,3997383.0208688825,1284854.832388284,0.0
93385.56419698495,4006424.7814971516,1264748.8138496717,0.0
93385.56419698495,4015563.70138931,1287944.4705879572,0.0
93385.56419698495,4024655.7654919815,1311140.127326243,0.0
94201.60363259813,4032884.778183588,1334237.747590749,0.0
94201.60363259813,4041880.268285564,1327913.4810961527,0.0
94201.60363259813,4050926.824242863,1350489.2261697624,0.0
94201.60363259813,4059928.282903107,1373064.9712433724,0.0
150709.93832372013,4012376.1592508503,1395640.7163169826,0.0
150709.93832372013,4021098.6107272967,1417833.5865154786,0.0
283534.62330618006,3896951.475825543,1440026.4567139742,0.0
283534.62330618006,3905141.225889249,1371528.1215179923,0.0
283534.62330618006,3913586.6029038196,1393934.2296660137,0.0
283534.62330618006,3921985.4441479463,1290174.3446667446,0.0
283534.62330618006,3930758.147812883,1313330.2567998674,0.0
283534.62330618006,3939482.907449594,1286617.4314732528,0.0
283534.62330618006,3948325.792369515,1309796.3481105175,0.0
283534.62330618006,3957120.8905170453,1332401.6176132567,0.0
335332.8257979479,3914071.75226829,1332271.8953020629,0.0
335332.8257979479,3922677.7517915117,1356024.3763331363,0.0
335332.8257979479,3931233.26304304,1292260.2094780349,0.0
391819.45651022217,3883543.209175983,1315995.373711853,0.0
391819.45651022217,3892101.701960864,1338896.9981884325,0.0
391819.45651022217,3900612.384306771,1361279.9342977959,0.0
391819.45651022217,3909076.8258068017,1383662.870407159,0.0
391819.45651022217,3917494.872324801,1406045.8065165225,0.0
391819.45651022217,3925866.369210828,1428428.7426258856,0.0
413252.4621354706,3912758.155674197,1422277.3731133994,0.0
413252.4621354706,3921059.7582827327,1444028.3192763412,0.0
515120.94834377634,3827448.043537782,1465699.4126869212,0.0
515120.94834377634,3835320.5389739526,1486735.972063177,0.0
515120.94834377634,3843149.154196988,1507772.5314394324,0.0
515120.94834377634,3850933.742939513,1528809.0908156876,0.0
