"Assets","Defaulted Assets","tick"
346389.7469582135,356938.03811597946,80.0
352556.99563313735,356938.03811597946,81.0
358724.2443080613,356938.03811597946,82.0
364891.4929829852,356938.03811597946,83.0
371058.7416579091,356938.03811597946,84.0
377225.99033283297,356938.03811597946,85.0
383393.23900775687,356938.03811597946,86.0
389560.4876826808,356938.03811597946,87.0
395727.73635760474,356938.03811597946,88.0
401894.9850325286,356938.03811597946,89.0
408062.23370745254,356938.03811597946,90.0
414229.4823823764,356938.03811597946,91.0
420396.73105730035,356938.03811597946,92.0
426563.9797322242,356938.03811597946,93.0
432731.22840714816,356938.03811597946,94.0
391217.7988003731,356938.03811597946,95.0
397625.4915124028,395496.31749742076,96.0
403391.1677425046,395496.31749742076,97.0
409156.8439726066,395496.31749742076,98.0
414922.52020270843,395496.31749742076,99.0
420688.1964328103,395496.31749742076,100.0
426453.8726629121,447288.9387341158,101.0
432006.149741558,447288.9387341158,102.0
437558.42682020384,447288.9387341158,103.0
443110.70389884966,447288.9387341158,104.0
448662.9809774955,447288.9387341158,105.0
454215.2580561414,447288.9387341158,106.0
459767.53513478715,447288.9387341158,107.0
440480.5239271017,447288.9387341158,108.0
445504.91415819176,447288.9387341158,109.0
450529.3043892819,447288.9387341158,110.0
455553.694620372,447288.9387341158,111.0
460578.084851462,447288.9387341158,112.0
465602.4750825521,447288.9387341158,113.0
470626.8653136422,447288.9387341158,114.0
475651.2555447322,447288.9387341158,115.0
480675.6457758223,447288.9387341158,116.0
485700.03600691236,447288.9387341158,117.0
490724.4262380025,447288.9387341158,118.0
495748.8164690926,447288.9387341158,119.0
500773.2067001826,447288.9387341158,120.0
505767.98304968287,447288.9387341158,121.0
510276.91774048994,447288.9387341158,122.0
514785.85243129684,447288.9387341158,123.0
519294.78712210385,447288.9387341158,124.0
523803.72181291087,447288.9387341158,125.0
528312.6565037179,461799.91507860855,126.0
532223.4963069127,461799.91507860855,127.0
536134.3361101075,461799.91507860855,128.0
540045.1759133023,461799.91507860855,129.0
543956.0157164972,461799.91507860855,130.0
547866.8555196921,461799.91507860855,131.0
551777.6953228869,461799.91507860855,132.0
555688.5351260818,461799.91507860855,133.0
559599.3749292766,461799.91507860855,134.0
563510.2147324715,461799.91507860855,135.0
567421.0545356664,461799.91507860855,136.0
571331.8943388612,461799.91507860855,137.0
575242.7341420561,461799.91507860855,138.0
579153.573945251,461799.91507860855,139.0
493421.55364544207,461799.91507860855,140.0
498032.6107090397,461799.91507860855,141.0
502643.66777263756,461799.91507860855,142.0
506643.0757645081,461799.91507860855,143.0
509815.81585659593,461799.91507860855,144.0
512988.5559486839,461799.91507860855,145.0
516161.29604077176,461799.91507860855,146.0
519334.03613285965,461799.91507860855,147.0
522506.7762249476,461799.91507860855,148.0
525679.5163170355,461799.91507860855,149.0
528852.2564091234,461799.91507860855,150.0
532024.9965012113,461799.91507860855,151.0
509131.9429053292,461799.91507860855,152.0
512798.48148453527,461799.91507860855,153.0
516465.0200637413,485388.97704246244,154.0
519618.8274938788,485388.97704246244,155.0
522772.6349240162,485388.97704246244,156.0
525926.4423541536,485388.97704246244,157.0
529080.2497842911,485388.97704246244,158.0
531538.4066625827,485388.97704246244,159.0
533853.9066568619,485388.97704246244,160.0
536169.406651141,485388.97704246244,161.0
538484.9066454202,485388.97704246244,162.0
540800.4066396995,485388.97704246244,163.0
543115.9066339787,485388.97704246244,164.0
545431.4066282578,485388.97704246244,165.0
547746.9066225371,485388.97704246244,166.0
550062.4066168163,485388.97704246244,167.0
552377.9066110955,485388.97704246244,168.0
554693.4066053747,485388.97704246244,169.0
557008.9065996539,485388.97704246244,170.0
559324.4065939331,485388.97704246244,171.0
561639.9065882124,485388.97704246244,172.0
563955.4065824915,485388.97704246244,173.0
566270.9065767707,485388.97704246244,174.0
568586.4065710499,485388.97704246244,175.0
570901.9065653292,485388.97704246244,176.0
573217.4065596083,485388.97704246244,177.0
575532.9065538875,485388.97704246244,178.0
577848.4065481668,485388.97704246244,179.0
486619.9201895698,485388.97704246244,180.0
489565.33710807865,485388.97704246244,181.0
492510.75402658747,485388.97704246244,182.0
495456.17094509635,485388.97704246244,183.0
498401.58786360524,485388.97704246244,184.0
501347.00478211406,485388.97704246244,185.0
504292.42170062294,615010.3844563046,186.0
506920.34272199456,615010.3844563046,187.0
509548.2637433661,615010.3844563046,188.0
512176.1847647377,615010.3844563046,189.0
514804.10578610934,615010.3844563046,190.0
517432.0268074809,615010.3844563046,191.0
520059.9478288525,615010.3844563046,192.0
522687.86885022407,615010.3844563046,193.0
525315.7898715957,615010.3844563046,194.0
527943.7108929673,615010.3844563046,195.0
530571.6319143389,615010.3844563046,196.0
533199.5529357104,615010.3844563046,197.0
535827.473957082,615010.3844563046,198.0
538455.3949784536,615010.3844563046,199.0
505607.6281383579,615010.3844563046,200.0
508851.40833014343,615010.3844563046,201.0
512095.188521929,615010.3844563046,202.0
515338.9687137146,648988.270087404,203.0
517966.8897350862,648988.270087404,204.0
520162.40615870844,648988.270087404,205.0
522347.96803883463,648988.270087404,206.0
524533.5299189608,648988.270087404,207.0
526719.091799087,648988.270087404,208.0
528904.6536792133,648988.270087404,209.0
531090.2155593394,648988.270087404,210.0
532858.8757861077,648988.270087404,211.0
534550.6391791159,648988.270087404,212.0
525847.4502175633,648988.270087404,213.0
528169.130534801,648988.270087404,214.0
530490.8108520388,648988.270087404,215.0
532812.4911692765,648988.270087404,216.0
535134.1714865143,648988.270087404,217.0
537455.851803752,648988.270087404,218.0
539777.5321209898,648988.270087404,219.0
542099.2124382275,648988.270087404,220.0
544420.8927554652,648988.270087404,221.0
546742.573072703,648988.270087404,222.0
549064.2533899407,648988.270087404,223.0
551385.9337071785,648988.270087404,224.0
553707.6140244163,648988.270087404,225.0
556029.2943416539,648988.270087404,226.0
558350.9746588917,648988.270087404,227.0
560672.6549761294,648988.270087404,228.0
562994.3352933673,648988.270087404,229.0
565316.015610605,648988.270087404,230.0
567008.7893891324,648988.270087404,231.0
490670.00371227134,648988.270087404,232.0
492966.8542469726,648988.270087404,233.0
495263.70478167385,648988.270087404,234.0
497560.555316375,648988.270087404,235.0
380526.60552167625,648988.270087404,236.0
383347.08993064647,648988.270087404,237.0
386167.5743396167,648988.270087404,238.0
388988.0587485869,648988.270087404,239.0
391808.54315755714,648988.270087404,240.0
