"Assets","Defaulted Assets","tick"
1251974.937590158,0.0,0.0
1237113.6038805149,0.0,1.0
1217820.2396286658,0.0,2.0
1211219.2809879659,0.0,3.0
1194006.1576133403,0.0,4.0
1137566.4274614505,0.0,5.0
1078179.4383736118,0.0,6.0
1002984.876791433,0.0,7.0
1006516.4261989957,0.0,8.0
1014612.5303628005,0.0,9.0
1003606.2240120554,0.0,10.0
1011974.0256088625,0.0,11.0
1019708.3311587686,5247.946801030012,12.0
1013572.5814170111,5247.946801030012,13.0
949491.5173044628,5247.946801030012,14.0
956809.1893935214,69712.99439791829,15.0
963616.4491601934,69712.99439791829,16.0
958796.1683670294,139223.53804778063,17.0
956420.5455430935,139223.53804778063,18.0
942341.9032265395,139223.53804778063,19.0
949027.2891435272,139223.53804778063,20.0
896418.0329727874,139223.53804778063,21.0
881622.6981660649,139223.53804778063,22.0
839966.4416170586,167581.8847954285,23.0
846819.1871854004,167581.8847954285,24.0
813434.1678688237,167581.8847954285,25.0
821388.888713446,167581.8847954285,26.0
767159.1163769495,167581.8847954285,27.0
766732.923131815,167581.8847954285,28.0
645203.6595750289,167581.8847954285,29.0
653524.1906503144,167581.8847954285,30.0
661559.815530654,167581.8847954285,31.0
663130.3224194845,167581.8847954285,32.0
630505.2509927051,214151.70840379345,33.0
579615.6021234258,214151.70840379345,34.0
500174.04053269944,214151.70840379345,35.0
508868.82035147434,214151.70840379345,36.0
489221.0043227013,214151.70840379345,37.0
489750.9446826075,214151.70840379345,38.0
498861.692861825,214151.70840379345,39.0
498481.37754567206,214151.70840379345,40.0
507895.5442835759,214151.70840379345,41.0
419701.0932886161,214151.70840379345,42.0
429340.375044068,214151.70840379345,43.0
262429.1722679954,215076.65178389254,44.0
272068.45402344724,215076.65178389254,45.0
281438.6454374504,215076.65178389254,46.0
290620.38528695103,232718.28818181317,47.0
299406.3444891758,232718.28818181317,48.0
308192.3036914007,232718.28818181317,49.0
316978.2628936255,232718.28818181317,50.0
325645.31667977205,232718.28818181317,51.0
333558.6905446613,232718.28818181317,52.0
340980.5841444148,232718.28818181317,53.0
348346.20221549453,232718.28818181317,54.0
355222.69422965235,232718.28818181317,55.0
362065.86201713723,232718.28818181317,56.0
368909.02980462206,232718.28818181317,57.0
338999.899028017,232718.28818181317,58.0
290375.761075241,232718.28818181317,59.0
298450.9865343996,232718.28818181317,60.0
306526.2119935582,232718.28818181317,61.0
314601.4374527168,232718.28818181317,62.0
322676.6629118754,316934.56463090645,63.0
330339.7387625569,316934.56463090645,64.0
338002.8146132385,316934.56463090645,65.0
302701.03808891564,316934.56463090645,66.0
310711.5910052,374291.22581468156,67.0
318180.0253038415,374291.22581468156,68.0
325648.4596024831,374291.22581468156,69.0
333116.8939011246,374291.22581468156,70.0
340585.3281997661,374291.22581468156,71.0
348053.7624984077,374291.22581468156,72.0
355522.19679704926,407060.6302055217,73.0
362386.158197304,407060.6302055217,74.0
369222.9931893872,407060.6302055217,75.0
376059.82818147045,407060.6302055217,76.0
382896.66317355365,407060.6302055217,77.0
389510.54437758465,407060.6302055217,78.0
396122.655970946,407060.6302055217,79.0
402734.76756430743,407060.6302055217,80.0
408835.8629746039,407060.6302055217,81.0
383619.6419076545,407060.6302055217,82.0
389969.9400269148,407060.6302055217,83.0
396320.23814617516,407060.6302055217,84.0
402670.5362654355,407060.6302055217,85.0
409020.83438469586,407060.6302055217,86.0
350296.68363976374,407060.6302055217,87.0
357243.00564354425,407060.6302055217,88.0
364189.32764732477,407060.6302055217,89.0
371135.6496511052,407060.6302055217,90.0
378081.9716548857,407060.6302055217,91.0
385028.29365866625,407060.6302055217,92.0
391974.6156624467,407060.6302055217,93.0
398920.9376662272,407060.6302055217,94.0
405867.2596700077,407060.6302055217,95.0
322191.68594234536,407060.6302055217,96.0
314714.37765144,407060.6302055217,97.0
322950.6752667118,407060.6302055217,98.0
331186.9728819836,407060.6302055217,99.0
339423.2704972554,407060.6302055217,100.0
316233.76506684924,407060.6302055217,101.0
324923.87260853336,407060.6302055217,102.0
333613.9801502174,407060.6302055217,103.0
342304.0876919015,407060.6302055217,104.0
350994.1952335855,407060.6302055217,105.0
359684.3027752695,407060.6302055217,106.0
368374.4103169536,407060.6302055217,107.0
377064.5178586376,407060.6302055217,108.0
385754.62540032156,407060.6302055217,109.0
394018.7099011397,463088.2695540737,110.0
401338.9509363323,463088.2695540737,111.0
341732.7545183492,463088.2695540737,112.0
349641.87228037696,463088.2695540737,113.0
357550.99004240456,463088.2695540737,114.0
365460.1078044323,463088.2695540737,115.0
373369.22556645994,463088.2695540737,116.0
381278.3433284876,463088.2695540737,117.0
389187.4610905153,463088.2695540737,118.0
397026.5877061147,463088.2695540737,119.0
404224.2724485162,463088.2695540737,120.0
343068.24026627187,463088.2695540737,121.0
350811.67521699134,463088.2695540737,122.0
303500.6147642559,463088.2695540737,123.0
312248.60164570255,463088.2695540737,124.0
320996.5885271493,463088.2695540737,125.0
286744.7031738681,463088.2695540737,126.0
293661.46430433705,463088.2695540737,127.0
303540.7219677632,463088.2695540737,128.0
313010.22405189765,463088.2695540737,129.0
322479.72613603214,463088.2695540737,130.0
331949.2282201666,463088.2695540737,131.0
341418.730304301,463088.2695540737,132.0
350888.2323884354,463088.2695540737,133.0
360051.73241910385,463088.2695540737,134.0
369067.424576826,463088.2695540737,135.0
378083.1167345481,463088.2695540737,136.0
387098.8088922703,463088.2695540737,137.0
396114.50104999257,463088.2695540737,138.0
322792.61622381024,463088.2695540737,139.0
332773.2650770556,463088.2695540737,140.0
342753.91393030086,463088.2695540737,141.0
352734.56278354616,463088.2695540737,142.0
362715.2116367915,463088.2695540737,143.0
372222.388035172,463088.2695540737,144.0
381441.4032800286,463088.2695540737,145.0
390660.41852488514,463088.2695540737,146.0
399366.4698570908,463088.2695540737,147.0
407848.6384474956,463088.2695540737,148.0
416330.8070379003,463088.2695540737,149.0
424812.97562830505,463088.2695540737,150.0
433157.9126610648,463088.2695540737,151.0
441186.2713250573,463088.2695540737,152.0
449214.62998904986,520725.4893742999,153.0
456697.2384447245,520725.4893742999,154.0
464179.84690039913,520725.4893742999,155.0
471662.45535607374,520725.4893742999,156.0
479145.0638117483,520725.4893742999,157.0
486627.672267423,520725.4893742999,158.0
494110.28072309756,520725.4893742999,159.0
501592.8891787721,520725.4893742999,160.0
482858.45190606604,535835.4608220579,161.0
490222.1850110774,535835.4608220579,162.0
497585.91811608867,535835.4608220579,163.0
504949.65122109995,535835.4608220579,164.0
512313.3843261114,535835.4608220579,165.0
519677.1174311228,535835.4608220579,166.0
526741.6946805656,535835.4608220579,167.0
533552.7630785388,535835.4608220579,168.0
540363.8314765122,535835.4608220579,169.0
547174.8998744854,535835.4608220579,170.0
553985.9682724588,535835.4608220579,171.0
560797.0366704321,535835.4608220579,172.0
