"Assets","Defaulted Assets","tick"
633945.4034124,250419.13803291862,166.0
637584.344116824,250419.13803291862,167.0
641223.284821248,250419.13803291862,168.0
644862.225525672,250419.13803291862,169.0
648501.166230096,375754.306877222,170.0
651826.4459473105,375754.306877222,171.0
655151.7256645251,375754.306877222,172.0
658477.0053817396,375754.306877222,173.0
661802.2850989542,375754.306877222,174.0
665127.5648161687,375754.306877222,175.0
668452.8445333833,375754.306877222,176.0
671778.1242505978,375754.306877222,177.0
675103.4039678124,375754.306877222,178.0
678428.683685027,375754.306877222,179.0
681753.9634022415,375754.306877222,180.0
685079.243119456,375754.306877222,181.0
688404.5228366706,375754.306877222,182.0
691729.8025538852,375754.306877222,183.0
695055.0822710997,375754.306877222,184.0
698380.3619883142,375754.306877222,185.0
701705.6417055287,375754.306877222,186.0
705030.9214227434,375754.306877222,187.0
708356.2011399579,375754.306877222,188.0
711681.4808571724,375754.306877222,189.0
715006.7605743869,375754.306877222,190.0
718332.0402916016,375754.306877222,191.0
721657.3200088161,375754.306877222,192.0
724982.5997260306,375754.306877222,193.0
728307.8794432451,375754.306877222,194.0
731633.1591604598,375754.306877222,195.0
734958.4388776743,375754.306877222,196.0
673323.9666701521,375754.306877222,197.0
677240.667484524,375754.306877222,198.0
681157.3682988958,375754.306877222,199.0
685074.0691132675,375754.306877222,200.0
688990.7699276393,375754.306877222,201.0
692907.4707420111,375754.306877222,202.0
696824.1715563829,375754.306877222,203.0
700740.8723707546,375754.306877222,204.0
704657.5731851264,375754.306877222,205.0
708574.2739994982,375754.306877222,206.0
712490.97481387,375754.306877222,207.0
716407.6756282419,375754.306877222,208.0
720324.3764426137,375754.306877222,209.0
724241.0772569855,375754.306877222,210.0
728157.7780713574,375754.306877222,211.0
732074.4788857291,375754.306877222,212.0
735991.1797001009,375754.306877222,213.0
739907.8805144727,375754.306877222,214.0
743824.5813288445,375754.306877222,215.0
666285.5765396572,375754.306877222,216.0
671165.7856722828,375754.306877222,217.0
676045.9948049085,375754.306877222,218.0
680926.2039375342,375754.306877222,219.0
685806.4130701597,375754.306877222,220.0
690686.6222027853,375754.306877222,221.0
695566.8313354109,375754.306877222,222.0
700447.0404680365,375754.306877222,223.0
705327.2496006622,375754.306877222,224.0
710207.4587332879,375754.306877222,225.0
715087.6678659135,375754.306877222,226.0
719967.8769985391,375754.306877222,227.0
724848.0861311647,375754.306877222,228.0
729728.2952637904,375754.306877222,229.0
734081.6443521555,375754.306877222,230.0
738240.4781074518,375754.306877222,231.0
742399.3118627481,375754.306877222,232.0
746558.1456180445,375754.306877222,233.0
750716.979373341,375754.306877222,234.0
754875.8131286374,375754.306877222,235.0
759034.6468839336,375754.306877222,236.0
763193.48063923,375754.306877222,237.0
767352.3143945264,375754.306877222,238.0
771511.1481498227,375754.306877222,239.0
775669.981905119,375754.306877222,240.0
