"Assets","Defaulted Assets","tick"
460681.06913410843,695394.8121286952,136.0
464478.10661409306,695394.8121286952,137.0
468275.14409407764,695394.8121286952,138.0
472072.1815740622,695394.8121286952,139.0
475869.2190540468,695394.8121286952,140.0
479666.25653403136,695394.8121286952,141.0
483187.66458261607,695394.8121286952,142.0
486311.0824253751,695394.8121286952,143.0
481231.19591392984,695394.8121286952,144.0
484501.9624556645,695394.8121286952,145.0
487645.22145685204,695394.8121286952,146.0
434104.03026386315,695394.8121286952,147.0
437985.5272647977,695394.8121286952,148.0
441867.02426573227,695394.8121286952,149.0
445748.5212666668,783113.5361928825,150.0
449365.46100909007,783113.5361928825,151.0
452982.4007515133,783113.5361928825,152.0
456599.34049393656,783113.5361928825,153.0
460216.2802363598,783113.5361928825,154.0
463833.21997878305,783113.5361928825,155.0
371631.72632482764,783113.5361928825,156.0
375761.7794491793,783113.5361928825,157.0
379891.83257353085,783113.5361928825,158.0
384021.8856978825,783113.5361928825,159.0
387722.5383214025,783113.5361928825,160.0
391299.06447133934,783113.5361928825,161.0
394875.5906212762,783113.5361928825,162.0
398452.1167712129,783113.5361928825,163.0
402028.64292114973,783113.5361928825,164.0
402073.85485869495,783113.5361928825,165.0
406388.6190083788,783113.5361928825,166.0
410703.3831580626,783113.5361928825,167.0
415018.14730774646,783113.5361928825,168.0
419332.9114574302,783113.5361928825,169.0
295858.46280598117,783113.5361928825,170.0
300585.65767490305,783113.5361928825,171.0
305116.6203477788,783113.5361928825,172.0
309360.12838727527,783113.5361928825,173.0
313603.63642677176,783113.5361928825,174.0
314029.2700560407,783113.5361928825,175.0
319019.0086252106,823102.4164856916,176.0
323270.5091946336,823102.4164856916,177.0
327522.0097640564,823102.4164856916,178.0
331773.51033347927,823102.4164856916,179.0
336025.0109029022,823102.4164856916,180.0
339656.5215696371,823102.4164856916,181.0
343161.79160938656,895705.5862222852,182.0
346154.5224839391,895705.5862222852,183.0
349147.2533584916,895705.5862222852,184.0
352139.9842330441,895705.5862222852,185.0
355132.7151075967,895705.5862222852,186.0
358125.4459821492,895705.5862222852,187.0
330978.2563471564,895705.5862222852,188.0
334484.1006036374,895705.5862222852,189.0
337989.94486011827,895705.5862222852,190.0
341495.78911659913,895705.5862222852,191.0
345001.63337308005,895705.5862222852,192.0
348507.477629561,895705.5862222852,193.0
352013.3218860419,895705.5862222852,194.0
355519.16614252276,895705.5862222852,195.0
359025.01039900363,914169.063300923,196.0
362190.2101389684,914169.063300923,197.0
365355.4098789331,914169.063300923,198.0
368520.60961889784,914169.063300923,199.0
293376.3204003039,914169.063300923,200.0
297075.9665374693,914169.063300923,201.0
300775.61267463467,914169.063300923,202.0
304475.25881180004,914169.063300923,203.0
308174.9049489654,914169.063300923,204.0
311874.5510861307,914169.063300923,205.0
315574.1972232961,914169.063300923,206.0
319273.84336046147,914169.063300923,207.0
322973.4894976268,914169.063300923,208.0
326673.1356347922,914169.063300923,209.0
330372.7817719575,914169.063300923,210.0
334072.4279091229,926121.0543874692,211.0
337701.2191331771,926121.0543874692,212.0
341330.0103572312,926121.0543874692,213.0
344958.80158128537,926121.0543874692,214.0
348587.59280533955,926121.0543874692,215.0
352216.38402939367,926121.0543874692,216.0
355845.1752534479,926121.0543874692,217.0
359473.966477502,926121.0543874692,218.0
363102.7577015562,926121.0543874692,219.0
366731.5489256104,926121.0543874692,220.0
370360.3401496645,926121.0543874692,221.0
334777.3407910815,926121.0543874692,222.0
339313.75963050156,926121.0543874692,223.0
343850.1784699216,926121.0543874692,224.0
348386.5973093417,926121.0543874692,225.0
352923.01614876173,926121.0543874692,226.0
357459.4349881818,926121.0543874692,227.0
361995.8538276019,926121.0543874692,228.0
366532.27266702196,926121.0543874692,229.0
371068.69150644203,926121.0543874692,230.0
375605.1103458621,926121.0543874692,231.0
380141.5291852821,926121.0543874692,232.0
384677.94802470226,926121.0543874692,233.0
389214.3668641223,926121.0543874692,234.0
393750.7857035424,926121.0543874692,235.0
398287.2045429624,926121.0543874692,236.0
402823.6233823825,926121.0543874692,237.0
407360.0422218025,926121.0543874692,238.0
411896.46106122265,926121.0543874692,239.0
416432.87990064267,926121.0543874692,240.0
