"Assets","Defaulted Assets","tick"
426329.0154242662,908513.6424731581,184.0
428512.52386760665,908513.6424731581,185.0
430696.03231094696,908513.6424731581,186.0
432879.5407542874,908513.6424731581,187.0
435063.0491976277,908513.6424731581,188.0
437246.5576409681,908513.6424731581,189.0
439430.06608430855,908513.6424731581,190.0
441613.57452764886,908513.6424731581,191.0
443797.0829709893,908513.6424731581,192.0
445980.5914143297,908513.6424731581,193.0
448164.09985767,908513.6424731581,194.0
450347.60830101045,908513.6424731581,195.0
451905.4339959036,908513.6424731581,196.0
453445.2059366023,908513.6424731581,197.0
454984.97787730105,908513.6424731581,198.0
456524.7498179999,908513.6424731581,199.0
458064.5217586986,908513.6424731581,200.0
459604.2936993975,908513.6424731581,201.0
461144.0656400962,908513.6424731581,202.0
462683.83758079493,908513.6424731581,203.0
464223.6095214938,908513.6424731581,204.0
465763.3814621925,908513.6424731581,205.0
467303.15340289124,908513.6424731581,206.0
468842.9253435901,908513.6424731581,207.0
470382.6972842888,908513.6424731581,208.0
471922.46922498767,908513.6424731581,209.0
473462.2411656864,908513.6424731581,210.0
418993.9367726323,908513.6424731581,211.0
421576.09849554126,963666.02261248,212.0
423115.8704362401,963666.02261248,213.0
424655.64237693883,963666.02261248,214.0
426195.41431763757,963666.02261248,215.0
427735.1862583364,963666.02261248,216.0
429274.95819903514,963666.02261248,217.0
430814.7301397339,963666.02261248,218.0
432354.5020804327,963666.02261248,219.0
433894.27402113145,963666.02261248,220.0
435434.0459618303,963666.02261248,221.0
436973.81790252903,963666.02261248,222.0
438513.58984322776,963666.02261248,223.0
439944.05573397013,963666.02261248,224.0
440906.5728011461,963666.02261248,225.0
441869.089868322,963666.02261248,226.0
442831.60693549796,963666.02261248,227.0
443794.1240026739,963666.02261248,228.0
444756.64106984984,963666.02261248,229.0
445719.1581370258,963666.02261248,230.0
446681.6752042017,963666.02261248,231.0
447644.19227137766,963666.02261248,232.0
448606.7093385536,963666.02261248,233.0
449569.22640572954,963666.02261248,234.0
450531.7434729055,963666.02261248,235.0
410638.52399007475,963666.02261248,236.0
412448.87717905396,963666.02261248,237.0
414259.23036803305,963666.02261248,238.0
416069.58355701214,963666.02261248,239.0
417879.93674599135,963666.02261248,240.0
