"Assets","Defaulted Assets","tick"
1236147.5722734018,0.0,0.0
1221514.642596745,0.0,1.0
1222588.0566614137,0.0,2.0
1223661.4707260823,0.0,3.0
1213618.2498367676,0.0,4.0
1198299.4095659908,0.0,5.0
1200652.7329632954,0.0,6.0
1193297.511469119,0.0,7.0
1196233.7327659717,0.0,8.0
1175310.0047881643,0.0,9.0
1151157.255183296,0.0,10.0
1127862.6850875046,0.0,11.0
1126558.5377539673,0.0,12.0
1040390.0428179511,0.0,13.0
957329.2776096615,0.0,14.0
952028.6336758308,0.0,15.0
958765.284117925,0.0,16.0
965501.934560019,0.0,17.0
910340.3490424214,0.0,18.0
821466.888421156,0.0,19.0
724304.4831299996,0.0,20.0
732231.5178550698,0.0,21.0
739582.999625437,0.0,22.0
669650.001681186,0.0,23.0
554863.3183818127,0.0,24.0
562406.8816386531,0.0,25.0
569805.6242441117,0.0,26.0
576504.7178757318,0.0,27.0
510595.68496240664,0.0,28.0
517520.03697964374,0.0,29.0
408196.61102879466,0.0,30.0
415315.30189993815,0.0,31.0
422429.0255750018,0.0,32.0
429417.98604214605,0.0,33.0
436393.08070549776,0.0,34.0
443105.45941437245,0.0,35.0
449817.83812324714,0.0,36.0
456530.2168321218,5655.991011309061,37.0
449062.416054087,5655.991011309061,38.0
456075.05948425084,5655.991011309061,39.0
463087.7029144147,5655.991011309061,40.0
469936.4776857722,5655.991011309061,41.0
476408.5959581661,5655.991011309061,42.0
482880.71423056006,5655.991011309061,43.0
477567.93738542194,5655.991011309061,44.0
436054.6742605919,128864.16410466131,45.0
442734.42508158425,128864.16410466131,46.0
444576.75401035044,128864.16410466131,47.0
425508.17417654645,131261.04904530247,48.0
373541.19529582356,170962.19213877566,49.0
352571.3069477025,170962.19213877566,50.0
360259.30507593916,170962.19213877566,51.0
367947.30320417584,170962.19213877566,52.0
375635.3013324125,170962.19213877566,53.0
383323.29946064914,170962.19213877566,54.0
390848.1314866956,170962.19213877566,55.0
398295.8013309156,170962.19213877566,56.0
405743.4711751356,170962.19213877566,57.0
413191.1410193556,170962.19213877566,58.0
420638.81086357555,170962.19213877566,59.0
428086.4807077956,170962.19213877566,60.0
424074.24013724143,170962.19213877566,61.0
431378.8672239729,170962.19213877566,62.0
438498.87540459156,170962.19213877566,63.0
445618.8835852102,170962.19213877566,64.0
452738.8917658288,170962.19213877566,65.0
426578.50917573774,170962.19213877566,66.0
433267.50248285214,170962.19213877566,67.0
430258.10785889626,235540.17817817623,68.0
437098.2607630122,241672.26069723122,69.0
443274.549879077,241672.26069723122,70.0
449450.8389951418,241672.26069723122,71.0
455627.1281112065,241672.26069723122,72.0
461803.41722727125,241672.26069723122,73.0
467979.70634333603,241672.26069723122,74.0
444068.91588102345,241672.26069723122,75.0
451372.41235119756,241672.26069723122,76.0
