"Assets","Defaulted Assets","tick"
1294724.8079691438,0.0,0.0
1272393.8261714226,0.0,1.0
1254499.5849961254,0.0,2.0
1237697.3403895278,0.0,3.0
1178404.9193797687,0.0,4.0
1171368.2988351306,0.0,5.0
1135696.0204437624,0.0,6.0
1141314.2692525338,0.0,7.0
1146709.8778004707,0.0,8.0
1073658.1828856154,0.0,9.0
1079059.5871721916,0.0,10.0
1083893.0803342809,0.0,11.0
1048243.1132339201,0.0,12.0
1053717.297949444,0.0,13.0
1040693.7653121152,0.0,14.0
1046458.3171499537,0.0,15.0
1051893.8671112754,0.0,16.0
1055319.0160915463,0.0,17.0
1060708.2209064509,0.0,18.0
1066097.4257213552,0.0,19.0
1071019.5866575467,0.0,20.0
1075726.3811736822,0.0,21.0
1080433.1756898179,0.0,22.0
1023406.2438062396,0.0,23.0
1028478.0916784575,0.0,24.0
937565.5548420629,0.0,25.0
943043.6954258685,0.0,26.0
948521.8360096742,0.0,27.0
953965.188458529,0.0,28.0
959117.4054795848,0.0,29.0
964269.6225006408,0.0,30.0
969421.8395216967,0.0,31.0
974574.0565427525,0.0,32.0
904730.9615056806,0.0,33.0
862252.9489259613,0.0,34.0
867915.2441471522,0.0,35.0
809602.584271983,0.0,36.0
781192.5346637205,0.0,37.0
787079.510670473,0.0,38.0
792810.5099856305,0.0,39.0
779325.9118827026,54754.110945085566,40.0
784410.4230126705,66801.53814183877,41.0
789204.5670203238,66801.53814183877,42.0
793998.7110279772,66801.53814183877,43.0
798352.5817512396,66801.53814183877,44.0
787356.9662390937,66801.53814183877,45.0
792853.4203627176,66801.53814183877,46.0
798349.8744863417,78820.80607131856,47.0
803361.0466970804,103908.52048712943,48.0
807886.9369949342,103908.52048712943,49.0
796944.8259857164,103908.52048712943,50.0
802032.4676629724,103908.52048712943,51.0
796146.1190683747,103908.52048712943,52.0
801795.512125033,103908.52048712943,53.0
807444.9051816912,103908.52048712943,54.0
813094.2982383495,103908.52048712943,55.0
818515.2800931989,103908.52048712943,56.0
708387.4157705045,103908.52048712943,57.0
713850.0465153345,103908.52048712943,58.0
719312.6772601646,103908.52048712943,59.0
716604.6907070351,103908.52048712943,60.0
550350.114646491,103908.52048712943,61.0
487898.256918458,103908.52048712943,62.0
494243.7299850441,103908.52048712943,63.0
500589.2030516301,103908.52048712943,64.0
506934.67611821624,103908.52048712943,65.0
513280.1491848023,204811.40764113184,66.0
364651.2514653001,204811.40764113184,67.0
370534.5293696157,204811.40764113184,68.0
376417.80727393145,204811.40764113184,69.0
382301.0851782471,204811.40764113184,70.0
388184.36308256286,204811.40764113184,71.0
394067.6409868785,204811.40764113184,72.0
399299.2323733703,204811.40764113184,73.0
403960.7808023351,204811.40764113184,74.0
256478.97880566388,204811.40764113184,75.0
261491.33142400987,204811.40764113184,76.0
266503.68404235586,204811.40764113184,77.0
271516.0366607019,204811.40764113184,78.0
276489.21156659594,204811.40764113184,79.0
280939.8128055397,204811.40764113184,80.0
285390.4140444835,256372.42336781442,81.0
289475.96192734514,256372.42336781442,82.0
293561.5098102068,256372.42336781442,83.0
297647.0576930684,256372.42336781442,84.0
301732.60557593004,256372.42336781442,85.0
305818.15345879167,256372.42336781442,86.0
309903.7013416533,256372.42336781442,87.0
313989.24922451493,256372.42336781442,88.0
318074.79710737657,256372.42336781442,89.0
322160.3449902382,256372.42336781442,90.0
326245.89287309983,256372.42336781442,91.0
330331.44075596146,256372.42336781442,92.0
334416.9886388231,256372.42336781442,93.0
338502.5365216847,256372.42336781442,94.0
339759.5439358975,256372.42336781442,95.0
344341.0977610597,256372.42336781442,96.0
348922.6515862219,256372.42336781442,97.0
353504.205411384,256372.42336781442,98.0
336626.2318294809,270131.94877680537,99.0
341524.76613284013,270131.94877680537,100.0
346307.93878770544,270131.94877680537,101.0
350710.4671487642,270131.94877680537,102.0
355112.9955098228,270131.94877680537,103.0
359515.5238708815,270131.94877680537,104.0
363918.0522319402,270131.94877680537,105.0
368320.5805929989,270131.94877680537,106.0
372723.10895405756,270131.94877680537,107.0
377125.63731511624,270131.94877680537,108.0
317839.465704845,270131.94877680537,109.0
322581.7651259632,270131.94877680537,110.0
327324.06454708136,270131.94877680537,111.0
332066.3639681996,270131.94877680537,112.0
336808.6633893178,270131.94877680537,113.0
341550.9628104359,273031.09682309953,114.0
345166.55892422464,273031.09682309953,115.0
348782.15503801324,273031.09682309953,116.0
352397.7511518019,273031.09682309953,117.0
356013.34726559056,273031.09682309953,118.0
359628.94337937917,273031.09682309953,119.0
363244.53949316783,273031.09682309953,120.0
366860.13560695644,273031.09682309953,121.0
370475.7317207451,273031.09682309953,122.0
374091.3278345337,273031.09682309953,123.0
377706.92394832236,273031.09682309953,124.0
359296.5231790071,273031.09682309953,125.0
363503.3803738755,273031.09682309953,126.0
367710.23756874376,273031.09682309953,127.0
371917.09476361214,273031.09682309953,128.0
376123.9519584805,273031.09682309953,129.0
380330.8091533489,273031.09682309953,130.0
384537.66634821723,273031.09682309953,131.0
388744.52354308555,273031.09682309953,132.0
392951.38073795394,273031.09682309953,133.0
