"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1.2606163949925536E7,1.2494276847786969E7,0.0
0.0,1.2606536906932665E7,1.2365981279663248E7,0.0
0.0,1.2607338759023564E7,1.2177262476577243E7,0.0
0.0,1.260877234663172E7,1.1969989992221996E7,0.0
5760.1713511621865,1.2605141449795254E7,1.1636400849491244E7,0.0
16428.643705111826,1.2597702112775652E7,1.103824635503425E7,0.0
25383.52902836802,1.2593945413311534E7,1.0195629867808465E7,0.0
85012.93523101769,1.2542310392260566E7,9269478.444313368,0.0
85164.84496471593,1.2553067922353353E7,8340215.466044849,0.0
85164.84496471593,1.2567110763874386E7,7838628.504703261,0.0
85164.84496471593,1.2582872371404957E7,7898537.010925743,0.0
85164.84496471593,1.259848682260655E7,7412576.318007852,0.0
85164.84496471593,1.2615773190955214E7,7237682.216278867,0.0
85164.84496471593,1.2633700160870805E7,6884229.285015262,0.0
85164.84496471593,1.2652865063790321E7,6537517.204989027,0.0
87527.29825352847,1.2670887103364179E7,6546813.72756068,0.0
87527.29825352847,1.2691300681283526E7,6606241.087929337,0.0
91371.97095331662,1.270773954056159E7,6502041.047895095,0.0
91371.97095331662,1.2728425202203808E7,6348062.173567983,0.0
91371.97095331662,1.2749693078965927E7,6313986.612364675,0.0
92992.41733952939,1.2769524987468392E7,6220878.580562168,0.0
290748.2124099891,1.2593598013754284E7,5966097.9711414715,0.0
290748.2124099891,1.2615689680562994E7,6021127.2350569405,0.0
290748.2124099891,1.2637671555381345E7,6075922.321069527,0.0
290748.2124099891,1.2659544052829051E7,6130036.4110579435,0.0
290748.2124099891,1.2681309078301618E7,6044209.746617418,0.0
349234.65872339834,1.264494629642716E7,5938506.1906373175,0.0
395509.6215190314,1.2621026133984165E7,5991259.7871399615,0.0
395509.6215190314,1.264312535514031E7,5978379.776529199,0.0
395509.6215190314,1.2665341173735682E7,5971445.493472297,0.0
469436.48775504495,1.2613727293100543E7,6024874.229955923,0.0
469436.48775504495,1.2635690136644362E7,6077223.3848652085,0.0
469436.48775504495,1.2657551692483624E7,6129336.201076063,0.0
469436.48775504495,1.2679312410788322E7,6181393.554973943,0.0
469436.48775504495,1.27009721403077E7,6106125.701788787,0.0
469436.48775504495,1.2722954961769432E7,6104924.5278081475,0.0
515254.671003844,1.2699196879967174E7,6154934.03392184,0.0
515254.671003844,1.2721011089453988E7,6196353.854849637,0.0
515254.671003844,1.2742759946902663E7,6244889.284657276,0.0
522510.3516456343,1.275716383513503E7,6293129.858194351,0.0
522510.3516456343,1.277871061505817E7,6340928.365069609,0.0
522510.3516456343,1.2800169889224796E7,6386934.674669469,0.0
543396.8396827477,1.2800660851902869E7,6431640.408823423,0.0
543396.8396827477,1.2821890920046467E7,6475378.013416672,0.0
543396.8396827477,1.2843045963068567E7,6518874.0108699165,0.0
610467.4481788613,1.2797055927746447E7,6500096.271859202,0.0
610467.4481788613,1.281804579326607E7,6544235.478064852,0.0
610467.4481788613,1.2838958494316744E7,6262334.156539515,0.0
610467.4481788613,1.2860880575442668E7,6093732.041317344,0.0
610467.4481788613,1.2883437737223085E7,6139182.232326756,0.0
610467.4481788613,1.2905918588906078E7,6156898.507399712,0.0
610467.4481788613,1.2928415322511094E7,6202735.500887683,0.0
640826.1176550428,1.2920475585773654E7,6173636.097665241,0.0
667260.8007226001,1.2916530367666464E7,6219069.677920342,0.0
667260.8007226001,1.293885523663229E7,6263687.629041194,0.0
667260.8007226001,1.2961105795324255E7,6298823.638981022,0.0
670343.864826503,1.298023033840816E7,6344140.589220345,0.0
670343.864826503,1.3002350637572125E7,6338869.1280712765,0.0
670343.864826503,1.3024562242603792E7,6383901.623032604,0.0
670343.864826503,1.3046697778002365E7,6428734.034186307,0.0
670343.864826503,1.3068757657148417E7,6473460.413599223,0.0
670343.864826503,1.3090741981293583E7,6518186.793012137,0.0
670343.864826503,1.3112650498587858E7,6446316.109445648,0.0
698862.5563357298,1.3106352921709104E7,6490021.374266879,0.0
698862.5563357298,1.3128407360200575E7,6438821.585054716,0.0
698862.5563357298,1.3150705979451068E7,6482365.5847388785,0.0
737659.9095608371,1.3134136427541666E7,6525870.2151191225,0.0
737659.9095608371,1.3156163981583076E7,6542601.081660402,0.0
854004.7384392214,1.3061864362371102E7,6585375.07696493,0.0
854004.7384392214,1.3083452659989124E7,6626346.180631544,0.0
854004.7384392214,1.3104976348253647E7,6666479.5312391175,0.0
854004.7384392214,1.3126438004310358E7,6650236.795312685,0.0
854004.7384392214,1.3148025341673689E7,6690987.948455949,0.0
854004.7384392214,1.3169548799651084E7,6731739.10159921,0.0
854004.7384392214,1.3191008165311255E7,6771869.080097552,0.0
854004.7384392214,1.3212405295595305E7,6811534.070139168,0.0
854004.7384392214,1.3233741533013487E7,6851199.060180782,0.0
856317.4940494846,1.3252703918979336E7,6743735.508544279,0.0
1000868.1360514689,1.312984983834547E7,6782221.072428643,0.0
1000868.1360514689,1.3151008600898527E7,6717029.348564722,0.0
1000868.1360514689,1.3172455198406305E7,6755485.232322601,0.0
1019784.6098605288,1.3174928624484193E7,6759490.147819802,0.0
1019784.6098605288,1.3196313419406401E7,6797245.499281983,0.0
1019784.6098605288,1.3217643645806821E7,6834651.681902806,0.0
1019784.6098605288,1.3238920285686499E7,6870393.952574375,0.0
1019784.6098605288,1.3260148706796875E7,6852082.455422804,0.0
1019784.6098605288,1.3281508927634789E7,6745032.3596403375,0.0
1019784.6098605288,1.3303297182861434E7,6379557.333697564,0.0
1019784.6098605288,1.3326376315691981E7,6415487.079442908,0.0
1260255.8314406972,1.3108941391565979E7,6451172.249621171,0.0
1260255.8314406972,1.3131133955372464E7,6485516.018922745,0.0
1260255.8314406972,1.3153286015160628E7,6389881.761448039,0.0
1260255.8314406972,1.3175830696006337E7,6374460.247804436,0.0
1260255.8314406972,1.3198501930833682E7,6409270.23390757,0.0
1260255.8314406972,1.3221132703156764E7,6444080.2200107,0.0
1260255.8314406972,1.3243722878100583E7,6478890.20611383,0.0
1260255.8314406972,1.3266272320340542E7,6512905.455998642,0.0
1260255.8314406972,1.328878354322169E7,6356433.739265652,0.0
1260255.8314406972,1.3311891375901533E7,6391105.250237513,0.0
1260255.8314406972,1.3334960662987081E7,6425461.157933931,0.0
1260255.8314406972,1.3357992328003926E7,6459550.246579089,0.0
1260255.8314406972,1.3380987134942014E7,6493324.439921834,0.0
1260255.8314406972,1.3403946010592083E7,6527098.633264581,0.0
1260255.8314406972,1.3426868835183173E7,6560872.826607327,0.0
1260255.8314406972,1.3449755488545088E7,6469168.338789503,0.0
1260255.8314406972,1.3473024112377612E7,6503872.73762521,0.0
1260255.8314406972,1.3496254616960118E7,6538577.136460918,0.0
1260255.8314406972,1.3519446875228453E7,6572921.089096564,0.0
1260255.8314406972,1.3542601961182227E7,6606836.5441530105,0.0
1260255.8314406972,1.3565721179238988E7,6597698.578290289,0.0
1260255.8314406972,1.358894792124215E7,6631624.32389392,0.0
1260255.8314406972,1.3612138999899982E7,6665158.321492489,0.0
1260255.8314406972,1.3635295602161337E7,6698692.319091062,0.0
1260255.8314406972,1.3658417613104906E7,6732219.712874797,0.0
1260255.8314406972,1.3681504939439008E7,6765521.208606386,0.0
1260255.8314406972,1.370455821854178E7,6798822.7043379685,0.0
1260255.8314406972,1.3727577336922461E7,6832124.200069555,0.0
1260255.8314406972,1.3750562180711972E7,6865425.695801141,0.0
1260255.8314406972,1.3773512635661675E7,6898727.191532726,0.0
1260255.8314406972,1.3796428587142102E7,6932028.68726431,0.0
1260255.8314406972,1.38193099201417E7,6965163.491358261,0.0
1260255.8314406972,1.384215707490431E7,6997226.636085673,0.0
1288527.4222136477,1.3836701918927424E7,7029008.521639407,0.0
1288527.4222136477,1.3859394230251715E7,7060352.20042167,0.0
1288527.4222136477,1.3882057703684479E7,7082854.2060913835,0.0
1288527.4222136477,1.3904721715343125E7,7114344.774538474,0.0
1288527.4222136477,1.392735630514581E7,7145835.342985561,0.0
1288527.4222136477,1.394996137501968E7,7177325.911432652,0.0
1288527.4222136477,1.3972536826564968E7,7208816.479879741,0.0
1288527.4222136477,1.399508256105392E7,7170427.649128856,0.0
1288527.4222136477,1.4017831410760337E7,7203161.266341551,0.0
1288527.4222136477,1.4040546977908395E7,7235894.883554243,0.0
1418462.0149116218,1.3933294558858274E7,7268628.500766935,0.0
1418462.0149116218,1.3955510112385243E7,7300975.084886295,0.0
1418462.0149116218,1.397769189581024E7,7333321.66900566,0.0
1418462.0149116218,1.3999839796566255E7,7365427.444361305,0.0
1446452.1987908357,1.3993964320527723E7,7396835.965629423,0.0
1446452.1987908357,1.4015954748377388E7,7358213.688594823,0.0
1446452.1987908357,1.403814721857666E7,7389556.332046512,0.0
1446452.1987908357,1.4060309188198432E7,7420898.9754981985,0.0
1446452.1987908357,1.4082440555574099E7,7452241.618949886,0.0
1446452.1987908357,1.4104541218696179E7,7483584.262401577,0.0
1446452.1987908357,1.412661107521716E7,7514926.905853264,0.0
1541526.6858226112,1.40535755354166E7,7546269.549304948,0.0
1656651.9689182322,1.396014127227468E7,7543083.837606499,0.0
1656651.9689182322,1.3981531463723574E7,7417864.434499604,0.0
1656651.9689182322,1.4003410353820989E7,7449547.064580772,0.0
