"Assets","Defaulted Assets","tick"
259727.59542282106,70689.18674870938,73.0
268357.69395265356,70689.18674870938,74.0
276987.79248248605,126109.4430271727,75.0
285425.7755908983,126109.4430271727,76.0
293811.0250657296,126109.4430271727,77.0
267274.0284081569,126109.4430271727,78.0
276291.7425020379,126109.4430271727,79.0
285309.45659591886,126109.4430271727,80.0
294327.17068979994,126109.4430271727,81.0
303344.88478368096,176044.09619138247,82.0
312078.04450541426,176044.09619138247,83.0
320724.93498248165,176044.09619138247,84.0
329096.4452125568,176044.09619138247,85.0
337467.955442632,176044.09619138247,86.0
299087.8103192014,224325.87560815224,87.0
221752.59126204718,224325.87560815224,88.0
231263.0035519611,224325.87560815224,89.0
240773.41584187507,232388.93568507404,90.0
249612.6779380227,232388.93568507404,91.0
258429.71445254696,232388.93568507404,92.0
266907.3270570365,232388.93568507404,93.0
275384.93966152606,232388.93568507404,94.0
282217.94753708097,232388.93568507404,95.0
291295.4170364006,258209.24922491415,96.0
300180.7711142999,258209.24922491415,97.0
308921.654930977,258209.24922491415,98.0
317207.1521140462,258209.24922491415,99.0
223893.55506383532,258209.24922491415,100.0
232630.425973155,258209.24922491415,101.0
241367.2968824747,258209.24922491415,102.0
250104.16779179435,258209.24922491415,103.0
258717.08511201016,258209.24922491415,104.0
266359.44853261916,258209.24922491415,105.0
273984.8288781732,258209.24922491415,106.0
281610.20922372723,258209.24922491415,107.0
289235.5895692813,258209.24922491415,108.0
296860.9699148353,258209.24922491415,109.0
304486.3502603894,258209.24922491415,110.0
312111.73060594336,258209.24922491415,111.0
319737.11095149745,328704.3501900591,112.0
327004.8293551566,328704.3501900591,113.0
334272.5477588157,328704.3501900591,114.0
341540.26616247476,328704.3501900591,115.0
348807.98456613394,328704.3501900591,116.0
355990.7508526443,328704.3501900591,117.0
362908.4653800358,328704.3501900591,118.0
369826.1799074273,328704.3501900591,119.0
376743.8944348189,328704.3501900591,120.0
383661.6089622103,328704.3501900591,121.0
390579.32348960184,328704.3501900591,122.0
397497.0380169933,328704.3501900591,123.0
404414.7525443849,328704.3501900591,124.0
411332.4670717764,328704.3501900591,125.0
338553.1771593038,328704.3501900591,126.0
346701.4941948862,328704.3501900591,127.0
354327.4911453552,365889.4598163495,128.0
360972.28846774914,365889.4598163495,129.0
367617.08579014323,365889.4598163495,130.0
374261.88311253715,365889.4598163495,131.0
380906.6804349312,365889.4598163495,132.0
342125.2559176749,365889.4598163495,133.0
278386.8464645628,365889.4598163495,134.0
269536.9354704599,365889.4598163495,135.0
277985.9543427993,365889.4598163495,136.0
286403.091484129,365889.4598163495,137.0
294820.2286254588,365889.4598163495,138.0
303034.91715357965,365889.4598163495,139.0
310467.7487733374,365889.4598163495,140.0
317900.580393095,365889.4598163495,141.0
283584.7904476508,365889.4598163495,142.0
291681.52063900593,365889.4598163495,143.0
299595.1855556335,365889.4598163495,144.0
307240.54202073824,406058.61868700833,145.0
314221.99991424556,465833.1765716744,146.0
304572.8996398106,482873.70658012654,147.0
310025.4561713064,482873.70658012654,148.0
315349.2982110297,552294.9678938473,149.0
320135.34990598867,552294.9678938473,150.0
324921.4016009476,657777.6993412481,151.0
329502.31080780335,657777.6993412481,152.0
334083.2200146591,657777.6993412481,153.0
338546.5506407346,657777.6993412481,154.0
342909.06116501,657777.6993412481,155.0
347271.5716892852,657777.6993412481,156.0
351634.0822135606,657777.6993412481,157.0
355996.59273783595,657777.6993412481,158.0
360359.1032621113,657777.6993412481,159.0
364721.6137863867,657777.6993412481,160.0
369084.12431066204,743759.8579414896,161.0
373322.9504519006,748880.213507611,162.0
377369.66117171897,748880.213507611,163.0
381416.37189153733,748880.213507611,164.0
385463.0826113557,842314.0489696627,165.0
389010.8140175014,842314.0489696627,166.0
392034.19012340234,842314.0489696627,167.0
395057.56622930325,842314.0489696627,168.0
398080.9423352042,842314.0489696627,169.0
401005.6281999247,842314.0489696627,170.0
403810.60562324524,842314.0489696627,171.0
406615.5830465658,842314.0489696627,172.0
409420.5604698864,842314.0489696627,173.0
412225.537893207,842314.0489696627,174.0
334667.38782600407,842314.0489696627,175.0
338282.55495680624,842314.0489696627,176.0
341897.7220876084,842314.0489696627,177.0
345106.18193014135,842314.0489696627,178.0
347933.90139277955,842314.0489696627,179.0
350735.7802799077,842314.0489696627,180.0
353537.65916703583,842314.0489696627,181.0
356339.5380541639,842314.0489696627,182.0
359141.416941292,886208.4949591587,183.0
361198.2677067469,886208.4949591587,184.0
363255.1184722018,886208.4949591587,185.0
354841.7137324703,886208.4949591587,186.0
357574.4425910862,886208.4949591587,187.0
360307.1714497021,886208.4949591587,188.0
363039.9003083181,886208.4949591587,189.0
365772.629166934,886208.4949591587,190.0
368505.3580255499,886208.4949591587,191.0
371238.0868841659,886208.4949591587,192.0
373970.8157427819,886208.4949591587,193.0
376703.5446013978,886208.4949591587,194.0
363888.32256802,886208.4949591587,195.0
367431.2411341176,886208.4949591587,196.0
370974.1597002152,886208.4949591587,197.0
374517.0782663127,886208.4949591587,198.0
378059.9968324102,886208.4949591587,199.0
381602.9153985078,886208.4949591587,200.0
385145.8339646054,886208.4949591587,201.0
388642.94941843936,886208.4949591587,202.0
391509.9898913759,886208.4949591587,203.0
394377.03036431235,886208.4949591587,204.0
287853.5647086307,886208.4949591587,205.0
291710.9139980916,886208.4949591587,206.0
295494.39754243125,886208.4949591587,207.0
299252.75472125586,886208.4949591587,208.0
303011.11190008034,886208.4949591587,209.0
306769.46907890495,886208.4949591587,210.0
310527.8262577295,886208.4949591587,211.0
314286.18343655404,886208.4949591587,212.0
318044.5406153786,886208.4949591587,213.0
321802.89779420313,886208.4949591587,214.0
325451.9015969381,886208.4949591587,215.0
328400.069068281,886208.4949591587,216.0
331348.23653962393,886208.4949591587,217.0
334296.4040109669,886208.4949591587,218.0
337244.5714823098,886208.4949591587,219.0
340192.7389536528,886208.4949591587,220.0
343140.9064249956,886208.4949591587,221.0
346089.0738963386,886208.4949591587,222.0
349037.24136768153,886208.4949591587,223.0
351985.4088390245,886208.4949591587,224.0
354933.5763103673,886208.4949591587,225.0
357881.74378171033,886208.4949591587,226.0
360829.91125305323,886208.4949591587,227.0
363778.0787243962,886208.4949591587,228.0
366726.2461957391,934543.8789165404,229.0
368864.22395960044,934543.8789165404,230.0
371002.20172346174,934543.8789165404,231.0
373140.17948732304,934543.8789165404,232.0
375128.59471293207,934543.8789165404,233.0
376730.3891521523,934543.8789165404,234.0
378332.18359137257,1024228.073096577,235.0
378943.66921406845,1024228.073096577,236.0
379241.1377492677,1024228.073096577,237.0
379446.280237371,1024228.073096577,238.0
358864.7663901073,1024228.073096577,239.0
359707.63934000547,1024228.073096577,240.0
