"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,3844808.292523463,3810364.2697011386,0.0
0.0,3844923.1059328704,3777493.3344609994,0.0
0.0,3845147.871837777,3682872.455747958,0.0
0.0,3845688.7898914088,3451665.4406906646,0.0
0.0,3847002.2010554117,3091311.1796681625,0.0
6290.882838641288,3843230.2882880615,2861937.97733639,0.0
6290.882838641288,3846501.262657901,2670182.063956022,0.0
6290.882838641288,3850422.3266535737,2596257.3582412386,0.0
51590.69570830791,3809303.0636786143,2475673.1893608053,0.0
60403.88499028778,3804935.307311028,2412025.722904487,0.0
60403.88499028778,3809578.33925905,2341013.792176093,0.0
79373.4115040445,3795504.0279022357,2199074.311227816,0.0
79373.4115040445,3800825.460291151,2092213.0764403658,0.0
79373.4115040445,3806520.834903987,2115989.953427477,0.0
82952.32573284501,3808577.023613442,1897437.925510104,0.0
117387.75323297341,3780512.059773658,1664130.8783259394,0.0
117387.75323297341,3787566.6637118165,1673808.5248249327,0.0
147086.3400664962,3764913.9373412505,1699226.9248597024,0.0
147086.3400664962,3771799.56071619,1723849.9140118244,0.0
168175.5962457699,3757536.803359264,1638160.6949933772,0.0
200589.02542637056,3732187.9612065507,1313344.0672137833,0.0
234592.3069179913,3706247.492694906,1265045.6961502356,0.0
336689.96936200175,3612287.1695727105,1287094.7070522928,0.0
360448.0313006591,3596279.7491757884,1307917.89893666,0.0
360448.0313006591,3603907.622009918,1327818.4989357141,0.0
360448.0313006591,3611494.5857535,1280541.020645018,0.0
426940.46335338266,3552771.998917805,1267614.1973116025,0.0
426940.46335338266,3560389.1915898267,1125861.3564230658,0.0
426940.46335338266,3568504.284373714,1137072.661071753,0.0
637012.1537620642,3366537.3660427066,1106507.2131741722,0.0
716655.0926413699,3294427.861006296,1126231.813436642,0.0
716655.0926413699,3301655.1811648626,1144859.980240758,0.0
716655.0926413699,3308844.4985012757,1071164.130145434,0.0
716655.0926413699,3316303.433062462,1063943.8896816028,0.0
752108.0838453788,3288358.3070030552,1085052.354297609,0.0
752108.0838453788,3295702.6601787414,1105641.4910352076,0.0
752108.0838453788,3303002.8640758866,1125858.4641521662,0.0
803756.9694940122,3258611.1264269985,1145329.9135882382,0.0
803756.9694940122,3265655.397136462,1163173.3369812104,0.0
803756.9694940122,3272663.6706703133,1180047.4281001186,0.0
803756.9694940122,3279639.0581455473,1125698.3032346833,0.0
803756.9694940122,3286818.860661917,1108492.1174295284,0.0
803756.9694940122,3294079.9498060253,1127400.4348331266,0.0
1000654.7617243503,3104404.422625596,1145778.3313750045,0.0
1092103.8661190316,3019484.0718684173,1163526.5295188776,0.0
1097575.8350267888,3020198.6281018257,1092241.406065498,0.0
1097575.8350267888,3026625.1521752807,1109782.9209234775,0.0
1097575.8350267888,3033014.6262794533,1106740.2722627888,0.0
1097575.8350267888,3039435.5407928424,1125249.6137256012,0.0
1124434.822237139,3018957.173339383,1123745.5790071085,0.0
1124434.822237139,3025274.54532049,1141869.9934288582,0.0
1124434.822237139,3031552.5604934627,1159994.407850608,0.0
1124434.822237139,3037791.087668939,1178009.8044940657,0.0
1124434.822237139,3043990.358612856,1195897.0837503655,0.0
1124434.822237139,3050150.669529064,1213784.3630066656,0.0
1124434.822237139,3056271.8905508057,1231671.6422629657,0.0
1124434.822237139,3062353.8913784316,1249558.9215192655,0.0
1124434.822237139,3068396.5412779623,1267446.2007755656,0.0
1133756.5133607371,3065078.017956039,1285333.4800318663,0.0
1133756.5133607371,3071010.4997491203,1303116.3070478064,0.0
1139208.5605371846,3071451.433215011,1320899.1340637468,0.0
1173568.2444547229,3042926.923627977,1285041.6895670185,0.0
1173568.2444547229,3048786.541074847,1303185.050857924,0.0
1173568.2444547229,3054605.2127089035,1321328.41214883,0.0
1173568.2444547229,3060382.802044104,1339270.4229307906,0.0
1173568.2444547229,3066119.8433078155,1346711.2630109536,0.0
1173568.2444547229,3071851.205242139,1365683.1390641262,0.0
1173568.2444547229,3077538.432129399,1384655.015117299,0.0
1173568.2444547229,3083181.376852772,1403626.8911704714,0.0
1173568.2444547229,3088779.8918050467,1422598.7672236445,0.0
1173568.2444547229,3094333.8288869853,1440696.5848316224,0.0
1173568.2444547229,3099845.953033836,1458700.6342799624,0.0
1179828.4851821244,3099056.1967022805,1457738.9457595716,0.0
1179828.4851821244,3104527.254205424,1373132.554717446,0.0
1179828.4851821244,3110298.569870384,1328227.1527772588,0.0
1222821.9820661906,3073245.3110432955,1346845.3944774978,0.0
1222821.9820661906,3078999.977431848,1363539.9186724,0.0
1222821.9820661906,3084718.177627713,1378930.1242886924,0.0
1237503.2706935422,3075722.8491781577,1394201.5758821252,0.0
1237503.2706935422,3081327.9200891447,1408828.6790253415,0.0
1237503.2706935422,3086902.917559358,1423455.7821685576,0.0
1237503.2706935422,3092447.741343994,1438082.8853117747,0.0
1239586.8561462958,3095878.705411349,1452709.9884549908,0.0
1239586.8561462958,3101355.9344678693,1466254.6211421143,0.0
1239586.8561462958,3106806.272178957,1479770.7664208564,0.0
1239586.8561462958,3112229.723864816,1493286.9116995994,0.0
1239586.8561462958,3117626.1999053676,1506803.0569783417,0.0
1335768.4396087572,3026814.0269193295,1440449.2260058406,0.0
1335768.4396087572,3032101.9095890415,1453546.3563951002,0.0
1335768.4396087572,3037363.761433022,1466477.070563244,0.0
1382325.274301283,2996043.2157100616,1479407.7847313867,0.0
1382325.274301283,3001098.6671466576,1492033.862263767,0.0
1459417.410512838,2929036.746951379,1504659.9397961472,0.0
1468732.0692767547,2924470.01087798,1511281.3563118405,0.0
1468806.6444287188,2929106.064574569,1523905.5260622462,0.0
1468806.6444287188,2933790.066369611,1536255.3702368666,0.0
1468806.6444287188,2938448.51535672,1548605.2144114869,0.0
1468806.6444287188,2943081.3263598713,1560662.595366379,0.0
1561502.8988699573,2854993.1343552778,1572487.014422237,0.0
1583268.1579103386,2837502.8957146727,1554521.0018382154,0.0
1583268.1579103386,2841779.5020275945,1566323.767686727,0.0
1583268.1579103386,2846031.021142064,1577590.9856681312,0.0
1682741.2387677105,2750786.073736272,1588576.5791733805,0.0
1682741.2387677105,2754660.105384815,1598125.7740584768,0.0
1682741.2387677105,2758515.2198225698,1607674.9689435726,0.0
1682741.2387677105,2762351.3539921665,1617224.1638286687,0.0
1708653.2136674062,2740256.4697263497,1626474.5496594792,0.0
1729046.4742915668,2723575.8155024126,1535466.8384599905,0.0
1729046.4742915668,2727536.17875922,1544937.6054335877,0.0
1729046.4742915668,2731478.1740036393,1306691.369993612,0.0
1729046.4742915668,2736227.4633503393,1316609.3665922221,0.0
1729046.4742915668,2740959.523672866,1326527.3631908314,0.0
1729046.4742915668,2745674.2975411406,1214604.5084421071,0.0
1729046.4742915668,2750777.863504804,1225577.4235330431,0.0
1749506.5704248992,2735401.7688380443,1235699.2630152092,0.0
1749506.5704248992,2740400.7771907873,1245272.576563143,0.0
1749506.5704248992,2745384.5378595456,1254845.8901110766,0.0
1749506.5704248992,2750353.000018708,1264419.2036590106,0.0
1749506.5704248992,2755306.1126732407,1273992.5172069443,0.0
1782964.6119691837,2726785.7831138438,1283565.830754878,0.0
1782964.6119691837,2731596.5162883736,1292849.9999003222,0.0
1782964.6119691837,2736392.3380096667,1302134.1690457663,0.0
1782964.6119691837,2741173.19857288,1311418.3381912105,0.0
