"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,3749954.3462288543,3709286.3806554675,0.0
0.0,3750089.906114099,3696576.3085546377,0.0
0.0,3750268.2847726303,3660726.9821060626,0.0
3375.8712232427342,3747190.884558276,3629996.678864826,0.0
3375.8712232427342,3747581.5319105876,3550310.862311827,0.0
3375.8712232427342,3748239.1008092496,3483471.0869120415,0.0
3375.8712232427342,3749121.6608555745,3455616.2939323965,0.0
3375.8712232427342,3750100.0120786517,3429608.1314370474,0.0
3375.8712232427342,3751168.318347457,3291719.766279432,0.0
3375.8712232427342,3752699.813521017,3058824.549273831,0.0
36146.64804420422,3722241.954247547,2868332.7919201027,0.0
40889.80090771065,3720345.165258465,2652222.586856716,0.0
40889.80090771065,3723905.573853138,2551151.7944968767,0.0
40889.80090771065,3727814.753117658,2492284.7610027282,0.0
40889.80090771065,3731933.186424709,2435927.6239461163,0.0
40889.80090771065,3736253.2049663044,2379222.22726195,0.0
67656.95048088516,3714009.491985478,2109790.815503266,0.0
67656.95048088516,3719356.887573752,2107778.471060932,0.0
67656.95048088516,3724728.8156287954,2001386.5507756837,0.0
90962.17355780739,3707168.0667680497,1810806.510227274,0.0
91044.45619399738,3713406.9893203294,1833566.3134981256,0.0
117903.03668694555,3692814.5444134553,1855271.223745615,0.0
117903.03668694555,3698939.6888156813,1733341.1107551989,0.0
117903.03668694555,3705491.6840758836,1751093.9776950816,0.0
117903.03668694555,3712006.343097152,1772633.4211681094,0.0
117903.03668694555,3718470.919503583,1794172.864641137,0.0
117903.03668694555,3724885.2463531247,1669634.7696929215,0.0
117903.03668694555,3731736.0812753257,1585869.3540517406,0.0
117903.03668694555,3738888.9703660714,1607860.598366396,0.0
117903.03668694555,3745992.3982727365,1497610.5180823458,0.0
117903.03668694555,3753487.0045400388,1484983.9505465443,0.0
117903.03668694555,3761048.6813866836,1507045.892443812,0.0
117903.03668694555,3768562.024016493,1431052.5701836285,0.0
117903.03668694555,3776353.722195936,1391178.8039025625,0.0
117903.03668694555,3784304.305256915,1285758.252209977,0.0
117903.03668694555,3792632.7921004044,1310139.8106050123,0.0
117903.03668694555,3800907.768705389,1251210.147240721,0.0
117903.03668694555,3809406.7607769384,1276832.971358857,0.0
189178.70714065622,3746573.0029546213,1301796.8708046894,0.0
218537.81271779243,3725363.151151318,1326171.2954021313,0.0
271459.0799238229,3680439.190131119,1349377.1308586325,0.0
343704.66877665016,3615963.808142533,1315867.989063736,0.0
343704.66877665016,3623630.794206129,1338838.624604951,0.0
357396.69924502494,3617554.737636425,1301994.4669933475,0.0
372139.38401695,3610530.5870999773,1295932.829516421,0.0
372139.38401695,3618245.9129585894,1319659.319507775,0.0
409686.2449108294,3588361.007376214,1342890.6999876315,0.0
453471.185098948,3552060.968212723,1364185.0082139324,0.0
453471.185098948,3559353.888079386,1161012.3151620135,0.0
483563.7554035497,3537255.7896845094,1094466.9630963244,0.0
483563.7554035497,3545398.4191064704,935635.457464087,0.0
483563.7554035497,3554097.628978611,958747.4974665232,0.0
483563.7554035497,3562748.7960836515,981760.1841932209,0.0
483563.7554035497,3571352.0914566205,1004247.2209217565,0.0
483563.7554035497,3579909.107691737,1026734.2576502922,0.0
483563.7554035497,3588419.690525209,1049221.2943788276,0.0
483563.7554035497,3596883.6851790296,1025254.4367933269,0.0
483563.7554035497,3605455.7826736486,1048894.8711797406,0.0
483563.7554035497,3613977.6523786285,981514.3512358621,0.0
483563.7554035497,3622752.5300491047,1006212.66464987,0.0
483563.7554035497,3631474.329600436,1030066.9717451262,0.0
483563.7554035497,3640145.6874599536,1053835.96058652,0.0
483563.7554035497,3648766.719882865,1058512.181308607,0.0
484285.60767314956,3656679.049408513,1083114.1502135342,0.0
484285.60767314956,3665257.599072497,1044269.5267626226,0.0
484285.60767314956,3673994.225980196,1069090.8338741479,0.0
484285.60767314956,3682677.237287217,1093717.7212700879,0.0
484285.60767314956,3691307.102340608,1118342.9539409403,0.0
484285.60767314956,3699883.64950194,1142968.1866117925,0.0
622153.2074678588,3570539.101250198,1167593.4192826445,0.0
622153.2074678588,3578548.92019009,1191936.141615207,0.0
622153.2074678588,3586504.296118673,1118281.455925934,0.0
685433.1185060039,3531451.794547837,1143206.5076292774,0.0
831547.032524675,3393298.6981522283,1124181.5771183267,0.0
852907.502985134,3379501.951428549,1148519.9277596315,0.0
852907.502985134,3386938.5581741123,1172194.7857103474,0.0
852907.502985134,3394321.037415659,1096251.1503035557,0.0
931451.6024713956,3323437.1708864374,1120689.8512184997,0.0
931451.6024713956,3330779.6619519973,1096233.720191364,0.0
931451.6024713956,3338228.148424533,1119461.15441251,0.0
931451.6024713956,3345624.038404573,1141589.9726510434,0.0
