"Assets","Defaulted Assets","tick"
432356.72314708243,657314.7798403746,176.0
437014.5217802507,657314.7798403746,177.0
441672.32041341905,657314.7798403746,178.0
446330.1190465873,657314.7798403746,179.0
450987.91767975566,657314.7798403746,180.0
432313.29384642286,657314.7798403746,181.0
437760.4817819777,657314.7798403746,182.0
443207.66971753264,657314.7798403746,183.0
448654.85765308747,657314.7798403746,184.0
454102.0455886423,657314.7798403746,185.0
459549.23352419725,657314.7798403746,186.0
464996.4214597521,657314.7798403746,187.0
448113.98675721115,657314.7798403746,188.0
454416.58172456926,657314.7798403746,189.0
425677.2393568109,657314.7798403746,190.0
432859.89323898347,657314.7798403746,191.0
440042.54712115595,657314.7798403746,192.0
327085.4327096296,657314.7798403746,193.0
334529.804166424,657314.7798403746,194.0
341845.18887791754,657314.7798403746,195.0
313618.2242155943,657314.7798403746,196.0
321826.07329834154,657314.7798403746,197.0
330033.9223810889,657314.7798403746,198.0
338241.7714638362,657314.7798403746,199.0
346262.5382007112,657314.7798403746,200.0
354196.5121208812,657314.7798403746,201.0
317264.2892842949,657314.7798403746,202.0
325951.1168003935,657314.7798403746,203.0
334637.94431649207,657314.7798403746,204.0
343324.77183259063,657314.7798403746,205.0
352011.59934868925,657314.7798403746,206.0
360698.4268647878,657314.7798403746,207.0
369385.25438088644,657314.7798403746,208.0
365957.72055105196,657314.7798403746,209.0
356119.5328158754,657314.7798403746,210.0
365595.12320340093,657314.7798403746,211.0
375070.7135909264,657314.7798403746,212.0
383890.34082982317,657314.7798403746,213.0
342276.696660229,657314.7798403746,214.0
351706.9323646152,657314.7798403746,215.0
360586.4341585603,657314.7798403746,216.0
327789.8330073782,671313.6028459505,217.0
336345.19852923404,671313.6028459505,218.0
344900.56405108987,671313.6028459505,219.0
353455.9295729457,671313.6028459505,220.0
362011.2950948015,671313.6028459505,221.0
370566.66061665735,671313.6028459505,222.0
379122.0261385132,671313.6028459505,223.0
387677.391660369,671313.6028459505,224.0
395823.42606578936,671313.6028459505,225.0
403631.39949532284,671313.6028459505,226.0
411439.3729248562,671313.6028459505,227.0
419247.3463543897,671313.6028459505,228.0
426492.6965267933,671313.6028459505,229.0
433646.27764862136,671313.6028459505,230.0
440799.8587704493,671313.6028459505,231.0
447953.43989227735,671313.6028459505,232.0
454923.4726456389,671313.6028459505,233.0
461196.99485265254,671313.6028459505,234.0
467470.51705966616,671313.6028459505,235.0
473744.0392666798,671313.6028459505,236.0
480017.5614736934,671313.6028459505,237.0
486232.8650283015,671313.6028459505,238.0
491360.4631645546,671313.6028459505,239.0
475721.49104535975,671313.6028459505,240.0
