"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1289799.5687646123,1278245.809210507,0.0
0.0,1289838.0812964593,1265545.6671386177,0.0
0.0,1289919.056010319,1262980.3650836751,0.0
0.0,1290008.851646741,1247197.0135719723,0.0
0.0,1290151.557773657,1197137.8017561622,0.0
0.0,1290461.6036270484,1190318.914598363,0.0
0.0,1290795.4125904774,1181733.6478958083,0.0
0.0,1291158.9518061264,1154484.574512671,0.0
0.0,1291614.5330637712,1159367.003735549,0.0
0.0,1292055.358161532,1013388.0960725612,0.0
0.0,1292984.249035162,1020295.6480011665,0.0
0.0,1293893.2110386086,976936.0825837126,0.0
0.0,1294949.734800125,950066.6782831608,0.0
0.0,1296099.344988515,951770.8927671792,0.0
0.0,1297247.1064959192,960149.0355110052,0.0
0.0,1298370.7667325358,940597.520639646,0.0
0.0,1299563.3442195118,866860.3434427684,0.0
0.0,1301005.6875554344,765107.2005368662,0.0
0.0,1302792.0158454967,775183.7271038262,0.0
0.0,1304550.710141302,785048.1032832183,0.0
0.0,1306282.3854974958,794613.2810661813,0.0
0.0,1307987.9491789336,784617.4028165136,0.0
0.0,1309732.5176668083,794177.847915545,0.0
0.0,1311451.0332326458,753305.7721859615,0.0
0.0,1313311.5174361349,763739.2909342577,0.0
0.0,1315143.4248578078,774172.8096825538,0.0
0.0,1316946.6602417254,784606.3284308502,0.0
0.0,1318721.1280144283,781882.4366757113,0.0
0.0,1320510.5903188908,664579.099528506,0.0
31147.532523840993,1291549.4960976846,576093.3932269978,0.0
31147.532523840993,1293934.3497739201,559899.6371533114,0.0
31147.532523840993,1296381.1321493224,572726.7950594375,0.0
31147.532523840993,1298793.3132729556,475873.25679273426,0.0
31147.532523840993,1301536.3801278896,461117.4261480827,0.0
31147.532523840993,1304337.7766411556,473858.25476721395,0.0
31147.532523840993,1307106.041714069,486599.08338634507,0.0
31147.532523840993,1309841.0649084947,499339.9120054763,0.0
62755.42447230476,1280934.8434697075,383315.0427537518,0.0
62755.42447230476,1283926.9094720944,394007.85408593446,0.0
62755.42447230476,1286893.3063233816,404606.91547531425,0.0
89700.61674866606,1262889.0686831805,415147.0523138953,0.0
89700.61674866606,1265714.8754044117,378950.1371398455,0.0
89700.61674866606,1268670.7578652936,389283.92344403785,0.0
89700.61674866606,1271602.0473133645,364569.1827799751,0.0
97859.56409999992,1266466.5428438087,371537.8573042537,0.0
97859.56409999992,1269449.6384622739,377629.611456308,0.0
97859.56409999992,1272422.3718856273,389238.2477915309,0.0
97859.56409999992,1275366.318965941,386190.49683144514,0.0
97859.56409999992,1278330.238373056,397797.8112848966,0.0
97859.56409999992,1281265.34646335,408992.40249016753,0.0
97859.56409999992,1284172.9229432605,419694.9079597558,0.0
97859.56409999992,1287054.516326539,430112.7445414653,0.0
97859.56409999992,1289910.988899156,440231.8203238136,0.0
144376.85282753652,1246225.9640668705,404618.2138916258,0.0
144376.85282753652,1249031.3232341215,413788.4482519893,0.0
144376.85282753652,1251815.4661507285,422958.68261235283,0.0
144376.85282753652,1254578.3220958565,432128.91697271634,0.0
144376.85282753652,1257319.8201129339,441299.15133307973,0.0
144376.85282753652,1260039.8890088666,450469.3856934432,0.0
144376.85282753652,1262738.4573532515,459639.62005380663,0.0
144376.85282753652,1265415.4534775834,468652.60671122384,0.0
144376.85282753652,1268071.329633471,477504.3800249179,0.0
144376.85282753652,1270706.552798833,486356.15333861194,0.0
144376.85282753652,1273321.054130367,495207.926652306,0.0
144376.85282753652,1275914.764555294,504059.69996600004,0.0
144376.85282753652,1278487.6147705917,512911.4732796941,0.0
144376.85282753652,1281039.5352422283,521763.24659338803,0.0
144376.85282753652,1283570.456204391,530615.0199070821,0.0
148019.77919470216,1282437.3812915497,539466.7932207761,0.0
148019.77919470216,1284913.9499184522,547880.3374817586,0.0
148019.77919470216,1287370.7286265749,556293.881742741,0.0
148019.77919470216,1289807.6514495208,564429.2911826017,0.0
148019.77919470216,1292225.5793170773,539335.035833558,0.0
180778.0585352966,1261976.9351214282,547600.8327174351,0.0
180778.0585352966,1264358.1887961081,555423.8846417437,0.0
180778.0585352966,1266721.3031432894,544091.0058364469,0.0
180778.0585352966,1269130.070800979,552666.8215926348,0.0
180778.0585352966,1271518.2816316735,534793.0898484997,0.0
180778.0585352966,1273974.0322709505,543811.6505642561,0.0
180778.0585352966,1276407.9068766397,552830.2112800124,0.0
180778.0585352966,1278819.8325286284,561848.7719957688,0.0
180778.0585352966,1281209.736063738,515542.8478596538,0.0
180778.0585352966,1283761.9590244186,526262.4468101922,0.0
180778.0585352966,1286286.9573984658,515571.5191930321,0.0
180778.0585352966,1288856.0088591508,526386.3651824805,0.0
180778.0585352966,1291397.574338073,537201.2111719288,0.0
180778.0585352966,1293911.5622152935,548016.0571613772,0.0
180778.0585352966,1296397.8805654733,558830.9031508255,0.0
180778.0585352966,1298856.4371568556,569007.2058423333,0.0
180778.0585352966,1301289.2679279041,523260.36746910453,0.0
180778.0585352966,1303882.6975961002,532449.0576916509,0.0
180778.0585352966,1306454.1430624481,541277.7776649893,0.0
180778.0585352966,1309004.7309471066,550106.4976383277,0.0
180778.0585352966,1311534.3917248026,558935.2176116661,0.0
180778.0585352966,1314043.055638513,567763.9375850045,0.0
180778.0585352966,1316530.6526986912,576592.6575583428,0.0
180778.0585352966,1318997.1126824927,577399.1645557522,0.0
180778.0585352966,1321469.105842915,478164.8833304187,0.0
180778.0585352966,1324280.1199179566,488725.2423539016,0.0
180778.0585352966,1327065.3028431702,499204.88361728896,0.0
180778.0585352966,1329824.8375739232,509599.42050040205,0.0
180778.0585352966,1332558.9222975017,506393.9586072073,0.0
180778.0585352966,1335312.8055098027,516524.9115263386,0.0
180778.0585352966,1338042.0984897476,526176.6294741022,0.0
211822.18048592453,1309704.194769172,535828.3474218657,0.0
211822.18048592453,1312283.7809269964,544531.7909667264,0.0
211822.18048592453,1314842.954226864,553235.2345115872,0.0
211822.18048592453,1317381.646625915,561915.6105268174,0.0
211822.18048592453,1319899.8667462454,569605.5591946159,0.0
211822.18048592453,1322400.8477714178,577215.4836624865,0.0
211822.18048592453,1324884.7989851139,504696.21284558735,0.0
211822.18048592453,1327618.7609389126,513179.21096272283,0.0
211822.18048592453,1330333.559438833,521662.20907985826,0.0
211822.18048592453,1333029.1306066967,472981.34052166063,0.0
211822.18048592453,1335895.956573647,482387.1590715354,0.0
211822.18048592453,1338740.985898654,491568.5587695224,0.0
211822.18048592453,1341564.8939890843,500749.9584675094,0.0
211822.18048592453,1344367.6104408232,509931.35816549644,0.0
