"Assets","Defaulted Assets","tick"
1323905.2796955113,0.0,0.0
1277120.3917913367,0.0,1.0
1267141.567167143,0.0,2.0
1248193.7521332079,0.0,3.0
1235382.4556385875,0.0,4.0
1227294.3005243565,0.0,5.0
1182731.876222882,0.0,6.0
1138933.361651585,0.0,7.0
1058356.9303625112,7897.525449223486,8.0
904621.8790206749,7897.525449223486,9.0
910553.1664450697,7897.525449223486,10.0
894456.7126788798,7897.525449223486,11.0
890206.8662447308,21471.525358000814,12.0
816033.3648603389,21471.525358000814,13.0
826328.6387408341,63690.034350939626,14.0
835957.5995173696,65609.23565817234,15.0
839105.0876235716,65609.23565817234,16.0
736279.2875648855,65609.23565817234,17.0
700594.5191546886,65609.23565817234,18.0
648448.6324234455,65609.23565817234,19.0
658342.4614748472,65609.23565817234,20.0
520407.4515820065,65609.23565817234,21.0
530680.5531288869,65609.23565817234,22.0
540878.5765090855,81214.15462172143,23.0
520191.05876628245,82890.13643359508,24.0
496585.9807929891,82890.13643359508,25.0
488730.9163431929,93329.23187686727,26.0
482353.4149210467,93329.23187686727,27.0
490833.57510410435,93329.23187686727,28.0
436360.7160137106,93329.23187686727,29.0
445174.6830751596,93329.23187686727,30.0
453988.65013660863,93329.23187686727,31.0
462802.6171980577,93329.23187686727,32.0
461272.84607100574,93329.23187686727,33.0
469426.50268498797,93329.23187686727,34.0
477580.15929897013,93329.23187686727,35.0
377195.03646426473,93329.23187686727,36.0
386015.7032691875,155278.89592385906,37.0
394502.5631957188,155278.89592385906,38.0
387145.49814709113,156665.9173155536,39.0
395394.91182627104,156665.9173155536,40.0
399947.1751025469,183767.31193550705,41.0
395665.8737422445,183767.31193550705,42.0
404903.64612814446,183767.31193550705,43.0
403377.8058010465,183767.31193550705,44.0
413243.3298405628,213860.24666389337,45.0
422084.1639604014,223216.29217268425,46.0
430323.441647259,223216.29217268425,47.0
438562.71933411644,223216.29217268425,48.0
446229.49140868976,223216.29217268425,49.0
453675.40855318104,223216.29217268425,50.0
461121.3256976723,223216.29217268425,51.0
468567.24284216354,223216.29217268425,52.0
476013.15998665476,223216.29217268425,53.0
483459.0771311461,223216.29217268425,54.0
490904.9942756373,223216.29217268425,55.0
411069.92529479915,223216.29217268425,56.0
367636.95232094894,223216.29217268425,57.0
377380.9129477204,223216.29217268425,58.0
386485.9055090428,223216.29217268425,59.0
395331.3038522451,223216.29217268425,60.0
404093.05231680436,223216.29217268425,61.0
412398.6711234152,223216.29217268425,62.0
394475.0411922841,225746.2752556278,63.0
387045.935993178,225746.2752556278,64.0
392917.09970272955,225746.2752556278,65.0
386224.96996430884,225746.2752556278,66.0
397305.4737235252,225746.2752556278,67.0
408385.9774827416,225746.2752556278,68.0
419466.4812419579,298547.4383221972,69.0
429094.0218434261,298547.4383221972,70.0
438106.96013922757,298547.4383221972,71.0
447061.0717161846,298547.4383221972,72.0
456015.1832931417,325347.7121353249,73.0
464916.1434557956,325347.7121353249,74.0
473817.10361844953,325347.7121353249,75.0
482718.06378110347,325347.7121353249,76.0
491619.0239437573,325347.7121353249,77.0
483916.70078722626,325347.7121353249,78.0
429017.8150697495,325347.7121353249,79.0
439416.6041471524,325347.7121353249,80.0
449815.3932245553,325347.7121353249,81.0
460214.1823019582,325347.7121353249,82.0
470612.9713793612,325347.7121353249,83.0
480236.34021950886,325347.7121353249,84.0
464907.1175161567,325347.7121353249,85.0
474310.5926125109,325347.7121353249,86.0
483592.13400612044,333489.96367787983,87.0
492207.56815277814,333489.96367787983,88.0
500823.0022994359,333489.96367787983,89.0
509032.03378794354,333489.96367787983,90.0
516308.39339251246,333489.96367787983,91.0
404480.51631262724,353592.31133937114,92.0
411699.9065030645,357612.1752935709,93.0
418044.4583029714,357612.1752935709,94.0
424389.0101028783,357612.1752935709,95.0
430617.076703137,357612.1752935709,96.0
436655.206600974,357612.1752935709,97.0
442693.336498811,357612.1752935709,98.0
448731.4663966481,367167.24099252064,99.0
454141.8446408687,367167.24099252064,100.0
459552.2228850894,367167.24099252064,101.0
464962.6011293101,367167.24099252064,102.0
470339.896040465,367167.24099252064,103.0
440885.42784505186,367167.24099252064,104.0
446444.1037097779,367167.24099252064,105.0
452002.7795745039,367167.24099252064,106.0
383664.73441638716,367167.24099252064,107.0
389888.3316466303,367167.24099252064,108.0
396111.9288768736,367167.24099252064,109.0
402335.52610711684,367167.24099252064,110.0
403718.08428314794,367167.24099252064,111.0
410873.4795022317,367167.24099252064,112.0
418028.87472131546,367167.24099252064,113.0
425184.26994039916,367167.24099252064,114.0
432339.6651594829,367167.24099252064,115.0
438778.9625814021,367167.24099252064,116.0
444232.161015772,367167.24099252064,117.0
296560.1782836041,367167.24099252064,118.0
302447.5040670646,367167.24099252064,119.0
192346.274447665,367167.24099252064,120.0
199665.29031521225,367167.24099252064,121.0
206984.30618275952,367167.24099252064,122.0
214303.32205030677,367167.24099252064,123.0
221622.33791785405,367167.24099252064,124.0
228941.3537854013,367167.24099252064,125.0
236260.36965294858,367167.24099252064,126.0
243579.3855204958,367167.24099252064,127.0
250898.40138804304,367167.24099252064,128.0
258217.4172555903,367167.24099252064,129.0
265536.43312313757,367167.24099252064,130.0
272855.44899068476,367167.24099252064,131.0
273250.46865231113,367167.24099252064,132.0
281257.0036241843,367167.24099252064,133.0
289263.5385960574,367167.24099252064,134.0
297270.0735679305,367167.24099252064,135.0
305276.60853980365,367167.24099252064,136.0
313283.1435116768,367167.24099252064,137.0
321289.6784835499,367167.24099252064,138.0
329296.213455423,367167.24099252064,139.0
337302.7484272962,367167.24099252064,140.0
345309.2833991693,367167.24099252064,141.0
343336.453505167,367167.24099252064,142.0
344536.65948238655,367167.24099252064,143.0
296640.90804498503,367167.24099252064,144.0
305958.85161811084,452540.207743231,145.0
315172.97781850107,452540.207743231,146.0
274018.73672618973,452540.207743231,147.0
283759.4265971819,600475.98320062,148.0
292475.8918287488,600475.98320062,149.0
300882.5613178599,600475.98320062,150.0
309289.23080697097,600475.98320062,151.0
317286.6208452553,600475.98320062,152.0
325068.5408514792,600475.98320062,153.0
332314.8401868907,600475.98320062,154.0
339561.1395223021,600475.98320062,155.0
346729.87172861886,600475.98320062,156.0
353239.9890465419,600475.98320062,157.0
359750.1063644651,600475.98320062,158.0
366260.2236823882,600475.98320062,159.0
372770.3410003113,600475.98320062,160.0
379280.45831823454,600475.98320062,161.0
385790.57563615765,600475.98320062,162.0
392300.6929540807,600475.98320062,163.0
398810.81027200393,696659.3357732078,164.0
404641.7149865704,696659.3357732078,165.0
410472.61970113683,696659.3357732078,166.0
416303.5244157034,696659.3357732078,167.0
422134.4291302699,696659.3357732078,168.0
427965.3338448364,696659.3357732078,169.0
433796.2385594029,747947.2019985502,170.0
439010.17349206115,747947.2019985502,171.0
444224.1084247195,747947.2019985502,172.0
449438.04335737776,747947.2019985502,173.0
454651.978290036,747947.2019985502,174.0
459865.9132226943,747947.2019985502,175.0
465079.84815535264,747947.2019985502,176.0
469813.9439356519,747947.2019985502,177.0
