"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1220635.9792872728,1220635.9792872728,0.0
0.0,1220635.9792872728,1214267.6442733593,0.0
0.0,1220657.2070706526,1214630.8107719678,0.0
0.0,1220677.295058315,1214823.509556382,0.0
0.0,1220696.8076766548,1209339.568969498,0.0
0.0,1220734.6651390118,1209862.0097470903,0.0
0.0,1220770.9073236515,1209405.949837521,0.0
0.0,1220808.790515272,1184781.6295699633,0.0
0.0,1220928.8810517562,1174138.7917311157,0.0
0.0,1221084.8480161584,1175659.182367814,0.0
0.0,1221236.2669016528,1177123.0000843657,0.0
0.0,1221383.3111243772,1138508.1813905735,0.0
0.0,1221659.561556823,1140541.3587811496,0.0
0.0,1221929.9555660754,1138868.7287077857,0.0
0.0,1222206.8263222696,1141229.3484216745,0.0
0.0,1222476.7512486049,1143589.9681355634,0.0
0.0,1222739.707192315,1145950.5878494524,0.0
0.0,1222995.6709234577,1148311.2075633411,0.0
0.0,1223244.6191346582,1150671.82727723,0.0
0.0,1223486.5284408496,1153032.446991119,0.0
0.0,1223721.3753790152,1155065.9299398083,0.0
0.0,1223950.2268638127,1157063.3831550886,0.0
0.0,1224173.1830095083,1149702.4988665804,0.0
0.0,1224421.4186233182,1128974.5906692103,0.0
0.0,1224739.5747164986,1060954.493183216,0.0
0.0,1225285.5249882762,1056872.7297753098,0.0
0.0,1225846.9009723193,1060318.0775877852,0.0
0.0,1226398.6637169346,1035487.2648493215,0.0
0.0,1227035.0350464932,1027034.0584323297,0.0
0.0,1227701.7049685405,1031164.9638580054,0.0
0.0,1228356.8274389089,1035295.869283681,0.0
0.0,1229000.363966093,1039426.7747093567,0.0
0.0,1229632.2759302822,1011592.6228636468,0.0
0.0,1230359.0747738376,1016041.036790156,0.0
0.0,1231073.468233783,1020189.251317753,0.0
0.0,1231776.4156235033,973252.2664544232,0.0
0.0,1232638.1627874002,977771.7213419634,0.0
0.0,1233487.7175922184,982291.1762295034,0.0
0.0,1234325.0393967608,912903.1356557042,0.0
0.0,1235396.4457425643,917600.768828653,0.0
0.0,1236455.7646656106,922139.9559718485,0.0
0.0,1237503.4840279233,926679.143115044,0.0
0.0,1238539.5651642994,875204.2593689887,0.0
0.0,1239750.682850284,880027.7169048414,0.0
0.0,1240949.7594034353,884851.174440694,0.0
0.0,1242136.7546866445,819695.162611741,0.0
0.0,1243544.8933268941,824546.8764186327,0.0
0.0,1244941.5533832551,725824.7196976617,0.0
0.0,1246671.9428288736,710790.6444925827,0.0
0.0,1248458.213823328,716543.20990806,0.0
0.0,1250231.263836379,722295.7753235373,0.0
0.0,1251991.0487980884,717107.5691930016,0.0
0.0,1253773.9937301055,672754.5097270132,0.0
0.0,1255710.725343449,678836.0818718959,0.0
0.0,1257633.6408216876,684811.6854420148,0.0
0.0,1259543.04733962,690787.2890121337,0.0
0.0,1261438.8998673784,696762.8925822527,0.0
0.0,1263321.1532249956,702589.7253392757,0.0
0.0,1265190.2579846145,707724.4097182809,0.0
0.0,1267048.4774788357,632876.9924214211,0.0
73989.84979183706,1195172.53263719,638120.8771734834,0.0
73989.84979183706,1197029.3714887358,643196.3569518058,0.0
73989.84979183706,1198875.4815371924,648271.8367301283,0.0
73989.84979183706,1200710.8270198824,653347.3165084508,0.0
73989.84979183706,1202535.3720549208,658422.7962867734,0.0
73989.84979183706,1204349.0806408147,663498.2760650958,0.0
73989.84979183706,1206151.916656067,668573.7558434183,0.0
73989.84979183706,1207943.843858776,601121.8653366892,0.0
73989.84979183706,1209966.5837871828,606648.7790606859,0.0
73989.84979183706,1211977.6431362713,612175.6927846825,0.0
73989.84979183706,1213976.9829707767,617702.6065086793,0.0
73989.84979183706,1215964.5642256504,623229.5202326761,0.0
73989.84979183706,1217940.3477056269,511608.60313312605,0.0
