"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1281567.3792763748,1266000.0102609706,0.0
0.0,1281619.2705064262,1231422.632563159,0.0
0.0,1281786.592632904,1232140.7602241826,0.0
0.0,1281952.078740933,1224791.6043019523,0.0
0.0,1282142.6136557295,1218995.8747684956,0.0
0.0,1282353.1027853535,1200753.5085400846,0.0
0.0,1282625.1014328375,1200334.7767025298,0.0
0.0,1282899.402515272,1195581.1853497187,0.0
0.0,1283190.463239157,1174563.1693510632,0.0
0.0,1283552.5542187842,1148931.6303176836,0.0
0.0,1284001.2906317879,1116208.846496643,0.0
0.0,1284560.598778905,1041241.9579264423,0.0
0.0,1285371.6609150798,960733.3090863524,0.0
0.0,1286453.7887545088,908128.0684997533,0.0
17364.299483661318,1270350.57500503,879459.8759764464,0.0
17364.299483661318,1271653.544001792,854202.4046783556,0.0
17364.299483661318,1273045.0477995367,819265.8270214766,0.0
17364.299483661318,1274557.6452021305,694033.2542254571,0.0
17364.299483661318,1276492.7265053862,684881.8562457892,0.0
17364.299483661318,1278464.7627395845,529766.4377418376,0.0
17364.299483661318,1280960.4238229105,539752.6103440543,0.0
17364.299483661318,1283431.1165345067,529611.7586285082,0.0
17364.299483661318,1285943.8477275267,539068.3117839777,0.0
17364.299483661318,1288433.4328473387,548524.8649394471,0.0
17364.299483661318,1290899.7947403647,557981.4180949166,0.0
17364.299483661318,1293342.8559958497,548449.8201400335,0.0
17364.299483661318,1295825.8327820357,510139.8012864547,0.0
17364.299483661318,1298444.7862203545,521025.8650322871,0.0
17364.299483661318,1301036.182624315,531911.9287781196,0.0
17364.299483661318,1303599.9301371356,512855.2610048764,0.0
17364.299483661318,1306235.7457009098,408994.7692627933,0.0
17364.299483661318,1309226.5489557034,275746.85049203224,0.0
30417.968098716963,1299617.81266886,287198.9911980765,0.0
99524.15769614722,1233886.3524763323,163645.85917695268,0.0
99524.15769614722,1237453.8207873304,173684.88934885792,0.0
99524.15769614722,1240999.717225459,183657.6553676704,0.0
99524.15769614722,1244524.190764985,192935.44417857696,0.0
99524.15769614722,1248029.4865869398,195607.442518157,0.0
99524.15769614722,1251537.5600671691,201642.1542725673,0.0
99524.15769614722,1255037.211419818,212020.72884723856,0.0
99524.15769614722,1258513.9330283932,222399.30342190983,0.0
99524.15769614722,1261967.648460415,232600.28099061907,0.0
99524.15769614722,1265398.8730186478,242579.35216906277,0.0
153827.59643922444,1214504.8326784025,252462.22162191622,0.0
153827.59643922444,1217711.6413819243,246518.083739466,0.0
195773.1913711567,1179003.3583088003,191386.65812383703,0.0
195773.1913711567,1182295.4139760837,200672.04872043265,0.0
195773.1913711567,1185567.4918602693,209706.97885859053,0.0
195773.1913711567,1188820.3602369418,184831.5058105307,0.0
195773.1913711567,1192166.9897516964,193843.94925811514,0.0
195773.1913711567,1195494.7332200084,202856.39270569966,0.0
195773.1913711567,1198803.5276883896,211868.83615328412,0.0
195773.1913711567,1202093.3099935066,220881.27960086858,0.0
195773.1913711567,1205364.0167614822,199391.57276500278,0.0
195773.1913711567,1208717.2582414707,112188.88949612317,0.0
195773.1913711567,1212372.352803955,122623.90593404372,0.0
195773.1913711567,1216004.8476268551,133058.92237196426,0.0
195773.1913711567,1219614.667377705,143493.9388098848,0.0
195773.1913711567,1223201.736472931,153928.95524780534,0.0
195773.1913711567,1226765.979077015,164186.71746381145,0.0
195773.1913711567,1230307.909949059,173522.7817564449,0.0
195773.1913711567,1233830.5270430343,166174.36463809197,0.0
195773.1913711567,1237389.3809177175,175974.2032700756,0.0
195773.1913711567,1240927.4315098766,164705.6455528963,0.0
195773.1913711567,1244514.8374630664,174986.31508218226,0.0
195773.1913711567,1248079.9325376695,185160.28771756368,0.0
