"Assets","Defaulted Assets","tick"
1275395.542898124,0.0,0.0
1242986.7689202721,0.0,1.0
1237385.1877630092,0.0,2.0
1217550.4377593838,0.0,3.0
1201304.6476570284,0.0,4.0
1193043.389828408,0.0,5.0
1159512.5845515546,0.0,6.0
1163982.3522335272,0.0,7.0
1149529.3963984987,0.0,8.0
1117776.9328598725,0.0,9.0
1123394.568956322,0.0,10.0
1116511.336794747,0.0,11.0
1064623.2564164482,0.0,12.0
971496.6218000784,0.0,13.0
889389.0751193458,0.0,14.0
896340.4466442842,0.0,15.0
864084.832156112,0.0,16.0
829823.29617958,3061.7080439560887,17.0
833024.2243876753,3061.7080439560887,18.0
839698.4889829368,4630.531009629771,19.0
816728.9122279428,4630.531009629771,20.0
783875.7739323559,4630.531009629771,21.0
790999.5709042365,4630.531009629771,22.0
798091.7734094306,4630.531009629771,23.0
752006.1715294239,4630.531009629771,24.0
758178.1967640291,4630.531009629771,25.0
764048.3357496773,4630.531009629771,26.0
727156.4593081316,4630.531009629771,27.0
719909.7017040454,4630.531009629771,28.0
727533.3340742657,4630.531009629771,29.0
735156.966444486,4630.531009629771,30.0
742780.5988147066,26987.908273022527,31.0
634182.1147645017,26987.908273022527,32.0
642165.0027465629,26987.908273022527,33.0
581588.6507163463,26987.908273022527,34.0
522254.0161817337,26987.908273022527,35.0
530289.172318418,26987.908273022527,36.0
494307.3745995846,42249.936983806314,37.0
442971.3665428334,42249.936983806314,38.0
451052.1845277821,42249.936983806314,39.0
458895.68949298316,42249.936983806314,40.0
466739.1944581842,42249.936983806314,41.0
347667.58525368565,42249.936983806314,42.0
355603.36417957186,169495.82757338637,43.0
363446.86914477294,169495.82757338637,44.0
371290.374109974,169495.82757338637,45.0
379133.87907517503,169495.82757338637,46.0
373328.68179183773,192109.51886263862,47.0
380837.14348785556,231538.0867238409,48.0
387909.8873398773,231538.0867238409,49.0
384720.3113360073,231538.0867238409,50.0
392256.654630715,257143.13138338295,51.0
399413.25654988486,257143.13138338295,52.0
406569.85846905474,257143.13138338295,53.0
391751.596220918,257143.13138338295,54.0
399102.94083985384,257143.13138338295,55.0
386267.13439509936,278874.6042684312,56.0
393739.1523583537,278874.6042684312,57.0
401122.9598679633,278874.6042684312,58.0
408506.7673775727,278874.6042684312,59.0
405124.3332690161,299161.6921256132,60.0
412469.2768440406,299161.6921256132,61.0
419799.4973046941,299161.6921256132,62.0
427129.7177653476,299161.6921256132,63.0
434221.22689325624,307342.80116537376,64.0
440409.1689283337,307342.80116537376,65.0
446597.11096341105,307342.80116537376,66.0
445424.47135399526,371165.1614619068,67.0
448114.904720682,371165.1614619068,68.0
455655.43593873724,371165.1614619068,69.0
463195.96715679247,371165.1614619068,70.0
470736.4983748476,371165.1614619068,71.0
478277.02959290275,371165.1614619068,72.0
436301.96003542736,371165.1614619068,73.0
443214.0345674943,400753.7534636854,74.0
449793.04306465783,400753.7534636854,75.0
456323.76221402973,400753.7534636854,76.0
417240.98928701563,400753.7534636854,77.0
423486.6921083828,400753.7534636854,78.0
217845.54231337467,400753.7534636854,79.0
224407.09167605577,430765.07017302373,80.0
230717.65744866335,437506.725369593,81.0
236932.0546502146,437506.725369593,82.0
243146.45185176586,437506.725369593,83.0
249360.8490533171,437506.725369593,84.0
255575.24625486837,437506.725369593,85.0
261789.64345641958,437506.725369593,86.0
268004.0406579708,437506.725369593,87.0
274218.4378595221,437506.725369593,88.0
280362.40184275346,437506.725369593,89.0
286229.66622431047,437506.725369593,90.0
291502.6082681718,437506.725369593,91.0
295949.7294537949,437506.725369593,92.0
300396.85063941794,464586.8863794819,93.0
