"Assets","Defaulted Assets","tick"
1208653.6369008091,0.0,0.0
1201001.8264550937,0.0,1.0
1185766.6575519901,0.0,2.0
1176139.867904568,0.0,3.0
1168841.7011659967,0.0,4.0
1174630.7077664863,0.0,5.0
1163750.1046955066,0.0,6.0
1146045.8297085238,0.0,7.0
1146339.2232792233,0.0,8.0
1120495.7674705351,0.0,9.0
1102057.967487622,0.0,10.0
1063651.303100124,0.0,11.0
1024233.2696836916,0.0,12.0
913228.942264155,0.0,13.0
878203.5128516536,0.0,14.0
880067.7270956768,36236.80362286871,15.0
836284.6841221717,36236.80362286871,16.0
722908.3901877062,36236.80362286871,17.0
695833.2866484367,36236.80362286871,18.0
644820.4863732345,36236.80362286871,19.0
653877.5138143371,55411.20702284487,20.0
654962.898299846,55411.20702284487,21.0
581575.7797757242,55411.20702284487,22.0
454612.2567544806,55411.20702284487,23.0
464310.82507823757,62258.689106133446,24.0
421113.6255817909,71968.70528194346,25.0
429302.12661791855,71968.70528194346,26.0
402275.69029081345,73827.52040142554,27.0
410251.4124118794,73827.52040142554,28.0
347201.69508475007,125574.81399934736,29.0
355571.7929740261,125574.81399934736,30.0
363941.8908633021,178466.00380003804,31.0
372158.4199215089,209008.4205044417,32.0
379369.05528419337,209008.4205044417,33.0
386579.6906468778,209008.4205044417,34.0
393428.1483662287,209008.4205044417,35.0
400254.2627131701,209008.4205044417,36.0
381662.7584823716,246169.3596126672,37.0
387868.66140324785,251472.6673488806,38.0
393846.0645352207,251472.6673488806,39.0
399823.4676671935,251472.6673488806,40.0
375540.67330015893,251472.6673488806,41.0
381808.8965247241,251472.6673488806,42.0
387926.0462221595,251472.6673488806,43.0
394043.19591959496,254797.61565612623,44.0
348650.1351184988,254797.61565612623,45.0
355017.46404093003,254797.61565612623,46.0
361384.79296336137,254797.61565612623,47.0
348258.5128275912,254797.61565612623,48.0
355010.3627657656,254797.61565612623,49.0
361762.2127039399,254797.61565612623,50.0
368514.06264211424,254797.61565612623,51.0
354213.6276574045,254797.61565612623,52.0
361253.35181543743,254797.61565612623,53.0
368293.07597347023,254797.61565612623,54.0
360753.0076187816,254797.61565612623,55.0
368315.40959156735,254797.61565612623,56.0
317963.59042586124,254797.61565612623,57.0
326268.3584770812,254797.61565612623,58.0
333740.800863191,293254.9627054836,59.0
341030.640275148,293254.9627054836,60.0
348320.4796871051,293254.9627054836,61.0
355610.31909906206,293254.9627054836,62.0
362900.1585110191,293254.9627054836,63.0
370189.9979229761,293254.9627054836,64.0
377479.8373349331,293254.9627054836,65.0
384769.6767468902,293254.9627054836,66.0
392059.51615884725,293254.9627054836,67.0
399349.35557080415,293254.9627054836,68.0
406639.1949827613,293604.7703011405,69.0
413710.85418367694,293604.7703011405,70.0
420782.5133845928,293604.7703011405,71.0
427854.17258550855,343084.1446969407,72.0
434183.46570799005,343084.1446969407,73.0
440512.7588304716,353609.4798208836,74.0
382997.91548690567,353609.4798208836,75.0
380221.49009632214,353609.4798208836,76.0
387169.07157162967,353609.4798208836,77.0
394116.6530469373,353609.4798208836,78.0
197548.0898528076,353609.4798208836,79.0
205284.02796244636,354914.41205844533,80.0
212412.77613937092,354914.41205844533,81.0
219541.5243162955,354914.41205844533,82.0
226670.27249322008,354914.41205844533,83.0
233799.02067014467,354914.41205844533,84.0
240575.91647856962,354914.41205844533,85.0
247181.98684074133,354914.41205844533,86.0
253788.05720291307,354914.41205844533,87.0
260394.12756508475,419657.54171835707,88.0
229421.8626296623,419657.54171835707,89.0
235048.269814441,419657.54171835707,90.0
177188.1990195878,419657.54171835707,91.0
183314.66798731606,419657.54171835707,92.0
189441.13695504432,419657.54171835707,93.0
195567.60592277258,419657.54171835707,94.0
172397.02236861555,419657.54171835707,95.0
178948.7964129614,419657.54171835707,96.0
185500.57045730727,419657.54171835707,97.0
192052.3445016532,419657.54171835707,98.0
198604.11854599908,419657.54171835707,99.0
205155.89259034497,419657.54171835707,100.0
211707.66663469083,454504.46859353094,101.0
218001.95773321984,454504.46859353094,102.0
192362.9841462235,454504.46859353094,103.0
199246.20958499788,454504.46859353094,104.0
205888.91298287493,454504.46859353094,105.0
212531.616380752,454504.46859353094,106.0
219174.31977862905,654798.8184848765,107.0
225028.66654217496,654798.8184848765,108.0
230883.0133057209,750626.2512609379,109.0
225240.89900642913,750626.2512609379,110.0
231742.84988520204,750626.2512609379,111.0
238244.80076397498,750626.2512609379,112.0
244746.7516427479,750626.2512609379,113.0
251248.70252152084,750626.2512609379,114.0
209222.19781157863,750626.2512609379,115.0
216125.95563483855,750626.2512609379,116.0
222642.84656658454,750626.2512609379,117.0
229159.7374983305,750626.2512609379,118.0
235676.6284300765,750626.2512609379,119.0
242193.5193618225,750626.2512609379,120.0
248710.41029356845,750626.2512609379,121.0
255227.3012253144,750626.2512609379,122.0
261744.1921570604,750626.2512609379,123.0
268261.08308880636,750626.2512609379,124.0
274777.97402055236,750626.2512609379,125.0
281294.8649522983,750626.2512609379,126.0
287089.32046619465,750626.2512609379,127.0
292873.27808284946,750626.2512609379,128.0
238868.3484591085,750626.2512609379,129.0
245021.84443446287,750626.2512609379,130.0
251175.3404098173,765820.8970557363,131.0
213901.69022780607,765820.8970557363,132.0
220532.1629239274,765820.8970557363,133.0
226998.9260368295,765820.8970557363,134.0
233465.68914973162,765820.8970557363,135.0
239932.45226263377,765820.8970557363,136.0
246399.2153755359,765820.8970557363,137.0
188888.95809561078,765820.8970557363,138.0
196144.07784284404,765820.8970557363,139.0
203399.19759007733,765820.8970557363,140.0
210654.31733731058,765820.8970557363,141.0
217909.43708454384,765820.8970557363,142.0
225164.55683177712,765820.8970557363,143.0
177902.9357981565,765820.8970557363,144.0
185946.41217972088,765820.8970557363,145.0
193989.8885612853,765820.8970557363,146.0
202033.3649428497,765820.8970557363,147.0
210076.84132441416,765820.8970557363,148.0
218120.31770597852,765820.8970557363,149.0
226163.79408754295,765820.8970557363,150.0
233588.4115197192,765820.8970557363,151.0
240826.67591324923,765820.8970557363,152.0
247431.90934222046,765820.8970557363,153.0
207403.96833364834,765820.8970557363,154.0
214797.55839695074,765820.8970557363,155.0
222191.14846025314,765820.8970557363,156.0
229584.7385235555,765820.8970557363,157.0
236978.32858685794,765820.8970557363,158.0
244371.91865016034,765820.8970557363,159.0
251765.50871346274,765820.8970557363,160.0
259159.0987767651,765820.8970557363,161.0
266552.68884006754,765820.8970557363,162.0
273946.27890336997,765820.8970557363,163.0
281201.1304210777,765820.8970557363,164.0
288039.626368304,765820.8970557363,165.0
294878.1223155303,765820.8970557363,166.0
301716.61826275656,765820.8970557363,167.0
308555.11420998274,765820.8970557363,168.0
315393.61015720904,765820.8970557363,169.0
322232.10610443534,765820.8970557363,170.0
329070.6020516616,765820.8970557363,171.0
335909.0979988878,765820.8970557363,172.0
322309.6298578446,765820.8970557363,173.0
329621.88026952784,765820.8970557363,174.0
336768.00445522764,765820.8970557363,175.0
343914.12864092743,799888.1205279424,176.0
350271.8961922961,799888.1205279424,177.0
356629.66374366474,850631.5700805315,178.0
334825.91568654275,850631.5700805315,179.0
342325.08511394873,850631.5700805315,180.0
349184.1699531575,850631.5700805315,181.0
355854.3092679443,850631.5700805315,182.0
362463.7463670498,850631.5700805315,183.0
368400.9523667455,850631.5700805315,184.0
373761.53121007764,850631.5700805315,185.0
378797.7118022695,850631.5700805315,186.0
383833.8923944614,850631.5700805315,187.0
388870.07298665325,850631.5700805315,188.0
326270.29487014055,850631.5700805315,189.0
332240.6924336374,850631.5700805315,190.0
338211.0899971341,850631.5700805315,191.0
344181.48756063095,850631.5700805315,192.0
349841.20196425205,850631.5700805315,193.0
356123.3182981574,850631.5700805315,194.0
362093.71586165414,850631.5700805315,195.0
368064.113425151,863443.0673704911,196.0
373256.504069002,863443.0673704911,197.0
378448.894712853,863443.0673704911,198.0
383641.28535670403,889506.8899746502,199.0
388333.61421760556,889506.8899746502,200.0
371045.20020751684,889506.8899746502,201.0
376159.8854407219,889506.8899746502,202.0
380773.68509315816,889506.8899746502,203.0
385155.43701127206,889506.8899746502,204.0
342904.0144918367,889506.8899746502,205.0
348074.1230442818,889506.8899746502,206.0
353244.2315967269,889506.8899746502,207.0
358414.340149172,889506.8899746502,208.0
363584.4487016172,942509.5832203974,209.0
367820.34028275724,942509.5832203974,210.0
372056.23186389747,942509.5832203974,211.0
376292.12344503764,942509.5832203974,212.0
380528.01502617786,942509.5832203974,213.0
384763.906607318,942509.5832203974,214.0
388999.79818845814,942509.5832203974,215.0
393235.68976959836,942509.5832203974,216.0
397471.5813507386,942509.5832203974,217.0
401707.47293187864,942509.5832203974,218.0
405943.36451301887,942509.5832203974,219.0
410175.44692505396,942509.5832203974,220.0
413622.98187186284,942509.5832203974,221.0
417070.5168186719,942509.5832203974,222.0
420518.0517654809,942509.5832203974,223.0
423965.58671228995,942509.5832203974,224.0
427413.1216590989,942509.5832203974,225.0
430860.6566059079,942509.5832203974,226.0
434308.19155271695,942509.5832203974,227.0
437755.72649952595,942509.5832203974,228.0
441203.2614463349,942509.5832203974,229.0
444650.79639314394,942509.5832203974,230.0
448098.33133995294,942509.5832203974,231.0
451545.866286762,942509.5832203974,232.0
454819.91794411227,942509.5832203974,233.0
457479.0962565901,942509.5832203974,234.0
460138.274569068,942509.5832203974,235.0
462797.4528815459,942509.5832203974,236.0
465456.6311940237,942509.5832203974,237.0
468115.8095065016,942509.5832203974,238.0
470774.9878189794,942509.5832203974,239.0
473434.1661314573,942509.5832203974,240.0
