"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,3704659.3001775285,3656177.686743544,0.0
0.0,3704820.9055556417,3611661.7112864624,0.0
0.0,3705131.436203207,3571239.4569510603,0.0
0.0,3705577.7428007135,3570875.9707689565,0.0
8253.774761350323,3697772.9739461355,3529667.538973285,0.0
8253.774761350323,3698333.325396045,3440506.0526741548,0.0
8253.774761350323,3699192.7496384513,3330364.3146952293,0.0
8253.774761350323,3700422.177754929,3234666.5476782313,0.0
8253.774761350323,3701974.6965218517,3243122.795279461,0.0
8253.774761350323,3703504.202859326,3218508.8187028402,0.0
43403.390274138794,3669971.2386270594,3173714.1311532394,0.0
43403.390274138794,3671625.4289853056,3117014.843512561,0.0
43403.390274138794,3673474.1309368815,3118268.064069711,0.0
43403.390274138794,3675324.8178264378,2943578.324890408,0.0
43403.390274138794,3677763.972802892,2873640.0779435146,0.0
43403.390274138794,3680444.3857857566,2805238.134664517,0.0
43403.390274138794,3683361.73995616,2654355.4055933254,0.0
75520.42197329251,3654674.7293715505,2489511.5975691816,0.0
83398.50542372037,3650680.5230271304,2420863.2579260003,0.0
83398.50542372037,3654779.913910801,2320881.595347035,0.0
142753.20283293707,3599871.5442301305,2308419.097653478,0.0
142753.20283293707,3604176.385718719,2162190.3898000456,0.0
175785.6630142436,3575950.545523808,2176848.165483071,0.0
175785.6630142436,3580614.220123945,2034184.2747386303,0.0
175785.6630142436,3585768.9866085616,2050028.8982580695,0.0
175785.6630142436,3590888.120236397,2065873.5217775088,0.0
175785.6630142436,3595971.5022312603,2081718.1452969478,0.0
175785.6630142436,3601019.013421041,2009151.877269401,0.0
175785.6630142436,3606325.2372082137,2025492.5679281356,0.0
175785.6630142436,3611594.679439148,1928159.7127575236,0.0
194129.00133764104,3598862.7910046894,1667828.2935656009,0.0
194129.00133764104,3605299.572662819,1684798.969783159,0.0
194129.00133764104,3611701.241339085,1701695.97423213,0.0
197332.47389738238,3614864.453003033,1629049.8783486446,0.0
197332.47389738238,3621483.834918549,1590810.4911012726,0.0
200445.16708601004,3625140.0528759784,1434790.9508772728,0.0
245483.04661931447,3587403.3370160027,1452336.5711568263,0.0
245483.04661931447,3594520.2262355336,1469654.2207687327,0.0
245483.04661931447,3601603.1129204235,1486597.9996468483,0.0
245483.04661931447,3608653.129964669,1503464.3490450575,0.0
245483.04661931447,3615670.4259010674,1519820.3690383616,0.0
274242.4393354764,3593897.2000411144,1385564.0909704445,0.0
274242.4393354764,3601258.3104046835,1388380.3648625824,0.0
359526.805316975,3523350.2042416586,1404718.5959795567,0.0
359526.805316975,3530412.3096025325,1333751.6386734054,0.0
359526.805316975,3537734.5118389633,1349890.8760825803,0.0
359526.805316975,3545027.323958151,1111823.8031027175,0.0
359526.805316975,3553138.0023610033,1118647.1642753552,0.0
359526.805316975,3561252.9718212886,1137063.1566792359,0.0
359526.805316975,3569333.6045384295,1155479.149083117,0.0
359526.805316975,3577379.7860566135,1173895.1414869977,0.0
359526.805316975,3585391.401538512,1169583.5154201705,0.0
471886.4151649957,3481084.48464422,1170306.2702002907,0.0
489942.98375177535,3470730.510105587,1189122.9619391675,0.0
489942.98375177535,3478335.868599476,1207356.236906343,0.0
489942.98375177535,3485905.8007051186,1153357.1075850395,0.0
492650.3069281131,3490973.639839182,1172722.3490001915,0.0
492650.3069281131,3498701.1441419786,1191187.1877125562,0.0
492650.3069281131,3506392.8573300764,1209190.6228841501,0.0
492650.3069281131,3514050.1981115635,1227076.8259453895,0.0
643228.4203708274,3371095.329242737,1243954.5961564807,0.0
643228.4203708274,3378185.7983530248,1259575.3911463213,0.0
778423.3352476833,3250052.9181668577,1275196.186136162,0.0
778423.3352476833,3256635.773940294,1289619.9993642434,0.0
778423.3352476833,3263192.49318888,1256715.4587072518,0.0
778423.3352476833,3269880.7499704855,1271537.8941604993,0.0
856274.459148845,3198690.7689220244,1286360.329613747,0.0
856693.386957403,3204646.2759111617,1300304.2661176282,0.0
856693.386957403,3210994.082610473,1313721.6574468152,0.0
856693.386957403,3217318.324027685,1327139.0487760026,0.0
856693.386957403,3223618.9216118576,1340556.44010519,0.0
856693.386957403,3229895.7965502134,1353973.8314343775,0.0
856693.386957403,3236148.8697672663,1367391.2227635642,0.0
856693.386957403,3242378.0619239453,1380808.6140927512,0.0
856693.386957403,3248583.2934167157,1394226.0054219384,0.0
863293.6007477402,3248164.2705863616,1407643.3967511258,0.0
863293.6007477402,3254299.3401658125,1420244.3911734268,0.0
863293.6007477402,3260412.856662454,1432775.1365721899,0.0
863293.6007477402,3266504.982396088,1445305.881970953,0.0
863293.6007477402,3272575.6460641716,1457836.6273697163,0.0
863293.6007477402,3278624.7761264867,1470367.3727684794,0.0
952840.7735930809,3195105.127959007,1482898.1181672425,0.0
952840.7735930809,3200812.484658313,1495139.1186484841,0.0
952840.7735930809,3206498.0625450118,1390869.8131241193,0.0
952840.7735930809,3212550.156709749,1404246.7082741484,0.0
959105.3232947222,3212313.2851695586,1417288.0351584961,0.0
959105.3232947222,3218296.7026695963,1368506.9846704225,0.0
959105.3232947222,3224462.668396261,1182376.8127281307,0.0
959105.3232947222,3231269.6212484874,1196524.2906515084,0.0
959105.3232947222,3238052.105683811,1210671.768574886,0.0
959105.3232947222,3244810.040140841,1224819.2464982637,0.0
