"Assets","Defaulted Assets","tick"
1222743.3370546028,0.0,0.0
1207678.1147932983,0.0,1.0
1208665.0703410376,0.0,2.0
1205658.0223162058,0.0,3.0
1207045.3776257734,0.0,4.0
1208432.7329353413,0.0,5.0
1204175.1083183265,0.0,6.0
1175166.9271643597,0.0,7.0
1177505.385104925,0.0,8.0
1179843.84304549,0.0,9.0
1182182.3009860553,0.0,10.0
1157546.1420113358,0.0,11.0
1155209.5045096625,0.0,12.0
1139205.2699846074,0.0,13.0
1114573.0242975305,0.0,14.0
1119209.4597114162,0.0,15.0
1123518.9384343454,0.0,16.0
1122807.4527329565,0.0,17.0
1074741.9525193088,0.0,18.0
1039793.4672283435,0.0,19.0
933403.8651840194,0.0,20.0
934315.3324899307,0.0,21.0
906466.2391170961,0.0,22.0
786105.6259743926,39981.53151012161,23.0
794576.8137722147,39981.53151012161,24.0
802929.3639727619,39981.53151012161,25.0
811281.9141733091,39981.53151012161,26.0
819368.3956565202,39981.53151012161,27.0
827013.762979197,92076.50865681739,28.0
822876.127544662,97972.15380829672,29.0
829753.5583405495,97972.15380829672,30.0
835594.0283664499,97972.15380829672,31.0
841428.635413023,97972.15380829672,32.0
779552.0141765828,97972.15380829672,33.0
785612.6597301649,97972.15380829672,34.0
791673.3052837469,97972.15380829672,35.0
721776.3640059236,97972.15380829672,36.0
638362.041402915,97972.15380829672,37.0
594115.5651855115,97972.15380829672,38.0
424122.4177395586,97972.15380829672,39.0
216593.06780345374,97972.15380829672,40.0
224620.2580443008,97972.15380829672,41.0
209158.99612870702,97972.15380829672,42.0
217323.7139916187,97972.15380829672,43.0
225488.43185453032,97972.15380829672,44.0
233653.14971744202,97972.15380829672,45.0
239757.7726595803,97972.15380829672,46.0
222393.23842506358,97972.15380829672,47.0
232032.39899864388,97972.15380829672,48.0
240848.93866993883,118560.94271433546,49.0
248576.37599783432,118560.94271433546,50.0
256303.81332572983,173197.63920590776,51.0
263461.6488361874,173197.63920590776,52.0
270619.484346645,173197.63920590776,53.0
277777.31985710264,173197.63920590776,54.0
222731.00366461073,173197.63920590776,55.0
230185.33227712606,173197.63920590776,56.0
237639.66088964138,258885.05668739046,57.0
243884.25040725106,258885.05668739046,58.0
249946.3384991547,258885.05668739046,59.0
256008.42659105826,258885.05668739046,60.0
253008.2210881947,258885.05668739046,61.0
259639.9109975362,258885.05668739046,62.0
266271.6009068777,258885.05668739046,63.0
272903.2908162193,258885.05668739046,64.0
279360.25082111807,258885.05668739046,65.0
285599.6214884929,258885.05668739046,66.0
226969.62584521133,258885.05668739046,67.0
233770.2586270922,258885.05668739046,68.0
240570.8914089731,258885.05668739046,69.0
247371.52419085405,258885.05668739046,70.0
254172.15697273496,258885.05668739046,71.0
260972.78975461586,258885.05668739046,72.0
267773.4225364968,258885.05668739046,73.0
256259.71008548458,258885.05668739046,74.0
263837.8914978407,300957.9031584407,75.0
270860.4834253022,300957.9031584407,76.0
264282.5074996643,300957.9031584407,77.0
271980.9829117281,300957.9031584407,78.0
278794.42924458976,300957.9031584407,79.0
285435.1196210801,361251.0541981754,80.0
291514.54788306437,361251.0541981754,81.0
297593.9761450486,361251.0541981754,82.0
303673.4044070328,361251.0541981754,83.0
309752.832669017,361251.0541981754,84.0
315832.2609310013,361251.0541981754,85.0
321911.68919298553,361251.0541981754,86.0
327991.1174549698,361251.0541981754,87.0
334070.54571695393,361251.0541981754,88.0
340149.97397893824,361251.0541981754,89.0
346229.40224092256,361251.0541981754,90.0
351793.6406408839,361251.0541981754,91.0
356841.1293448665,361251.0541981754,92.0
361350.94285830745,361251.0541981754,93.0
365768.2281431563,361251.0541981754,94.0
370185.5134280051,361251.0541981754,95.0
374602.7987128538,361251.0541981754,96.0
379020.08399770275,361251.0541981754,97.0
383437.3692825516,361251.0541981754,98.0
387521.3276388141,361251.0541981754,99.0
391161.0642931877,623177.2336728979,100.0
394778.89429175,623177.2336728979,101.0
368427.74889278156,623177.2336728979,102.0
372529.25927002274,623177.2336728979,103.0
357341.43226299156,623177.2336728979,104.0
362287.1819317675,623177.2336728979,105.0
367232.93160054344,623177.2336728979,106.0
372178.6812693195,623177.2336728979,107.0
377124.43093809544,690860.020985415,108.0
381844.1420998624,690860.020985415,109.0
386563.8532616293,690860.020985415,110.0
391283.56442339625,690860.020985415,111.0
396003.27558516327,690860.020985415,112.0
400722.98674693017,690860.020985415,113.0
405442.6979086971,693890.1941122414,114.0
376352.7745322465,693890.1941122414,115.0
381443.68165160314,693890.1941122414,116.0
386534.58877095964,693890.1941122414,117.0
391625.49589031615,693890.1941122414,118.0
396716.40300967277,693890.1941122414,119.0
401807.3101290293,693890.1941122414,120.0
406898.21724838583,693890.1941122414,121.0
411989.12436774233,697546.5351976225,122.0
416735.05770064273,697546.5351976225,123.0
