"Assets","Defaulted Assets","tick"
1315002.7944516556,0.0,0.0
1289432.15328982,0.0,1.0
1264881.992038708,0.0,2.0
1255227.7592351157,0.0,3.0
1257459.084553216,0.0,4.0
1260285.5878977834,0.0,5.0
1245918.1536358849,0.0,6.0
1244704.8548712938,14395.382689941369,7.0
1177807.3410714674,14395.382689941369,8.0
1126879.8447764926,14395.382689941369,9.0
1071032.9882575865,14395.382689941369,10.0
1075700.2933197885,14395.382689941369,11.0
1068307.5662843229,14395.382689941369,12.0
1073639.5220553798,14395.382689941369,13.0
992638.4077353135,14395.382689941369,14.0
942314.5498899147,14395.382689941369,15.0
950290.0778126828,14395.382689941369,16.0
958137.4022286979,69513.81082275618,17.0
948246.1301016132,69513.81082275618,18.0
857863.0282528382,70950.22529010702,19.0
812063.044670684,70950.22529010702,20.0
773315.3162262574,70950.22529010702,21.0
598845.1535800758,70950.22529010702,22.0
595047.444035352,70950.22529010702,23.0
606251.7471477566,70950.22529010702,24.0
617398.4397540408,70950.22529010702,25.0
522708.23874977883,70950.22529010702,26.0
496372.9364609609,84518.06550775861,27.0
499276.34237359255,84518.06550775861,28.0
301583.4892889564,84518.06550775861,29.0
310888.2462877657,100261.45952193749,30.0
324147.97226139845,100261.45952193749,31.0
311502.99535526725,100261.45952193749,32.0
324043.1689478227,100261.45952193749,33.0
336583.3425403781,100261.45952193749,34.0
348902.46386869083,100261.45952193749,35.0
361217.5229326354,144702.38333984395,36.0
372664.719556212,144702.38333984395,37.0
282721.8516103429,144702.38333984395,38.0
295598.6283491259,144702.38333984395,39.0
304801.2836291545,144702.38333984395,40.0
267807.06554004963,144702.38333984395,41.0
279660.7867365512,144702.38333984395,42.0
291514.5079330526,190461.72140160372,43.0
248271.4198689173,190461.72140160372,44.0
260691.5849784403,207619.06403542176,45.0
217245.26021903483,207619.06403542176,46.0
229225.76551041362,207619.06403542176,47.0
211216.72472516217,207619.06403542176,48.0
195951.35128194315,207619.06403542176,49.0
208904.57844641714,207619.06403542176,50.0
221774.54471443695,259120.9667821118,51.0
233677.97332641867,308688.58636651083,52.0
244748.43712898975,308688.58636651083,53.0
255818.90093156084,308688.58636651083,54.0
266768.2077670802,308688.58636651083,55.0
277472.0294875347,308688.58636651083,56.0
229345.63209379447,324759.78283462906,57.0
239904.21649861167,324759.78283462906,58.0
250462.8009034289,324759.78283462906,59.0
261021.38530824613,324759.78283462906,60.0
271579.9697130634,324759.78283462906,61.0
282138.55411788065,324759.78283462906,62.0
278306.54844297806,324759.78283462906,63.0
289794.8795319047,340602.27780358837,64.0
301054.1442301426,340602.27780358837,65.0
257542.1173873627,340602.27780358837,66.0
269085.34728903195,340602.27780358837,67.0
280628.5771907012,340602.27780358837,68.0
283048.16236438026,340602.27780358837,69.0
295076.5375732092,340602.27780358837,70.0
307104.91278203815,340602.27780358837,71.0
319133.28799086716,340602.27780358837,72.0
256029.25845010218,340602.27780358837,73.0
269024.17131496925,340602.27780358837,74.0
282019.08417983627,340602.27780358837,75.0
279940.8377631962,340602.27780358837,76.0
293649.2469312161,340602.27780358837,77.0
307357.656099236,340602.27780358837,78.0
320989.9487828252,342738.4286602152,79.0
271237.98701756593,342738.4286602152,80.0
