"Assets","Defaulted Assets","tick"
1278168.4992558844,0.0,0.0
1278168.4992558844,0.0,1.0
1278168.4992558844,0.0,2.0
1278168.4992558844,0.0,3.0
1272076.2203680417,0.0,4.0
1272271.6064236497,0.0,5.0
1272466.9924792575,0.0,6.0
1272662.3785348653,0.0,7.0
1261768.068363151,0.0,8.0
1260298.677459475,0.0,9.0
1261209.2303870916,0.0,10.0
1262119.7833147089,0.0,11.0
1263030.3362423256,0.0,12.0
1263940.8891699428,0.0,13.0
1264851.4420975596,0.0,14.0
1265761.9950251768,0.0,15.0
1266672.5479527935,0.0,16.0
1263997.9956411272,0.0,17.0
1245362.5555640347,0.0,18.0
1192479.0650494802,0.0,19.0
1194491.5848651805,2527.3548216719823,20.0
1159436.6888395776,2527.3548216719823,21.0
1160988.2056966287,2527.3548216719823,22.0
1162269.0657675497,2527.3548216719823,23.0
1163549.925838471,2527.3548216719823,24.0
1111485.5841969212,2527.3548216719823,25.0
1112961.83032345,2527.3548216719823,26.0
1114438.076449979,2527.3548216719823,27.0
1115914.3225765077,2527.3548216719823,28.0
1078538.1417766672,2527.3548216719823,29.0
1080291.7806620526,2527.3548216719823,30.0
1081613.5318205194,2527.3548216719823,31.0
961065.8241968637,2527.3548216719823,32.0
933294.6102026853,2527.3548216719823,33.0
925925.4056771722,2527.3548216719823,34.0
927779.7506497632,2527.3548216719823,35.0
929634.0956223541,2527.3548216719823,36.0
931484.1080398331,57487.6291673692,37.0
869459.0451459482,57487.6291673692,38.0
865875.4408276395,57487.6291673692,39.0
868160.2546899506,57487.6291673692,40.0
870445.0685522617,57487.6291673692,41.0
872729.882414573,57487.6291673692,42.0
875014.6962768841,57487.6291673692,43.0
877299.5101391952,57487.6291673692,44.0
879584.3240015064,57487.6291673692,45.0
881869.1378638175,57487.6291673692,46.0
884153.9517261286,57487.6291673692,47.0
886438.7655884398,57487.6291673692,48.0
888723.579450751,57487.6291673692,49.0
891008.3933130621,57487.6291673692,50.0
893293.2071753731,57487.6291673692,51.0
895578.0210376844,57487.6291673692,52.0
897714.3367888944,57487.6291673692,53.0
899589.0727867967,57487.6291673692,54.0
901463.8087846991,57487.6291673692,55.0
903338.5447826016,57487.6291673692,56.0
860081.3107063228,57487.6291673692,57.0
862136.8133919629,57487.6291673692,58.0
864192.3160776033,57487.6291673692,59.0
866247.8187632434,57487.6291673692,60.0
867951.4656786476,57487.6291673692,61.0
869650.5340787761,57487.6291673692,62.0
871349.6024789049,57487.6291673692,63.0
817430.4954552082,57487.6291673692,64.0
819602.559028147,57487.6291673692,65.0
795630.3963067876,57487.6291673692,66.0
798212.5377441351,57487.6291673692,67.0
737369.4314186063,57487.6291673692,68.0
659500.8892374146,57487.6291673692,69.0
662961.6063054905,57487.6291673692,70.0
666422.3233735664,57487.6291673692,71.0
669883.0404416423,57487.6291673692,72.0
673343.7575097182,57487.6291673692,73.0
676804.4745777941,57487.6291673692,74.0
680265.19164587,57487.6291673692,75.0
683725.9087139459,57487.6291673692,76.0
687186.6257820218,80019.82066477957,77.0
690237.264985689,80019.82066477957,78.0
693287.9041893561,80019.82066477957,79.0
696338.5433930234,80019.82066477957,80.0
675934.6789239547,80019.82066477957,81.0
679458.3133004319,80019.82066477957,82.0
682981.9476769094,80019.82066477957,83.0
686505.5820533867,80019.82066477957,84.0
690029.216429864,80019.82066477957,85.0
693552.8508063413,80019.82066477957,86.0
697076.4851828186,80019.82066477957,87.0
700600.119559296,80019.82066477957,88.0
704123.7539357734,80019.82066477957,89.0
707647.3883122506,80019.82066477957,90.0
711171.0226887281,80019.82066477957,91.0
714694.6570652054,80019.82066477957,92.0
718218.2914416827,80019.82066477957,93.0
721741.92581816,80019.82066477957,94.0
725265.5601946373,80019.82066477957,95.0
728789.1945711147,80019.82066477957,96.0
732312.8289475921,80019.82066477957,97.0
735836.4633240693,80019.82066477957,98.0
739360.0977005467,80019.82066477957,99.0
742883.7320770241,80019.82066477957,100.0
746407.3664535014,80019.82066477957,101.0
749931.0008299786,80019.82066477957,102.0
753454.635206456,80019.82066477957,103.0
756978.2695829334,80019.82066477957,104.0
760501.9039594107,80019.82066477957,105.0
764025.538335888,80019.82066477957,106.0
767549.1727123654,80019.82066477957,107.0
771072.8070888426,80019.82066477957,108.0
774596.4414653198,80019.82066477957,109.0
778120.0758417972,80019.82066477957,110.0
781643.7102182746,80019.82066477957,111.0
785167.344594752,80019.82066477957,112.0
775989.4998491481,80019.82066477957,113.0
780335.9665755815,80019.82066477957,114.0
784682.4333020148,80019.82066477957,115.0
789028.9000284482,80019.82066477957,116.0
793324.4095406318,80019.82066477957,117.0
797552.5799435262,80019.82066477957,118.0
801780.7503464204,80019.82066477957,119.0
806008.9207493148,80019.82066477957,120.0
810237.0911522091,80019.82066477957,121.0
814465.2615551035,80019.82066477957,122.0
741285.2848622566,80019.82066477957,123.0
670184.4314350147,80019.82066477957,124.0
675452.1634707113,80019.82066477957,125.0
680719.8955064081,80019.82066477957,126.0
685987.6275421049,80019.82066477957,127.0
691255.3595778017,80691.5867534167,128.0
696208.1261603022,80691.5867534167,129.0
700441.5937269073,80691.5867534167,130.0
704675.0612935126,80691.5867534167,131.0
708908.5288601177,80691.5867534167,132.0
713141.9964267227,80691.5867534167,133.0
717375.4639933279,80691.5867534167,134.0
721608.9315599331,80691.5867534167,135.0
725507.584168575,80691.5867534167,136.0
729268.05656237,80691.5867534167,137.0
733028.5289561651,80691.5867534167,138.0
736789.0013499601,80691.5867534167,139.0
740549.4737437551,80691.5867534167,140.0
744309.94613755,80691.5867534167,141.0
748070.4185313452,80691.5867534167,142.0
751830.8909251401,80691.5867534167,143.0
755591.3633189353,80691.5867534167,144.0
759351.8357127302,80691.5867534167,145.0
763112.3081065252,80691.5867534167,146.0
766872.7805003203,80691.5867534167,147.0
770633.2528941153,80691.5867534167,148.0
774393.7252879103,80691.5867534167,149.0
778154.1976817054,80691.5867534167,150.0
781914.6700755004,80691.5867534167,151.0
785675.1424692954,80691.5867534167,152.0
789435.6148630904,80691.5867534167,153.0
793196.0872568854,80691.5867534167,154.0
796956.5596506804,80691.5867534167,155.0
800717.0320444754,80691.5867534167,156.0
804477.5044382705,80691.5867534167,157.0
808237.9768320655,80691.5867534167,158.0
811998.4492258605,80691.5867534167,159.0
815758.9216196556,80691.5867534167,160.0
819519.3940134505,80691.5867534167,161.0
823279.8664072455,80691.5867534167,162.0
827040.3388010405,80691.5867534167,163.0
830800.8111948356,80691.5867534167,164.0
834561.2835886306,80691.5867534167,165.0
838321.7559824256,80691.5867534167,166.0
842082.2283762207,80691.5867534167,167.0
845842.7007700157,80691.5867534167,168.0
849603.1731638107,80691.5867534167,169.0
853363.6455576057,80691.5867534167,170.0
857124.1179514007,80691.5867534167,171.0
860884.5903451957,80691.5867534167,172.0
864645.0627389908,80691.5867534167,173.0
868405.5351327858,80691.5867534167,174.0
872166.0075265808,80691.5867534167,175.0
875926.4799203759,80691.5867534167,176.0
877567.4236938206,80691.5867534167,177.0
881800.8912604258,80691.5867534167,178.0
867361.4439846243,80691.5867534167,179.0
872114.6923676308,80691.5867534167,180.0
876867.9407506371,80691.5867534167,181.0
881395.484508019,80691.5867534167,182.0
885675.7377182152,80691.5867534167,183.0
873881.9801680102,80691.5867534167,184.0
878682.0141946077,80691.5867534167,185.0
867408.0374608035,80691.5867534167,186.0
872727.852303802,80691.5867534167,187.0
878047.6671468008,80691.5867534167,188.0
883367.4819897994,80691.5867534167,189.0
870534.1628067908,80691.5867534167,190.0
876373.7584661907,80691.5867534167,191.0
861981.096833978,80691.5867534167,192.0
868340.4733097791,80691.5867534167,193.0
874699.8497855802,80691.5867534167,194.0
881059.2262613813,80691.5867534167,195.0
887418.6027371822,80691.5867534167,196.0
893777.9792129834,80691.5867534167,197.0
900137.3556887844,80691.5867534167,198.0
906496.7321645855,80691.5867534167,199.0
912856.1086403865,80691.5867534167,200.0
884868.6943197032,80691.5867534167,201.0
891476.8764624865,80691.5867534167,202.0
898085.0586052698,80691.5867534167,203.0
904693.240748053,80691.5867534167,204.0
911301.4228908361,80691.5867534167,205.0
917909.6050336193,80691.5867534167,206.0
877776.7082483254,80691.5867534167,207.0
884904.6712075099,80691.5867534167,208.0
840093.747074605,80691.5867534167,209.0
847741.4908501907,80691.5867534167,210.0
855389.2346257763,80691.5867534167,211.0
863036.978401362,80691.5867534167,212.0
870684.7221769476,80691.5867534167,213.0
878096.9575915972,80691.5867534167,214.0
885271.7061943727,80691.5867534167,215.0
892446.4547971482,80691.5867534167,216.0
899461.0924732108,80972.15259319141,217.0
905489.6037714003,80972.15259319141,218.0
911187.2870558042,80972.15259319141,219.0
916525.3004505195,80972.15259319141,220.0
921863.313845235,80972.15259319141,221.0
927201.3272399503,80972.15259319141,222.0
932539.3406346657,80972.15259319141,223.0
937877.3540293811,80972.15259319141,224.0
943215.3674240964,80972.15259319141,225.0
948553.3808188118,80972.15259319141,226.0
953891.3942135272,80972.15259319141,227.0
958809.7104946563,80972.15259319141,228.0
963627.9430729705,80972.15259319141,229.0
968446.1756512846,80972.15259319141,230.0
973264.4082295988,80972.15259319141,231.0
978082.6408079129,80972.15259319141,232.0
982900.8733862271,80972.15259319141,233.0
987595.2471327535,80972.15259319141,234.0
991893.6988946665,80972.15259319141,235.0
996192.1506565793,80972.15259319141,236.0
1000490.6024184923,80972.15259319141,237.0
1004789.0541804053,80972.15259319141,238.0
1009087.5059423181,80972.15259319141,239.0
1013385.9577042311,80972.15259319141,240.0
