"Defaulted Assets","Net Assets","Remaining Bank Assets","Defaulted Bank Count"
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1224072.6843230196,0.0
0.0,1224072.6843230196,1220388.831123681,0.0
0.0,1224084.963833684,1220685.4883382386,0.0
0.0,1224096.2954186688,1220982.145552796,0.0
0.0,1224106.6759182217,1221278.8027673536,0.0
0.0,1224116.102162058,1221575.459981911,0.0
0.0,1224124.5709693253,1221872.1171964684,0.0
0.0,1224132.079148568,1222168.774411026,0.0
0.0,1224138.623497693,1222465.4316255834,0.0
0.0,1224144.2008039337,1222762.088840141,0.0
0.0,1224148.807843813,1223058.7460546985,0.0
0.0,1224152.44138311,1223355.403269256,0.0
0.0,1224155.0981768228,1223652.0604838135,0.0
0.0,1224156.7749691328,1200098.367429249,0.0
0.0,1224236.9696609324,1200517.5724205486,0.0
0.0,1224316.0343184005,1200728.0266168506,0.0
0.0,1224394.661010739,1173086.666912824,0.0
0.0,1224565.687657732,1163431.4133061622,0.0
0.0,1224769.468572237,1164236.7810298747,0.0
0.0,1224971.2441973784,1127627.2639432256,0.0
0.0,1225295.724131559,1039954.2478513152,0.0
0.0,1225913.5290524932,1029045.7379887248,0.0
0.0,1226569.7550227058,1031373.8525542525,0.0
0.0,1227220.408030934,1033435.7714913815,0.0
0.0,1227866.3568193992,1035497.6904285105,0.0
0.0,1228507.5857073686,1021256.6679079717,0.0
0.0,1229198.4221000331,1023941.2299107532,0.0
0.0,1229882.612740664,1026625.7919135352,0.0
0.0,1230560.1354767545,1029310.353916317,0.0
0.0,1231230.9680819558,1031994.9159190988,0.0
0.0,1231895.0882558322,1034679.4779218803,0.0
0.0,1232552.473623612,944158.9874815887,0.0
0.0,1233513.7852440854,947607.850384735,0.0
0.0,1234466.8050269498,951056.7132878811,0.0
0.0,1235411.5053327468,954505.5761910274,0.0
0.0,1236347.858429886,957954.4390941737,0.0
0.0,1237275.8364943382,939927.7526802958,0.0
0.0,1238266.9967737182,943745.301689205,0.0
0.0,1239248.7357573332,947562.8506981141,0.0
0.0,1240221.022040864,939928.2451167362,0.0
0.0,1241221.9979639445,731979.5180667246,0.0
0.0,1242919.4728969352,736591.8464929787,0.0
0.0,1244607.2316516151,741016.5052122445,0.0
0.0,1246285.8674064132,745385.9684947354,0.0
0.0,1247955.5337361186,749755.4317772264,0.0
0.0,1249616.2007426482,599131.381823224,0.0
0.0,1251784.4834723799,604659.8034918599,0.0
0.0,1253941.5657389816,610188.2251604958,0.0
0.0,1256087.4102075766,615392.3214575031,0.0
0.0,1258223.0605034102,534330.31287665,0.0
0.0,1260636.0363288329,377946.47678417,0.0
0.0,1263578.3348606485,384743.5279106733,0.0
0.0,1266507.7842171486,391540.57903717656,0.0
